caseID,verbatim
1436, she does not know but reconizes the name 
1437, I HAVE NO IDEA 
1438, I have no idea 
1439, attouney general 
1440, bushes secreatary 
1441, speaker of the house 
1442, don't know 
1444, speaker of the house 
1445, senate chair person  
1446, speaker of the houseb 
1447, don't know 
1448, speaker of the house 
1451, speaker 
1452,  head of congress 
1453, speaker of the house 
1454, speaker of the house 
1455, speaker of the house 
1456, speaker of the house 
1457, she is the house speaker 
1458, I have no ideal 
1459, speaker of the house 
1460, governer of AK 
1461, //congresswoman 
1462, dont have a clue 
1463, congress 
1464, sente 
1465, I would even guess 
1466, DA 
1467, //senate//no 
1468, I have no ideal 
1469, head of the democratic party in congress 
1470," //Government, I don't know. "
1471, speaker of the house 
1472, speaker of the house 
1473, congresswoman 
1474, //public speaker 
1475, congress//no 
1476, speaker of the house 
1477, speaker of the house 
1478, //senate 
1479, speaker of the house 
1480, //i don't even know what job she holds I have a little alzheimers 
1481, \\congress 
1482, //I'm just not sure I didn't pay attention 
1483, house of representatives 
1484, //i have no idea 
1485, //in law someplace but not a judge 
1486, speaker of the house 
1487, //no guess 
1490, i don't know//i think she's the redhead...the manhattan council woman//no 
1491, speaker of the house 
1492, house speaker 
1493, leader of the house of representatives 
1496, not sure//can't think of it//no 
1497, i know but i don't remember//speaker of the house?// 
1498, i don't remember//i don't know//no 
1499, don't know who she is//a governor???//no 
1500, speaker of the house 
1501, don't know//i don't know//no 
1502, i don't know her//i don't know//i don't have a best guess//congresswoman or something//no 
1503," i don't know but i just saw her on the news//i know she's a very important person//i don't have a guess, i'm not going to lie//no "
1504, haven't the slightest idea//congress woman//no 
1505, i don't know//i have no clue//no 
1506, speaker of the house 
1507, i forgot//i did...i forgot//is she the council person?//no 
1508, speaker of the floor 
1509, speaker of the house 
1510, i don'tnow//can't remember//no 
1511, house speaker 
1512, i do not remember 
1513, spoker woman at the house//she is democrat//strong woman//No. 
1514, THE  SPOKE WOMAN OF THE CONGRESS// I DO NOT KNOW// 
1515, house speaker 
1517, speaker of the house 
1518, works with safety 
1519, no idea//don't have a clue//no 
1520, house of rep 
1521, congress 
1522, speaker of house 
1523, speaker of the house 
1524, i don't know//i have no idea//no 
1525, i can't answer//i know the name but i don't rememember//i'd be lying//no 
1526," i forgot//i keep hearing her name//assembly woman, i guess//i keep seeing her name at the poll//no "
1527, don't know//maybe nys governer?//no 
1528, speaker of the house 
1529, i don't know 
1531, has no idea//supreme court justice//has no idea what she does//no 
1532, doesn't know//she's not secretary of state is she?//no more guesses 
1533, speaker of the house 
1534, know I've heard the name//no 
1535, speaker// first said chief justice 
1536, no clue//nope 
1537, dk//I DON'T KNOW!!!!!//SAME 
1538, no//no 
1539, dk//democrat 
1540, not sure//no 
1541, dk//know I've heard the name 
1542, doesn't know//no 
1544, she's over the Congress - whatever that position//head Democrat - is from California//can't think of title 
1545, doesn't know//membewr of House of Representatives//no 
1546, doesn't know//city council//no 
1547, not sure//no guess//no 
1548, NOT SURE//nope 
1550, no clue//nope 
1551, not sure//no 
1552, dk//no 
1553, Speaker of the House 
1554, speaker of the house 
1555," doesn't know//recognizes her name, is she in the house? A house representative?//no "
1556," the Speaker, the head of the House of Representatives, the majority, the main, she's the head of the Democratic party which controls the house "
1557, Speaker of the House 
1558, Speaker of the House 
1559, Not real sure//she's in Congress//no 
1560, doesn't know//a senate position?//no 
1561, has no clue//doesn't want to guess//no 
1562, speaker of the house 
1563, not speaker; dk// dk 
1564, has no clue//congresswoman//no 
1565, Secretary of State?//doesn't know// 
1567, not sure and doesn't know who she is//senator?//no 
1568, doesn't know//he has no idea on her//no 
1569, doesn't know//no 
1570, doesn't know//knows that she's a Democrat congresswoman//no 
1572, Speaker of the house 
1573, She is the speaker of the house 
1574, Governor 
1575, Speaker/Leader of the House for the majority 
1576, can't remember//something to do with the Congress//no 
1577, Speaker of the House 
1578," she's the head person, of the, the madame speaker of the house "
1580, treaqsurer 
1581, house of reprsentives 
1582, janitor 
1583, house representives 
1584, head of house 
1585, don't know 
1586, talk show host 
1587, senator 
1588, speaker of the house 
1589, speaker of the house 
1590, united states treasure 
1591, represenative 
1592, don't know 
1593, house of representatives 
1594, congress 
1595, speaker of the house 
1596, speaker of  House 
1597, <RF> 
1598, no guess 
1599, speaker of house 
1600, representive 
1601, speaker 
1602, state rep 
1603, senate seat 
1604, commisioner 
1605, judge 
1606, senator 
1607, speaker of house 
1608, <RF> 
1609, <RF> 
1610, house of rep. 
1612, senator 
1613, head of the House 
1614, doesn't know//court system//no 
1615, i don't even know//i know it but i don't// she's in the senate 
1616, i don't know// your best gues// I don;t know 
1617, i don't know// your best guess// senator 
1618, I DON'T KNOW//senate 
1619, i have no idea//no idea 
1620, don't know//don't know 
1621, i don't know//who is she 
1622, THE SENATE IN ALASKA 
1623," i heard of her, but i can't really say//senator "
1624, attorney general 
1625, im not sure//i'm not sure 
1626, i don't know//democratic office of some kind 
1627, speaker of the house 
1628, i don't know//i don't want to guess 
1629, speaker of the house 
1630, i don't know 
1632, don't know//don't know 
1633, i don't know 
1634, governor 
1636, i can not tell you right now// your best guess// I don;t know//NO 
1637, dont know 
1638, don't know//repeated question//don't know 
1639, some kind of national office..name sounds familiar//no 
1640, whatever it is in California but not the governor of Calif//seen her on TV but can't remember her title//no 
1641, she is the leader of the Senate 
1642," SECRETARY OF THE STATE//NO, SOMETHING IN THE SENATE//THE HIGH CHAIR IN THE SENATE//NO "
1643, SENATE 
1644, speaker of the house// 
1645, speaker of the house 
1646, SPEAKER OF THE HOUSE// 
1647, speaker of the house 
1648, senior majority whip of the House of Representatives//no 
1649, speaker of the house//no 
1651, not sure - I thought she was running as vp for McCain 
1652, don;t know// 
1653, speaker of the house 
1654, congress// 
1655, she is speaker of the house 
1656, main person-chairperson- the head of the snake 
1657, speaker of the house 
1658, speaker of the house 
1659, speaker of the house 
1660, secretary of state 
1662, have no idea//no 
1663, speaker of the house 
1664, //senator 
1666, speaker 
1667," head of the senate, 3rd in line to presidency "
1668," don't know, no guess "
1669, the something to do with the govt 
1670, speaker of the house 
1671, speaker of the house 
1672, head of the senate 
1673, speaker of the house 
1674, speaker of the house 
1675," head of the senate, chairman I think, Democratic Senate "
1676, speaker of the house 
1677, don't know//republican and some kind of senate//no 
1678, speaker of the house 
1679, congress 
1680, //senate// 
1681, //congress// 
1682, speaker of the house 
1683, i have no idea//treasurer of pennsylvania or auditor general 
1685, //Senate// 
1686, congress 
1687, i don't know//um.. i don't have a clue 
1688, i don't know 
1689, secretary of state 
1690, //congress// 
1691, speaker of the House 
1692, //House of representatives// 
1694," she's the democratic, the big head lady of the democratic party, the speaker of the house "
1696, //finance// 
1697, speaker of the house 
1698, //military// 
1700," chairlady of the house or senate, not nuts about her either "
1701, speaker of the house of representatives 
1702, democrat//doesn't know even after probing 
1703, LEAD PERSON IN THE HOUSE 
1704, feminist 
1705, SENATOR// 
1706, SPEAKER OF THE HOUSE// 
1707, HEAD OF THE HOUSE// 1 
1708, SOMETHING IN THE SENATE OR CONGRESS// 
1709, DEPT. OF AGRICULTURE 
1710, SPEAKER POF THE HOUSE// 1 
1711," head of the democratic party, democratic chair "
1713, //congress// 
1714," i don't know// whats your best guess// I have no idea, I have never hard that name// "
1716, not a glue//what is your best guess// I have not a glue//district offical 
1717, speaker of the house  
1718, speaker 
1719, i dont know//whats your best guess//  maybe like a senate// I don not know who she is 
1720, dont know// what is your best guess//it say a 2//no 
1723," i dont know// what's your best guess// hum// senator, maybe//no "
1724, i dont know her// what would be your best guess// I don't know her// I have no idea 
1725, don't know//no 
1726, don't know. 
1727, I dont know she is// your best guess// I have no idea// NO 
1728, I dont know// your best guess// i don;t know// any guess// I don't know 
1729, president of Congress 
1730, head of congress 
1731, speaker of house 
1732, I don't know// your best guess// I have no idea// NO 
1733, i have no glue// what is your best guess// speaker of the house// 
1734, don't know 
1735, sp. of house 
1736, speaker of the house 
1737, d.k. 
1738, d.k 
1739, don't know 
1740, speaker of the house 
1741, don't know 
1742, don't know 
1743, don't know 
1744, don't know 
1746, don't know 
1747, don't know her. 
1748, don't know 
1749, d.k. 
1750, 6 months 
1751, I'm not sure 
1752, d.k. 
1753, speaker of the house 
1754, don't know 
1755, don't know 
1756, no 
1758, I heard of her but I can't think about what job she has. 
1759, d.k. 
1760, no 
1761, speaker of the house 
1762, Don't know 
1763, d.k. 
1764, dk 
1765, speaker of the house 
1766, No 
1767, I don't know 
1768, No 
1771, I don't know her 
1772, House Speeker 
1773, I DON'T know 
1774, I don't know 
1775, speeker of house 
1777, speaker of the house 
1778, I have no clue. 
1779, Speaker of the house 
1780, head of the senate speaker of the house 
1781, I don't know. 
1782, i don not know // congress woman 
1783, i have no idea // senator 
1784, i do not know // i couldnt guess 
1785, i dint know//republican 
1786, <RF> 
1787, i dont know // senator 
1788, house leader fo the democrats i know she is the speaker of the house 
1789, don't know//work in the white house 
1790, speaker of the house 
1791, couldnt tell you// i believe she work in the state senate 
1792, republican 
1793, <RF> 
1794, house speaker 
1795, i dont know // i dont know 
1796, i aint never heard of her//i dont know. 
1797, madme speaker speaker of the house 
1798,  no she is not a governor but i dont know what job she holds now but she used to be a govenor 
1799, i dont know// secretary of affairs 
1801, i dont know // i really dont have any idea 
1802, i dont know simething in education 
1803, has no idea// no name recognication//no 
1804, don't know//no//no idea//no 
1805, <RF> 
1806, don't know//never heard of her// congress//no 
1807, don't know//no comment//no 
1808, reporter 
1809, speaker 
1810, house speaker 
1811, she's in congress 
1813, she's in congress 
1814, in house of representatives 
1815, she is speaker of the house 
1816, she's a republican up there 
1817, house of representatives-is a representative 
1818, she's a representative 
1819, don't even know her/no//no// 
1820, no idea//no idea//no 
1821, speaker of the house 
1822, sec of something//no 
1823, heard that name//can't call job//no 
1824, forget her title//big wig//no 
1825, representative in Congress 
1826, sec of state 
1827, representative 
1828, in congress 
1829, congress 
1830, in the house of representatives 
1831, she's in congress 
1832, I think a senator 
1833, she is in the government 
1834, in congress 
1835, secretary of us 
1836, don't know//no idea//no 
1837, congresswoman//no 
1838, speaker of the house 
1839, speaker of the house 
1840, speaker of the house 
1841, she may be chief of staff//no 
1842, speaker of the house 
1843, democratic speaker of the house 
1844, speaker of the house 
1845, she in house of representatives and is chief honkey//no 
1846, majority leader of house but not for sure if it is senate or representative//a democrat//no 
1847, head of the house of representatived 
1848," dont know//congress, i guess//no "
1849, she secretary of something or the third person in line to be president if obma is removed 
1850, no idea-dont want to guess//is she the speaker of the house?//no 
1851, in education 
1852," do not know, does not want to guess, have not a clue "
1853, speaker of the house 
1854, <RF> 
1856, speaker of the house 
1857, speaker of the house 
1858, speaker of the house 
1859," controller, i dont know, not sure which one//from california, veru strong,// "
1860, head of senate 
1861, speaker of the house 
1862, speaker of the house 
1864," speaker of the house, 3rd in line "
1865, speaker of the house 
1867, she's house speaker;; 
1868, SPEAKER OF THE HOUSE 
1869, speaker of the house 
1870, speaker of the house 
1871, speaker of the house 
1872, speaker of the house 
1873, speaker of the house 
1874, SPEAKER OF THE HOUSE 
1875, speaker of house 
1876, speaker of the house 
1877, she is head of the house of representatives 
1878, speaker of the house 
1879, house of representatives 
1880, speaker of the house 
1881, dont know  
1882, SENATOR 
1883, I DONT KNOW /// WOULD NOT GUESS 
1885, speaker of the house 
1886, dont know wont guess 
1887, dont know 
1888, dont know and cant guess 
1889, DONT KNOW /// DONT WANT TO GUESS 
1890, somebody big something to do with the senate 
1892, dont know 
1893, havent heard of it ///i think she helps immigrants 
1894, dont know 
1896, DONT KNOW  
1897, dont know cant remember what it is 
1898, dont know  would not guess 
1899, dont know 
1900, i dont know /// 
1901, something in education// 
1902, speaker of the house 
1903, SECRETARY OF THE house 
1906,     dont know 
1907, speaker of the house 
1908, dont know 
1909, dont know 
1910, something with politics 
1911, dont know 
1912, house of representaives  
1913, DONT KNOW 
1914, DONT KNOW 
1915, DONT KNOW 
1916, DONT KNOW 
1918, dont know who that is I forget the names sometimes 
1919, dont know 
1920, name rings a bell but not sure in congress 
1921, i dont know does not want to guess 
1922, dont know guess senate 
1923, SPEAKER OF THE HOUSE 
1925, i have no idea  
1926, the treasurer or something 
1927, i think she is in congress senator 
1928, senator 
1930, house of representatives 
1931, dont know 
1932, i dont know the speaker of the house// 
1933,  dont know 
1934, speaker of the house 
1935, speaker of the house  
1936, dont know did not want to guess 
1937, I DONT KNOW  
1938, speaker of the house 
1939, majority leader in th house of representatives 
1940, speaker of the house 
1942, dont know 
1943, dont know 
1945, speaker of the house 
1946, not sure chairman for something but im not sure  
1947, democrat 
1948, i have no idea 
1949, democratic speaker of the house 
1950, us supreme court 
1951, head of the house of representatives for the democrats 
1952, speaker of the house 
1955, speaker of the house 
1956,  speaker of the house 
1957, //Sentor// 
1958, secretary of state 
1960, senate 
1961, Speaker of the house 
1962, dont know 
1963, She's the majority leader & a Republican 
1964, I don't know. 
1966, speaker of the house 
1967, speaker of the house 
1968, dont know 
1970, calif. senator- majority leader//  
1971, congresswoman 
1972, legislater 
1973, does not know 
1974, she is the speaker of the house 
1975, does not know 
1976, democratic 
1977, speaker of the house 
1978, does not know 
1980, speaker of the housezz 
1981, Senator 
1982, Secretary 
1983, House of Representatives 
1984, I really don't know. 
1985, I have no idea 
1986, Something in government 
1987, Speaker of the House 
1989, I can't remember 
1990, Cabinet 
1991,  senagte 
1992, Representative 
1993, speaker of house 
1994, dk//secretary of state// 
1995, dk//no guess// 
1996, speaker of the house 
1997, dk//no idea// 
1998, speaker of the house 
1999, //senate// 
2000, d/k//no idea// 
2001, speaker of the house 
2002, dk//I've seen that name; can't remember// 
2003, speaker of house 
2004, dk//who did she replace//recognize// 
2005, dk//no idea// 
2006, dk//rings a  bell// 
2007, dk;//don't remember// 
2008, CONGRESSWOMAN 
2009, GOVERNOR 
2010," I DON'T REMEMBER WHAT SHE DOES//I CAN'T EVEN THINK//SHE OPPOSED THE PRESIDENT IN JUST ABOUT EVERYTHING, BUT CANNOT THINK OF WHAT SHE DID//STOP "
2011, she is the speaker of the House 
2012, chairholder to the house 
2013, speaker of the house 
2014, speaker of the house 
2015, speaker of the house. 
2016, speaker of the house 
2017, no.// education.//no 
2018, I don't know. //I can't even say I have heard the name.//speaker of the house. 
2019, speaker of the house 
2021, I don't know.//Speaker of the house.// 
2023, no//speaker of the house 
2024, speaker of the house. 
2026, NEVER HEARED HER NAME//I DON'T KNOW AT ALL//US HOUSE OF REPRESENTATIVES 
2027, \\speaker of the house 
2028, no tengo idea //porta voz del congreso  
2029, HOUSE OF REPRESENTATIVE 
2030, speaker of the house 
2031, the education. // speaker of the house. 
2032, NOT KNOW HER//DON'T KNOW HER//STOP 
2034, no//dpt of transportation 
2035, office of the house of representatives 
2036, //HOUSE OF REPRESENTATIVE//DON'T REALLY KNOW// 
2037," I don't know who she is,//no "
2038, no se.//democrata //en el congresso.//no 
2040, SPEAKER OF THE HOUSE 
2041, STATE REPRESENTATIVE//REALLY DON'T KNOW 
2042, no //house of senate.//no 
2043, no//speaker of the house 
2044, SENATE//DON'T KNOW 
2045, no//speaker of the house 
2046, SPEAKER//DON'T REALLY KNOW 
2048, HOUSE OF REPRESENTATIVES 
2049," I read about her all the time, I cannot recall at this time what she does. "
2050," R:  I have no idea. FI:  any guess? R:  No, I have heard the name but have not paid attention. //none// "
2051, not familiar with the name 
2052, r:  she is thinking too much....don't know what she is doing no. FI;  any ideas? R;  is she the one that one that ran w/McCain?  I don't really know. //none//... NOTE: she is getting somewhat stresses about not knowing anything about this person....  i TOLD her just to relax and just try to think about anything that comes to her mind when I call out any names.... 
2053, she is the Speaker of the House 
2054, R:   do not know// FI:  asked her if any ideas at all// R:  No.  
2055, SHE IS THE SPEAKER OF THE HOUSE 
2056, I don't relly know..... 
2057," not sure, I have heard the name but do not really know what she doesxs "
2058, don't know her...  fi;  any idea? R:  do not know the name 
2059, She is the Speaker of the House// 
2060, I do not know fI:  what is your best guess r:  I do not know //none// 
2061, have no idea who that person is// 
2062," //I do not know her//I've heard her name, but know very little//none "
2063, r:what is the choices to answer F:  they are none and re-read the questions R:  i do not know.  fi:  how about if you take a wild guess? R:  no //none// 
2064," do not know her...  any idea? R:  I remember the name, but don't recognize her.. maybe in he US senate, "
2065, r:  I do not know. fi:  have you heard her name? any idea what office she holds. R:  none //none// 
2066," I don't even know who she is FI:  any guess of what she may do? R:  I have no clue, I am so embrarrased. "
2067," R: not really sure. FI:  Nancy Pelosi, any idea of what she does. R:  not sure //none// "
2068, I do not know FI:  any idea? R:  secretaria de governacion (Secretary in some type of government body) //none// 
2069, i do not know FI:  any idea? R:  No //none// 
2070, //she is in the senate// //asked what king of job in the senate// Response// speaker// //none 
2072, R:  can not recall FI:  do you remember what post she holds? R:  No //none// 
2073, do not know her 
2074, /no FI:  take a guess? r:  no idea// //none// 
2075, R. said just don't know she knows is high position but is it. 
2076, speaker of the house. 
2077, speaker of the house 
2079, i have no idea 
2082, R does not know who nancy pelosi is. 
2083, speaker of the house. 
2084, speaker of the house. 
2085, economist 
2087, speaker of the house 
2088, speaker of the house. 
2090, R. has heard about her but notknow what is her job. 
2091, R has no idea who nancy pelosi is or what job or position she holds. 
2092, R does not know nancy pelosi nor what position or job she holds 
2093, edcation. 
2094, R does not remember what job or position  nancy pelosi holds. 
2095, district Judge 
2096," R. mever heard from this lady, and won't know what job or position whe holds. "
2097, r does not know nancy pelosi nor what job she holds now. 
2098, R does not recognize this politician 
2100, not sure//not sure//i am not sure//no 
2101, dk//i dont recognize the name 
2102, i dk//i have no idea 
2103, senator 
2104, i have no idea//no 
2105, dk//i dk//treasurer 
2106, dk//no guess 
2107, pues no se//shrugs does not know and says 'ni se quien es' 
2108, i dont really know her//i do not have any idea//no 
2109, i dont know//i dont know 
2110, i dont know//i never really heard of her//probably heard of her and never pd attention//no 
2111, shrugs dk//politician ??? 
2112, speaker of house 
2113, speaker of the house 
2114, dk//dk 
2115," i have no idea//governor, i dk "
2116, pues no sea//algo con las escuelas 
2117," i dont know, sounds familiar//not secretary of state ???//no "
2118, i dk//i dont really know 
2119, i dont know//i dont know that one 
2120, dk//secretary 
2121, speaker of the house 
2122," dk//dk, shakes head and says i dont know who she is "
2123, governor 
2124, dk//dk 
2125, dk//dk who she is 
2126, i have no idea//democrat 
2128, I DONT KNOW ///DONT REMEMBER HER AT ALL 
2129, speaker of the house 
2130, //do not know who she is 
2131, // // do not know 
2132, cannot place her job right now 
2133, //do not know//  
2134, secretary// 
2135, DONT KNOW // DOES NOT WANT TO GUESS 
2136, nothing.i do not know who she is 
2137, governor 
2138, DONT KNOW ///SOMETHING LIKE A SECTETARY 
2140, dont know i dont know who she is 
2141, do not know who she iss// 
2142, DONT KNOW /// 
2143, senator// 
2144, speaker of the house 
2145, a republican// 
2147, secretary of defense 
2148, //i dont know her// 
2149, //i dont know her// 
2150, //i dont know her// 
2151, // she is speaker of the house// 
2152, //i dont know her// 
2153, //SECRETARY OF STATE// 
2154, //i dont know // 
2155, //i dont know// 
2156, i dont know her 
2157, //i dont know her// 
2158, //speaker of the senate// 
2159, //i dont know// 
2160, //i dont know who she is// 
2161, //i dont know her// 
2162, DOES NOT KNOW HOW TO ANSWER 
2163, //I DONT KNOW HAS HEARD HER NAME BUT I DONT KNOW WHAT POSITION SHE HAS/ 
2164, //does not know who she is i dont know her or any names of political englishnames i dont read english// 
2165, //I DONT KNOW// 
2166, //i dont know// 
2167, //i dont know her// 
2168, //i dont know her// 
2169, speaker of the house 
2170, senator/congressoinal// spesker of the house//one 
2171, paperwork in the whitehouse 
2172, politician 
2173, office of education 
2174, speaker of the house 
2175, speaker of the house 
2176, house of rep. 
2177, sect of state 
2178, legislatur// none 
2179, speaker of the house// 
2180, speaker of the house 
2181, senator 
2182, senator// 
2183, speaker of the house// 
2184, speaker of the house 
2186, dk//name is not familiar// 
2188, I don't know//name is familiar though// 
2189, dk//i've heard of her name; not sure// 
2190, dk//no idea; does not sound familiar// 
2191, dk//i don't know// 
2192, dk//no - do not know her// 
2193, dk//I haven't really heard that name// 
2194, dk //no idea// 
2195, dk//no best guess// 
2196, I don't remember//don't know// 
2197, speaker of the house 
2198, speaker of the house 
2199, sect of agriculture// none 
2200, speaker of the house 
2201, super woman 
2202, speaker of the house and a congressional rep from calif. 
2203, speaker of the house// 
2204, spaeker of the house 
2205, house of represenative//speaker of the house// none 
2206, leader of the senate 
2207, speaker of the house of reps. 
2208, speaker of the house 
2209, speaker of the house 
2211, homemaker 
2212, the senator//none 
2213, spaeaker of the house 
2214, spkr of the hse 
2215, //senator? 
2216, in house of rep she's speaker of house 
2217, speaker of the house 
2219, dk // in congress 
2220," no i dk rt now, rem hearing her name & talking re her but cant rem now // no cant thnk of it rt now, i rem i hred it on the news, but cant thnk of it "
2221," supreme crt judge, is that wh she is? i dk // "
2222," // not guess, DK "
2224, no clue // no guess 
2225, spkr of the house 
2226, //a judge?? 
2227, no idea /// no gues 
2228," not sure, think sec, no speaker of the house "
2229, dk cant tinhk of now // secy of something 
2230," head of something in congress, cant rem what it is "
2231, speaker of the house 
2232," ones gov of al but dk her name, think its sarah // no guess "
2234," dk // no idea, dk name at all "
2235, speaker 
2236, // i k her name i dk what she does 
2237, //i dont know now// 
2238, dont know senate 
2239, i dont know 
2240, SPEAKER OF THE HOUSE 
2241, dk//dk 
2242," dk her // no idea, is she secy of something ???? "
2243, // no guesss dk 
2244, secy of state 
2245, shes a republican i thought//no//mightd be in dthe house of rep. 
2246, government of alaska 
2247, //no guess//no 
2248, speaker of the house 
2249, //havent kept up with her//no//no 
2250, speaker of the house 
2251, speaker of the house 
2252, i dont know//n0 
2253, speaker of the house 
2254, //i have no idea my brain just quit//no 
2255, idont know//no//no 
2256, speaker of the house 
2257, //im not sure//no 
2258, //no idea//no 
2259, don't know her//none 
2260, speaker of the house of repersentives. 
2261, speaker of the house of reps. 
2262, speaker of the house of repersentatives. 
2263, don't know her//no 
2264, don't know//does not who she is// 
2265, spkr of the hse 
2266," don't know, r does not know who she is// "
2267, dont't know her. 
2268, she is speaker of the house. 
2269, speaker of the house of repersentatives. 
2270, don't know her//no guess 
2271, speaker of the house 
2272, swpeaker ogf the house 
2273, speaker of the house 
2274, representatrive 
2276, speaker of the house 
2277, speaker of the house 
2278, don't know her//none 
2279, dk //state attorney 
2280, dont know//reporter 
2281, dk// assistant to something 
2282, speaker of the house 
2283, speaker of the house 
2284, house chair 
2285, dontknow//gov or something 
2286, dont know//dont know 
2287, dk// in White House notsure what she do 
2288, speaker of the house 
2289, speaker of the house 
2290, senate 
2291, speaker of the house 
2293, speaker of the house 
2294, dont know 
2295, president of the house of representatives 
2296, dont know who she is 
2297, Who is she 
2298, dk//treasurer 
2299, dk//running for governer 
2300, really dont know 
2301, dont know//seat in senate 
2302, //senator 
2303, governor of alaske 
2304, secretary of state 
2305, speaker of the house 
2306, senator 
2307, does not know 
2308, //no idea//no 
2309, /don't know/ 
2310, speaker of the house 
2311, speaker of the house 
2312, speaker of the house 
2313, speaker of the house 
2316, //no guess 
2317, speaker of the house 
2318, democratic speaker of the house 
2319, don't know 
2321, speaker of the house of representatives 
2322, //no guess 
2323, no quess 
