caseID,verbatim
683,trying to bring us down a notch almost like showing off that they could make a dent in the greatest nation evn though they are nothing alQuida is nothing really no big militray troops//s
684,make a statement about how they feel about us as country and as apeople
686,attack the US
689,"War on capitalism and pushing religious ways, Muslum ways."
690,TO SHOW US WHAT THEY ARE CAPABLE OF
691,Fear////in American citizens///that's about it
692,"Killing people, trying to destroy our nation, our country"
693,"To make the United States aware of their country and their presence in the world.,"
694,Distabilization of our society
695,Prove they could come over here and do whatever they wanted and get away with it.
697,"Due to Bush's father started this years ago and wanted to continue this during his presidency.///He had this thing with Ben Laden, he did not like how his father was treated by him////did this for revenge for his father's actions"
698,Fear in America///to prove a point that they could disrupt the American people///economic disaster and mayham
700,Terrorizing the United States
701,They accomplished what they were going to do....to prove to the United States that they could destroy the United States in part and they did it.
702,"TRYING TO PROMOTE FEAR, AND MAKE A STATEMENT IS VOLUNERABLE TO ATTACK AND TRY TO DAMAGE OUR ECONOMY AND GOVERNMENT BY SELECTION OF THEIR TARGETS"
703,To strike fear in the US and show us we are not safe.
704,"A complete melt down of the American people and the government and living in fear daily of additional attacks, which happened."
705,"trying to start a war with us, trying to destroy america leaders, businessess// anything else// NO"
707,awareness\\ anything else\\ that's it
708,trying to make more people upset and angry because we are the richest country in the world.// anything else// NO
709,"i guess, to try to prove a point// anything else// no"
710,deciviization of the economy of the country
711,getting the United States attention; trying to let them know that they can not control everything and other countries// anything else// NO
712,trying to defeat the US// anything else// I think they were concentration on trying to start a problem; a war//
713,kill americans
714,give us a warning about leaving them alone
715,cripple the financial structure of america
720,trying to scare America
721,make a statement of their prowess and provoke u.s.
722,to hurt our economy
724,",not omnipotent"
725,create a diversion
727,put fear in our hearts
729,strike fear in america
731,to break america
732,well they were trying to distroy the government
733,trying to get our attention
734,idk no idea//
735,let us know that we are vaurnable I suppose and they did a good job of ti
738,scaring people//thats it
739,send us a message that they are not scared of the US
740,I think they were trying to kill as many ppl as they could and show their hatred for the US//no
742,//they were trying to kill us// idk
743,trying to cause confusing lack of security and fear// making a statement//no
744,power//no
747,trying to scare americans
748,to prove that that they were bigger and better than us and that were are not teh strongest force//no
749,atention//that party much some it up//no
750,to scrae the us//no
751,tryin to prove  that they could take on the bull and they are only a mouse // and to start a war//no
752,i think they wrer tryein to show us they was in contont
753,//i think they was trying the let the us know that they are not as storng as they think there are//no
754,to kill amiacans
756,they were thinking the could take over the gov they had a fluse consepsion of the gov and they thought that the gov was just a bliulding //they thought the the target was was the money anhd power was and that we have gov all the way down to elem school    // no
758,to take over the world a world take over
759,i don't know// no
760,i think they were trying to show us that they are very strong and if we are not on our toes that csn destroy us/npo
761,to show that they could get to us if they wantend to//no
762,schook and awe
763,i guess idon't  know // i quees their were trying the make the us see the theey are not invaable
764,//to destroy the nations//
765,they saying you are not as powerful as you think you are; you can not have this oil// anything else// NO
766,I don't//no
767,I guess the wanted to scare the us.//no
768,death
769,the kill as many american as possible and the should us how weak our system is that they can get into it.  They we are strong yet we are weak.  American are greedy for money and they can be bought off//
770,don't know
772,Trying to take over America
774,i have no idea//whoever they had the problem with why would they kill innocent people. Why didn't they go to the source.
775,Don't mess with them
776,the disatifaction of the us involment of there region//no
777,don't know//really don't know why they did that
778,kill us//no
779,To show that they could do it
780,Fear;Get American people to be afraid
781,Get the government's attention & let them know they're serious about their issues
782,Um mainly I think it was a cry for attention basically them not allowing themselves to be ignored.//That's all
783,to warn the U.S.//not to mess with their people
784,"attempting to make a statement about their views about the US meddling in their countrries outside of the US, and destroy the US economy//no that's it"
785,to show how easy it is to break our defense.
786,Immortalize the Amewrican people
787,that al was arrived by Bush & his father to take their oil
788,To bring recognition to their cause
789,We can get the US on their own soil; to send a message to Bush
790,"I don't know, I think they were trying to convey to us what an incompetent president we have & that he's really not doing what he should."
791,to create fear & caos ;primarily create fear.
792,I DON'T KNOW; THEY WERE TRYING TO START A WAR SO BUSH wouldn't be impeached
793,I have no idea//no
795,Destroy the United States./They want to take over./Destroy our economy.//
797,I don't know.//
798,Sending a message.//
799,Trying to take over the world.//
800,Trying to get attention./You should not assume people know.//
801,I think they were trying to kill people./They were trying to accomplish mass murder.//
802,"They were showing us that even as a small nation they can come here and attack our large and powerful country at will, and that we do not have a defense against that."
803,Shock (to cause).//
804,"Trying to destroy our country, and the records of our country.//"
806,They were trying to take over the U.S. and put a lot of fear into everyone.//
807,That it could be done.//
808,to hurt us/
809,They were trying to disrupt our society and throw fear into our way of life.//
810,"I have no idea, except just to cause utter chaos in the U.S., and bring the government down.//"
812,they were trying to show us that we are not as save as we thoughwe were/
813,that we can be destrosied
814,They were trying to give us a warning.//
815,REVENGE ON THE U.S.//NO//
816,terror/no//
818,Just to kill Americans.//
819,hurt our economy/
821,they wre trying to destroy america/
822,Attack America.//
823,wanted our attention/
825,they just wanted to terrorize the US
826,they did it because the US was meddling in our countries over oil issues
827,wanted the US to tend to their business and stop trying to create a division in their country
828,they attacked the US because the US was seem as a partner of Israel in the daily humilation and prosecution of the palestine people.
829,they were trying to send a clear message about the US sticking there nose into other countries affairs
830,I think the terrorist created this issue to distract from the real issue to take over the banks and destroy documentation
831,not really certain but feel that President Bush knew they were coming.
832,destroy our economy and put fear into the heart of americans that we are not safe and let the world know that we are vulnerable and lack of intelligents and caught us sleeping at the wheel and caugth us in the middle of a transition period between presidents.
833,hurting the government and the economy
834,know ideal
835,I feel they were trying to get the US attention to let us know that they would do whatever it takes to protect their country or take over our country.
836,They were trying to get closer to their god
837,the attention from the U.S. that they mean business and we can't stop them
838,don't have a clue not sure why someone would want to run themselves into a building
839,trying to put fear in the U.S.
840,fear from other countries
842,to show their power and ability toward the U.S.
843,they were trying to hurt the US financially
844,they were trying to show that they had power
845,they were going after our economy and the way if would have and effect on our economy
846,show us that we are not invounable
847,They were just trying to show that they were stronger than the United States.//
848,I think they were trying to scare us - that we are not as big as we think we are.//
849,try to hurt the U.S. as a whole instead as an indivisual
850,taking over the u. s.
851,mess up the econemy and kill americans
852,to the scare the americans and make us feel we are vunerable`
853,goverment take over maybe not take over but hinder
854,<DK>
855,<DK>
857,shoe they were capable of getting past the u.s. military `
858,show that america can be defeated
859,THEY WERE WRONG//THERE WERE TRYING TO PUT TERROR-THE FEAR OF GOD- INTO PEOPLE//NO
861,wanted to show us they could do it wanted to instill fear
862,expose our vunerabity
863,religios strength
864,spread fear
865,"THEY WERE TRYING TO JACK WITH OUR ECONOMY, TO MESS WITH OUR MILITARY, AND TO TRY AND DESTROY THE WHITE HOUSE//NO"
866,"THEY WERE TRYING TO MAKE A STATEMENT AND SCARE US, TOO//THEY HATE US AND I DON'T KNOW WHY.//NO"
867,TERROR//NO
868,"THEY WERE TRYING TO PROVE THAT THEY COULD HURT THE UNITED STATES, THAT WE ARE NOT ALL POWERFUL.//NO"
869,CAUSE TERROR//KILL INFIDELS//CHANGE U.S. POLICIES//NO
870,JUST TO SHOW US THEY CAN DO IT EASILY//NO
871,"TO DEMONSTRATE THE U.S. WAS NOT INVINCIBLE, TO CREATE ECONOMIC HAVOC, AND TO ANNOUCE THE ARRIVAL ON THE WORLD SCENE AS EXTREMISTS.//NO"
872,"ATTACK THE US ON ITS OWN SOIL. BRING THE DOWNFALL OF THE WEST (US) ECONOMICALLY, POLITICALLY, AND DESTROY THE MORAL OF THE US CITIZENS.  BIN LADEN SAID THAT IF YOU PAY US TAXES, THEN YOU ARE AN ENEMY BY SUPPORTING THE US GOVERNMENT.//NO"
873,TRYING TO SEND A MESSAGE TO THE US TO PUNISH US BECAUSE THEY THINK WE ARE EVIL//THERE WAS NO GOOD REASON TO DO WHAT THEY DID//PART OF IT WAS A RELIGIOUS MESSAGE//ANGRY AT THE U.S. FOR VARIOUS REASONS THAT I DON'T UNDERSTAND//NO
874,THAT THEY HATED AMERICA AND THEY COULD GET TO US WHEN THEY WANT TO//NO
876,THEY THOUGHT IT WOULD KEEP US OUT OF THEIR COUNTRIES.//IT WAS A DIRECT AFFRONT TO OUR GOVERNMENT AND NOT AGAINST OUR PEOPLE.//NO
877,TO BRING DOWN THE U.S.//THAT WE WOULD NOT BE AS STRONG A SOCIETY AS WE ARE//TO HURT US FINANCIALLY//TO BRING FEAR//TO TAKE AWAY OUR FREEDOM//NO
879,they were trying to blow up things/nothing else
880,i really do not know//best quess//getting even with what bush had done//that is all
881,"tying to take control of our country, the UNIited States//all becasue of hatred and sin not enough love between people"
882,trying to destroy some of the United States//and probably to try to get more control of what they were trying to do//nothing else
883,they were trying to let us know that they were not afriad of the US and they did not care about dying//nothing else
884,<DK>
885,I have no idea
887,a break down in our economy//that is it
888,fear among the Americans and to break the American Spirit//that is it
889,"trying to show us that they can do anything they want to do to this country. and that this was planned, we weakened our defense, and they were trained in this country to fly the planes and I disagree that they should come to this county// no"
890,they wanted to destroy the heads of the United States//so they could try to gain controll of the United States
891,to take controll of powers//that is it
892,"showing the united states people, they are too trusting and allowing too many people in,that they really did not know// and trained the terriorist // that is all"
893,send a message out that they are powerful and can do what they want to do//that is all
894,I have no earthly idea
895,"trying to hurt the people of the United states, becasue they did not like what the United States stands for , they tried to destroy the United States because of the us freedom freedom of speech, freedom in the way we live, and anything they could do to hurt us they tried to do// nothing else"
896,I think they the terrorist were upset about the oil prices//
898,to get attention//nothing else
900,I have never figured that out
901,they were trying to be in controll// they wanted to send message to United States that they could take over if we did not try to stop them//that is all
902,to make a point--by killing americans
904,"trying to hurt the united states, tying to punish us for taking their oil//nothing else"
905,"I dont know, wanted to kill a lot of people//they had to be crazy//nothing else"
906,donot know
907,"they hurt a lot of people, a lot of people got killed//that is it"
908,tell us to stay out of their business/that is it
911,"I had heard that they had sent Bush a letter two week before, telling him they were going to do this they were showing him they were not playing and they would show him what they coud do"
912,I don' know//best quess//I think they were trying to start a war with the United States//tha is it
913,"trying to get the president's attenion, maybe they were angry//that is it"
914,revenage againt the american//for what they think is not fair foreign policy with other countries
915,to show the USA they ment business// as for what they stand for//
916,maybe wanted attention//don't know
918,to place fear in the heart of all americans//that is it
920,trying to disable the United States and the president//that is all
921,trying to make American afraid of them//that is it
922,"payback, they do not like the united states//that is it"
923,I have not figured that out yet
924,I think they were letting the american people know that they could come in the United States at any time to destroy us //that is all
925,they were hitting business where people and gov were working//they were making a statement that if they really wanted to they could get the whitehouse our guard was down//that is all
926,they were trying to prove a point that the us cannot do anythin US want to do ie take oil for countries or anything else.
927,I donot know//Do ihave to answer it
929,"they were trying to start a war, kill as many powerful american as they could"
930,"they were trying to get a point across, let people know something I guess// anything else//no"
932,donot know
935,"disrupt american structure, being financial or military"
936,bring down america
937,"regilious belief, muslin regilion related"
939,trying to kill people.
940,scare us
941,"show usa they could do what they wanted to do, scare us"
943,they were trying to take over the united states
944,dont no
945,scare us
946,kill people
947,do away with the president.
948,scare us
949,make a statement that it could be done
950,"demoralize the american public, control"
951,SHOW US THEY ARE NOT INVINCIBLE
952,get attention
953,show there power
954,"show the us gov we are not as good or bad then they think they are, we are weak"
955,hated the usa
956,"NO PURPOSE, NO BENEFIT"
957,"commit chaos, disrupt the economy,"
958,show government they can do it
959,"trying to get to george bush,"
960,TAKE OVER THE US
961,"murder people,/n"
962,create fear/reduce the united states a peg/n
963,send a message to America/no
964,crumble the financial american government/policitical statement/no
965,bring the country down/destroy us/n
966,nothing
967,come into this country and do thing/prove to us that we are not as powerful as we think we are/n
968,I don't
969,wake up the us
972,trying to let us know how much they hate us and show they can eliminate us
973,scare the us
974,kill americans
975,get us out of the middle-easts
976,expressing a great deal of anger toward the us
977,to demoralize and financially destroy our country
978,killing as many people as they could//making a statement that they didnt like us
979,test the fresolve & integrity of the us & INDIRECTLY OF ITS PEOPLE
980,scare us
982,KILL AS MANY OF US AS POSSIBLE
983,start a war//no
984,destabilize the govt and the economy and to put fear into the hearts of americans//no
985,they were tryingto frighten the us people and show us that we could be gotten to in any way shape or form and they were trying to bring down our economy//no
986,i think they were trying to kill people
987,theeir ability to show their position of power//
988,just to prove that hey could do it// ego//they could have done something bigger to take out Amewrica//no/b
989,start a war//get rid of as many americans as they could//put their people oin power//no
990,I think they truley they were trying to bring down the government they were trying to damage the government and its people in the same instant
991,i dont know for sure//no//
992,//start a war in the us//no
993,they were trying to make a point// take out our government//
994,//bring down the US//no//
995,"well, I think they were trying to gert the governments attention"
996,"i dont know,//yeah lets see they just dont like the way we live trting to get us to think weare not as bad and big as we think we are//"
998,give bush some pay back
999,don't know
1000,trying to get the president bush out of office
1001,<DK>
1002,don't know
1003,trying to prove a point// the us govt needs to be on their feet//no
1005,mass confusion//no
1006,"send us a message, we're going to take care of you"
1008,trying to blow up washington//trying to make a big statement//they want to comein and take over the us//no
1009,they wanted to blow up the buildings//sending threats to America//
1010,to make us afraid// anything else// make us afraid of them// NO
1011,chaos// fear// disarment// no
1012,really wouldn't know what was on their minds
1013,killing as many americans as possible
1014,"i don't think there were any terrorists, there were no bodies in PA, so where were the bodies?"
1015,to let us know that they can get us whenever they want to...it was a wake up call
1017,they were trying to make a statement//no
1018,"they were trying to kill us, as many as they could"
1020,destroy//no
1021,that it could be done//to hurt americans//no
1022,they nwanted to get our attention to stay out of there country's business
1023,stability
1026,some type of message
1027,start a war
1028,3trying to let the us know that they got power just like we do.They wanted to frighten the us
1029,to get rid of what they did to destroy what was there.
1030,they were trying to destroy this country
1031,never made sense to me
1032,terrorism
1034,don't know
1035,fear
1036,mess up the stock market and to send the us a message.
1037,to hurt the us ans show their power
1038,trying to kill people and to send amessage to our country/we don't have as much power as we think we do
1039,send a message
1040,trying to show how strong they are they hate us
1041,that they had power
1043,to get our attention
1044,i do not have a clue
1045,they were trying to show us that they can do what they want and that we will bow down regardless
1046,power x no
1047,"To prove a point by killing americans, to send a messege to the president."
1048,To get attention and scare people.
1050,Get attention.
1051,To get back at the U.S. and the president.
1052,<DK>
1053,to take over x no
1055,To make us fearful.
1056,Make america afraid.
1058,I don't believe it was terrorists.// No.
1059,They were trying to send a message that they could get us if they wanted to.
1060,To destroy certain parts of the U.S.
1061,Attention.
1063,I don't know.
1064,To get rid of us.
1067,Fear.
1068,They were trying to scare people up.
1069,Trying to get the common american to wake-up.
1070,They were just trying to promote war with us and a act of hate.
1071,I really don't know.
1072,"Just trying to make a statement and hurt americans, also some type of political statement."
1073,Killing all the Americans.
1074,Pay back for all of the terririsom that the U.S. has done to them.
1075,cripple the united states and the monitary system of the world
1076,"they hate the us, they were showing their hatred for the US"
1078,TO SHOW US THAT WE are not that strong
1079,prove a point x trying to free someone
1080,i think they were trying to prove that they can do that to us with no concequences
1081,"a warning, be aware and listen to them, controll"
1082,attention x fear
1084,trying to kill americans xno
1086,"showing their stregnth, that we are a giant that can be messed with"
1087,"destroy / anger at us, all the lives lost , they were out to kill americans"
1088,to get power over us x no
1089,"they intended to hit the places they hit, schools were told about them learning to fly and the govenment did nothing about it/no"
1090,KILL AMERICANS X THEY WERE NOT GETTING A POINT ACROSS
1091,Trying to tke away our freedoms
1092,QND TO SHOW THAQT THEY WERE SMARTER
1093,show us a lesson things can happen to us
1094,they were trying to prove how gearge bush was handling thing in office
1095,"don't have the slightest idea, no guess"
1096,they wanted to take over the world//no
1097,their purpose was to destroy the United States and its influence in the world//
1098,I think they were trying to hurt the financial center of the country and the political center or it//  cause confusion and chaos//  equalize their own status in the world -- their beliefs and political ideas
1100,bring the war to United States' soil; //
1101,they were trying to weaken the United States // kill innocent people //
1102,to scare us
1103,"death, // emphasizing their strength or dominance over the U.S."
1104,they were trying to scare us
1105,"terror, to scare us, fear"
1106,to incite us into a war in the Middle East and to disrupt our economy; to make a symbolic statement against capitalism;
1107,I don't think terrorists did it; I think it was an inside job; I think our government created and caused those disasters
1108,I don't know// no nothing
1109,"I think they were trying to destroy our economic strength, causing our country to go into financial turmoil and become divided; and to show other Middle Eastern countries their strength for the purpose of fundraising, growth and strength;"
1110,I think they were trying to break down the United States government; //
1111,to get the U.S.' attention; // to kill lots of people //
1112,to kill as many people as they could in a short amount of time; and to create intense fear and other nations of the world//
1114,"punish the United States, I guess,// for agression in other parts of the world //"
1115,to cause chaos in America//I think they wanted to start a war//
1116,showing that america had weaknesses or was vulnerable//no
1117,they were trying to instill fear and draw attention to causes they believe in//
1118,they wanted to show that they could do it -- destroy our spirit
1119,i think they were trying to the feeling of security that america has//no
1120,that we were vulnerable and that we aren't the world power that we think we are//
1121,"I think they were trying to spread their message, their hatred of the United State's policies, and the way the U.S. has been shove our policies down other people's throats; they want everybody to be like us"
1122,trying to get their foot in the door
1123,spreading fear and hate//no
1124,because they hated us//no
1126,to bring destruction to western ideals//create fear to the american public//no
1127,attempting to disrupt the American way of life//trying punish us for invading Iraq and Afganistan//backlash against the American cultury//no
1128,trying to hurt the economy of America//to scare us//no
1129,make statement that they didnot like the u s government//no
1130,to prove that they have more power than the U. S.//the beginning of hardships and war//no
1131,showing us that they could take over//that we need more security//no
1132,attention to their cause//hurt the economy of the United States//kill the bad Americans//no
1133,instill fear in Americans and the United States//trying to get us to change our policies and the way handle other foreign governments//no
1134,get rid of everybody in the United States//mess with the United States trying to take us out//no
1135,fear //wanted to put our country in fear//no
1136,terror//killing a lot of folks//no
1137,letting us know there was going to be more attacks//that a lot more people will die//no
1138,send a message to our government
1139,hurt the democracy of the united states//kill americans//no
1140,the division they have with the united stated .
1141,get to geo w bush
1142,That they could distroy America//That they had power//
1143,"CONTROL THE GOVERNMENT,"
1144,destroying amereican
1146,They were showing how powerful they were and how weak our government was
1147,no idea
1148,scared people
1149,To kill people//
1150,Trying to let the US know that they need to leave them alone-mind their own business basically//
1151,angry
1152,scare us
1153,Terrorize us
1154,They were trying to start a war//get rid of as many people as they could I reckon//
1155,Stir up trouble with the trade market// to send a statement to the US to run their own country instead of being involved with the others//no
1156,"Nothing, I dont know if they even done that, it could have been somebody Black done that//nothing, I dont know even if that person done that, I would have to do see if for myself//no"
1157,Tehy were trying to kill up a lot of folks over there
1158,dont know
1159,kill every body
1160,they proved they can destroy the US
1161,terrow
1162,scare us
1163,scare us
1164,trying to get back at the US
1165,cut down the population
1166,damage the economic structure
1167,cause fear
1168,fear
1169,scare us
1170,trying to be noticed
1171,trying to get aholt over here
1172,They were trying to affect world trade
1173,scared
1174,let us know of their serious of their intent to destroy the us
1176,<DK>
1177,make americans afraid of what they would do
1178,didnt care for the us
1179,scar us
1180,destroy america
1181,scare us
1182,start a war
1183,scare us
1184,scare us
1185,"killing people, to show themselves, effort to take over"
1186,to instill fear and gain power
1187,to prove that they are better and stronger than us
1189,fear
1190,"wipe us out, gain control, wipe out Christianity & our government"
1191,to make us all afraid and to try to destroy our economy
1192,it was to get President Bush's attention
1193,to intimidate us and instill fear in our country
1194,produce fear in the Americans
1195,"power, intimidation, fear"
1196,to be reckoned with
1197,"trying to bring attention to their power and scare us, make us think they are capable of destroying us"
1198,"they're trying to accomplish more, they're still out there trying"
1199,destroy as many people as they possibly could
1200,hatred
1201,dk/they were crazy/no
1202,dk/revenge/no
1204,disrution of government
1205,they wanted to impact the economy of america
1206,knock the block off of our shoulders
1207,get the americans attention
1208,to hurt us
1209,to prove they could do it
1210,put fear into americans
1211,trying to get to the president
1212,making their god proud
1213,put fear into the usa
1216,they wanted to see the us suffer
1217,to let us know that we were capable of being broken and reminding us that we're vulnerable.
1218,sending a message
1219,it was personal
1220,<DK>
1221,death to america
1222,seeking revenge
1223,start a war
1224,I really don't know
1225,just fishing to see what we would mdo
1226,get our attention and catch us off guard and make us feel like less of a country than we thought we were.//no
1227,trying to prove a point-the muslins are a gainst christianty.  they want more people to become muslim.//no
1228,war//no
1230,kill americans and the president//no
1231,destroy us//no
1232,taking over america
1233,to start a war//hurt the economy//no
1234,send a message to america that they are on the same level as U.S. and not to look down on them/no
1236,<DK>
1237,to prove that america is not invincible
1238,to get our attention. to bring the war home to us
1239,strike fear into the country
1240,disrupt the american way of life
1242,to scare us
1243,revenge
1244,kill us
1245,"intimitating, control, fear"
1246,declaration of ear
1247,trying to install fear and question our leadership and kil as many people as possible
1248,to cripple the US
1249,economic problems
1251,trying to create an economic downfall for the us and to scare us
1252,//i have no idea what they were trying to accomplish other than getting our attention//no
1253,//just showing the us that we are volnerable and they can do whatever they want to do//no
1254,start a fight between our country and their country-make a point-either that or it was a cry for help-maybe it was a cry for help to get rid of their leader
1255,trying to show us that we are not invinsible
1256,that they can do this to us and that they can wipe us out if they wanted to because i believe they have nuclear capabilities-they hate us period!!/no
1257,//i don't know what they were trying to accomplish//no
1258,hostile takeover
1259,trying to scare us into leaving israel alone and us not getting involved in the middle east
1260,//they were trying to show us up and that were not number one//no
1261,they were trying to get us where it would hurt the most because they felt threatened by the us
1262,trying to scare us//put a fright in us//no
1263,scare us
1264,<DK>
1265,//to destroy us//no
1266,to get our attention because they could
1267,wanted us to get out of iraq and not help them anymore
1268,trying to terrorize the united states
1269,upset our system
1271,they were trying to tell us they can do what they want to do and there is no way we can stop them
1272,trying to show us that they were a threat to be reckoned with
1273,they wanted them to go with them//they didn't want to deal with something in life but i can't say for sure//it doesn't make sense what they did//they say if we go to heaven we can go with them//no
1274,to destroy the towers
1275,trying to take out the top political rulers of this country so they could take over
1276,put some damage to the united states
1277,to establish fear
1279,//trying to control our country//no
1280,to kill americans
1281,kill our leaders
1282,create fear in the american people
1283,scare citizens into feeling powerless
1284,disrupt the economy of the united states
1285,fear
1286,to make a point that we are not as big as we think we are
1287,they wanted to show protest to our government
1288,//trying to take away our liberties and freedoms and to destroy our economy//no
1289,fear in american citizens
1290,to destroy our economic power//no
1291,break the country and bring it to it's knee's
1292,they were trying to send a message
1293,they did acomlish it// they ruined the economy// it can happen here//no
1294,tothreaten our way of life
1295,to strike a blow against the way of american life
1297,I think that they were trying to prouve a point that they can do what they want//no
1298,they wanted to be powerful
1299,they were trying to show power and to distroy this country//no
1300,to make the americans feel unsafe; that we are vonulrable to anything//no
1301,I think that they were trying to let the USA know that they are not as power as they thought they were//no
1302,they are just showing that they can do damage//no
1303,To scares us//and to show the world that the US can be attacked//no
1305,create fear//no
1306,destroy the country.send a message
1307,"financial upheaval, fear, and dillusionate in our own govt and the way the handle it"
1308,terror
1309,"to cripple the us people-govt//they were trying to provoke a fight, dont think they thought we'd go to the extremes to respond, but we did.no"
1310,try to use an extreme measure to express the very strong feelings that people of their heritage and decent have about western culture impacting on their country and culture
1311,just a simple attack that they were trained to carry thru. to make the point of their power
1312,"""let us know they were there""//"
1313,"""they were better than us""//"
1314,"""raise chaos and hurt people""//"
1315,"""idiots or followers of their religion""//"
1316,"""see how many lives that could take""//"
1318,TO GET OUR ATTENTION// HURT AMERICA//KILL THE DEMOCRACY//STOP
1319,"""take control as we were vulnerable""//"
1320,REVENGE//STATEMENT//STOP
1321,"""to show they could reach and hurt america and that we were not invulnerable""//"
1323,"""that they stand for their own country""//"
1324,"""to kill us""//"
1325,"""striking at the white satan and giving us a black eye""//"
1326,"""trying to put fear into us""//"
1327,"""to scare us and to show us they can do what they want and that we arent all powerful""//"
1328,"""to destroy our world""//"
1330,TAKE OVER THE UNITED STATES//STOP
1331,"""hurt america""//"
1332,THEY WERE ANGRY AND THEY WANTED TO GET BACK AT US// THAT WAS AWFULL//
1334,"""kill  lots of people and hurt the usa""//"
1335,"""kill as many as they could""//"
1336,"""out to prove that they could damage the usa and that they had some power""//"
1337,"""scare us and kill people""//"
1338,"""To prove that they were as strong, in some ways, as the US//"""
1339,"""don't know//"""
1341,"""don't know//prove the point that america is not that powerful//"""
1342,TRYING TO KILL AS MANY AMERICANS AS THEY COULD//TO RUIN TWO BEAUTIFUL BUILDINGS THAT WE HAD//STOP
1343,"""they wanted more power to muslims//prove that they could hurt the US any time or place//no//"""
1344,"""just wanted to kill people in the US//"""
1345,"""trying to get our attention//"""
1346,MAKE US ANGRY//INVITING THEIR INHILATION//STOP
1347,"""i have no idea//"""
1348,"""make a statement//we are not as stong as we think we are//"""
1349,"""prove how vulnerable we are//"""
1350,"""don't know//don't understand it//"""
1352,<DK>
1353,"""tell america that we are not invincable//"""
1354,PROVE A POINT THAT THEY ARE STRONGER THAN THE US//STOP
1355,<DK>
1356,"""hurt the US as much as they could with what they had//'"
1357,"""teach the US a lesson and make the people angry so they would go against the US//they wanted to start and war and George Bush did what they wanted//"""
1358,"""make Americans suffer//"""
1359,"""letting us know they were out there and that they could hit us whenever they wanted//"""
1360,"""blackmail and scare us//"""
1361,"""destroy our economy//"""
1362,"""terrorize the people and make us scared//"""
1363,SHOW US HOW POWERFUL THEY ARE//AND THAT THEY COULD KILL A CERTAIN GROUP IF THEY WANTED TO VERY EASILY//THEY CHOSE TO TAKE OVER OWER PLANES TO SHOW THAT THEY ARE MORE INTELLIGENT THAT WE REALLY THINK//STOP
1364,"""terrorized the country and made people paranoid for very little cost and loss of life by them.//"""
1365,"""kill people and tear up the peace in the world""//"
1366,"""scare us//"""
1367,"""that they have more power""//"
1368,"""america is going to face a new enemy""//"
1370,"""to show americans that they are vulnerable//"""
1372,<DK>
1373,NOTHING//TRYING TO START A WAR//STOP
1374,"""they were in control""//"
1375,"""mad at Bush family because Bush family ripped Binladens for millions in oil//"""
1377,"well they believe in that God is going to give them 40 virgins, probably to divide and separate us, but instead we all came together//no"
1378,they were making an attack of the united states//no
1379,they were trying to demonstrate that we are not so powerful and they were trying to demonstrate what they can do//no
1380,I believe they were trying to terrorize us. they were trying to get our attention and I believe they were trying to kill people//no
1381,spreading fear and hatred//not to mention interupting our commerce//
1382,gain world attention to there cause//trying to get attention for their radical views//no
1383,"scare us, get our attention//no"
1384,cant answer that properly because I dont think it was the terrorists//it was a terrorist act but i think it was an inside job//no
1385,<DK>
1386,i think they were probably trying to show the United states that we are not liked and that we are not immune to such attacks//no
1387,<DK>
1388,I have studied their religion. they believe if they attack that if they die they go to paradise. I believe what they were trying to accomplish is for the US to turn the other cheek. I believe they were trying to take over the US//no
1389,that we were not invincible that they could come to the US and attack us with our own weapons. I think that was their way of protesting our foreign policy in the mid east//no
1390,to make the government take notice of their policies and not to impose our ways on anybody else
1391,put fear in the hearts of american people//no
1392,"economic chaos, fear for peoples safety, confusion as to who was responsible and why it happened//no"
1393,kill as many people as possible//
1395,make a statement//no
1396,they were trying to get into the US head. that they can do damage to the US//no
1398,<DK>
1399,terrorize the american people//no
1400,it was all about power//no
1401,I could not tell you//
1402,chaos//no
1403,they were just trying to put across the idea that they didnt approve of anything//
1406,kill as many people as possible//scare as many people as possible//no
1407,Destroy the economy
1408,instill fear in us
1409,they were trying to destroy major facilities that would affect the US economy in some way//no
1411,trying to make people afraid
1412,I THINK THE TERRORISTS WERE TRYING TO REMIND THE US THAT THERE ARE OTHER PEOPLE IN THE WORLD THAT NEED TO BE PAYED ATTENTION. THEY DON'T WANT THE US TO BE A SUPER POWER. THEY WANT THERE RELIGIOUS FANATISISYM TO TAKE OVER THE WORLD . US NO. ONE TARGET. BECAUSE OF OUR ECONOMY . THAT BEIGN SAID. WHAT THEY DID WAS DEPLORABLE EXTREAME FANATISYSM.
1414,they were trying to demoraliz the us
1415,"THAT THEY CONTROL, // THATS IT  no"
1416,cause extreme disruptions in the us economically/politically/socially
1419,they were making a point that they could attack the united states.  mostly the terroist are here in the united states and they could attack the united states as much as they want because they are here.  we just don't know who are they. IN MY OPINION THAT A TERROIST COULD BE ANYBODY HERE IN THE US WE DONT KNOW WHO ARE THEY THEY COULD BE OUR NEXT DOOR NEIGHBOR.
1420,// AN EXPLOSION // SCARED PEOPLE
1421,"to terrorize us. Its a mystery to me, why they did that."
1423,"to hurt the economy, just making a statement I guess"
1424,"I HAVE NO IDEA, MAYBE THEY WERE TRYING TO MAKE A POINT THAT THEY WANT TO BE LEFT ALONE WITH THERE OWN VALUE IN THERE OWN COUNTRY AND THE BOMBING WAS JUST IN RETALITION TO AMERICA MEDELING IN THERE AFFAIRS."
