caseID,verbatim
1555,"just that he's more for the people, he wants to help the middle class"
1556,"thinking things through before he makes a decision.  First of all, his reaction to the financial crisis - he didn't come out with somehting silly right away. his reaction wasn't too slow or too fast but deliberate"
1557,"wants to help the working class as far as health care, education, it's time for a change"
1567,"he's very family oriented, he sounds like he'll be a good president, think we need change"
1576,"he has an honesty about him, likes the way he conducts himself and speaks, he has some good ideas"
1578,he has some new ideas that may be good for the country
1579,i think he will bring great change th last eight years have been a disater
1580,i like his point of view about health care and the economy
1581,he is a democrate
1582,he is a democrat
1583,i think the reason i would vote for mr obama the republicans are going to take my social securty away
1585,for medical i like what he says about medical he is for poor people
1586,the fact that he is a good speaker presents himself well
1587,his personality.he speaks straight out.
1588,he cares about the people. he seems to understand where we are coming from.because he comes from where we are.
1589,first of all he is a demacrate thats the main thing
1590,i like the tax cut idea tax the rich help the poor
1591,sibcere person and intelgent will i think if we dont get a change we will have the same thing for the next four years
1592,BECAUSE HE BLACK I LIKE WHAT HE STANDS FOR I LIKE THAT HE HAS PLANS FOR PEOPLE WHO ARE NOT WEALTHY
1593,"talking about change fresh ideas undersatands common people future can be better, seems honest"
1598,Has some good iedas if he can crry them out
1600,he had very good health care plan.
1601,he's pro choice
1605,not a bush candidate
1607,need change in govt
1609,like his views
1610,he has a slogan change.this is change we can believe in.America needs this change.the democratic party is the change we need.look at his record for health insurance.His whole package.
1611,age group is more in touch
1612,"speech on middle class, but don't believe"
1613,his view on the economy and his plan health.
1615,"that's my homey, he's a good man, his politics, procedures, views and opinions, starting us off on the right track,"
1616,"because hes the guy looking for change, he wants american people to get back on their feet and bring the world back to be a prosperous world"
1617,"the fact that he's going to do insurance for the lower class, that he says he's going to try to get the troops home in a certain length of time, he's more for the working people"
1619,"hes thinking about the economy for the poor and for the rich, for everybody. that he's a young man with good ideas"
1620,he speaks well
1621,"because he's been there, he's been where i've been and he's coming up where i want to come up, he's concerned about the people, he's concerned about education, i want my grandson to be able to get a good education and a grant"
1622,"his change, he promises change so i think he will change things"
1623,he does suggest a change and thats whats needed
1625,i think he's an intelligent young man and he seems to be interested in trying to change the atmosphere of D.C. but just plain common sense it will take him 10 or 15 years to undo damage that's already been done.
1626,he's black
1627,"he has charisma, he seems to have a lot of good ideas, seems as if given the opportunity he can take this country in a positive direction, for the most part i agree with him on the issues"
1628,i listened to him speak and i like what i hear
1629,"i like him, he's a democrat, i think he would be good"
1633,"he is young democratic, seems to be very knowledgeable for what the world needs at this time,"
1634,"there is going to be a change, i don't feel that he is obligated too much to the political set up"
1635,"change, different direction"
1636,he's for economy and the health program
1637,"he is for change and the betterment & I agree with his opinions, I believe that he is able"
1638,"he's for the poor middle class, he's african american and white, i really think he'll get in there and do some things, i really think he's trying to fix things and get back on track"
1639,looking for new ideas
1641,"I like he is trying to get you to understand what he is talking about & what he is trying to do, trying to help EVERYBODY, I think that he is REALLY trying to get in office to really make change, he has done that in his district, that is who he is"
1642,HE IS THERE FOR CHANGE AND I WOULD LIKE THE WAR TO STOP
1644,I would like to know more about his stand on education & health care
1646,"he is a normal person, average person who struggled to get where he is today...middle class, wasn't born into the wealthy family"
1648,he is more of an uniter than anyone else
1650,"HE IS A GOOD AND STEADY HEAD, QUICK LEARNER, AND BE A GOOD PRESIDENT"
1651,"I have heard that lots of negativity about him that he could be a Muslim, he is a Christian"
1652,health care
1653,pretty trustworthy and consistent
1654,"pretty much everything, his political views are my views"
1655,"finding solutions, having a lot of young people getting involved in politics which means alot to the nation"
1657,he wants to do social reform
1658,he is a democrat- represents the average person
1659,"I wish he would tell me more about his plans, I felt better about Hillary"
1660,his medical plan (not sure what it is)
1664,worth the chance
1665,helps Hispanic people
1666,he's not afraid to change his mind on things
1668,likes way he trying to find other energy sources
1671,he's a carastimic
1672,like him
1673,help for senior citizens
1675,he's the candidate who will be able to help the citizens more than McCain
1676,medcine plan
1677,no cuts in Social security
1678,He seems sincere. He will look out for the middle class.
1680,Time for a change and somebody younger. Time for a black person to get in there.
1682,His progressive tax plan and his universal health care plan.
1685,the fact that an African American is running for the presidency. The speech that his wife gave on national tv last week.
1686,"he's for the democrats, the poor, and he wants social healthcare"
1687,McCain is too much like Bush.  Maybe Obama would be better for us.
1690,"most of the principles he has come across with - raise taxes on wealthy more for the common man understands the complexities of not having much, of struggling - unlike McCain everything she hears about him seems positive during the debates everything Obama said was twisted by McCain really realizes the problems the normal person has"
1695,His ideas are new and needed.
1696,he is interested in the middle class citizens. Fairly honest. I like that he is not a mud slinger.
1699,He is a democrat.
1702,"LIKE HIS SPEACH, STRONG POINTS"
1703,"GOOD PROGAMS TO WORK FOR PEOPLE, ONLY THE CONGRESS CAN MAKE CHANGES"
1705,"AGAINST THE WAR, BETTER JOBS FOR MEN, EQUAL OPPERTUNITY FOR WOMEN,BETTER FOE ELDERLY, EDUCATION"
1706,"his policies, tax cuts, views on health care,"
1707,"for the people,"
1708,"younger,he's a minoity,I agree with most of what he says"
1709,"change, he is for change"
1710,"his thoughtfulness, his intellect, his compassion, even temper, quick study, ability to quickly grasp a situation, both black and white, can see the bias on both sides of his racial heritage, can more readily come to a compromise as to race relations in the US, ability to inspire - every great leader needs this, he's smart enough to surround himself with the right people in any given situation, his ability to run one of hte most amazing political campaigns ever seen, (the least important of these reasons is his skin color)"
1712,WE NEED CHANGE WER NEED A DEMOCRAT
1713,"fresh change of pace, some of his ideas are on target - more for country itself rather than for other countries"
1714,pro-choice; lower taxes for middle class;
1715,i think he way of bring country together; i think he is very smart and can reach across aisle and bring people together
1716,you like the way he stratigocally approaches the issues. pretty good plans for our economy. and good on social security iissues. nlo
1718,he is a very humble person and honest. refused federal campaign funds. poroduced tax returns right away. despite negative ads against him he always runs clean adds. when he finished school he volenteered to work as an organizer in the community. understands bi racial problems. understands  single mothers problems. knows about cancer and health problems. relates to american people. understands problems in the communkity. can work with people to solve problems.no
1721,"He's saying that he's going to change the country, even though they all say the same thing. But he sounds like he has a plan."
1722,his running mate. his experience. clintons are the samearty both of them. no
1723,the fact that he wants to help america first then go to other countries;
1724,honest man
1726,"We want a change in this country, somebody who fights the poor."
1727,the fact that his ideas is about education; i have a daughter  in high school getting ready for college next year and affording college is a big concern for me; he seems to be more concerned about the middle class than upper class and lowering taxes for homeowners
1729,"Change, vision, leadership, charisma, youth and he represents a radical change so far as the possibility of all races gaining access to the government.  I love his charisma."
1730,he is young with new ideas
1731,like his position on the Iraq war.  He has a lot of new ideas. he's different. he seems to have the qualities that I expect of a president.   I like his position on foreign affairs and policies.  His health care proposal is good.  confident but not arrogant leadership style
1732,he for the middle class and the lower class that us who is strugle ; we need someone for us in the govt. We need somebody there to defend us;; he is for welfare; tax cut for all half; for giving us more ; ;the middle class.
1733,#1 cause he is black i think it is time for a change; I was disappoint that he did not take hillary; he is a outgoing person; i would love for him to take mccain and break him in 3 pieces.
1735,new ideas
1736,fresh ideas
1737,wants change
1738,desire to help poor
1740,has some good ideas
1741,he is a democrat
1742,want to make necessary changes
1743,dirty campaign mess.
1744,<RF>
1745,talks good
1746,the way he carries himself
1747,good plans for poor
1756,nnothing
1757,represents minority leadership
1759,for helping poor people.
1761,for healthcare
1763,because he is black
1764,aftican american
1772,"To get Bush out, with these rich people and taxes."
1774,Lower taxes
1776,I think that he will be best. Issures.
1777,"Medicare, children getting more in school, college students coming back and working."
1780,"He would differenty be a change, for the better or not I don't know."
1785,"i think that he will be good for the people, and that its time for us to have a black president and i think he will do a good job and he will stand up for all races."
1786,what he talkes about
1788,"He is for change and I am for change, he wants to bring our boys home and we need our children home."
1790,"he is surrounded by females and he was raised by a female. and he supports equal work for equal pay and health care. He is against privatization of social security and his support for schools, and I like his stand on taxes, and I think that you need to have 21st century thinking for 21st century time."
1791,I think he would make the nation a good president and I think he could move this country forward if we give him a chance.
1793,"everything, I think he will be a very good president and I like every thing he stands for."
1794,i like that he plans to set things on a different coures. he seems to not be a psrt of the political machine a newcomer who cn go in and not owe amybody anything so he can stock to his convictions.
1795,He says he is going to try to bring more jobs and provide insurance coverage.
1798,I think he is for the poor people.
1799,he wants to change alot of stuff and he wants to make health insurance affordable for low income people. He wants every one to be able to get a good education.
1801,i like obama because i have been listening to the issues and i like what he says about the economy.
1802,the way he is with his family. he has that welcome look like that if he was  friend of mine i could just sit down and talk to him. and the fact that i never thought i would see the dzy when an african-american man would get this close to being president.
1804,time for a change
1805,bringing troops home - health issues
1807,change
1808,his honesty
1809,the war and the economy
1811,"he seems to be interested in elderly, middle class, and making it better."
1813,He will make a change for everyone.
1814,he's trying to make a change
1816,he likes Tenncare
1817,no
1818,I believe in his information about the economy and jobs and welfare of others.
1819,change
1820,black-
1821,he is for change
1822,economy-about it
1823,concern for changes in the middle class community- genuine concerns about people as a whole-
1824,issues - such as history for a black to become president
1825,the change he will bring
1826,"health care issues, plan of ending the way,most of his issues -ideas on middleclass"
1829,He will straighten things out.
1830,time for a change
1832,He can get affordable insurance and jobs
1833,he is planning on keeping the financial aid for college students. And he is helping with health insurance.
1835,no
1836,change
1837,his youth-age
1839,the country's direction-he represents main stream ideals
1841,george bush wanted to go more militarly obama seems to want to do it more demomately in irack-needs to pull military out of iquack
1847,he's seems to  be different=toward the war
1853,his intellengance
1855,hes young and represents change-
1864,"energy,intelligence"
1866,heath care
1870,"has a lot of good ideas,"
1872,"like what he has to say, is personable,young,like his wife,is pro choice"
1873,"he has a younger outlook,seems to have his finger on the middle class people"
1877,"the idea that he is for change,"
1884,no
1887,his interest in helping people
1888,because everyone is voting for him
1889,taxes and just the way he carries himself
1890,and he does more for the democratic people
1891,THAT HE WANTS TO STOP THE WAR AND BRING THE SOLDIERS BACK
1892,because he has a lot to do with the young people in the nation and i have a son that is serving in the military and i want that
1893,he looks like the kind of person that would be more inviting to have as a president he looks like he has the most correct answers in everything and he looks like he wants better
1894,that it depends on the economy and the immigrants contribute a lot
1895,because he is black
1897,he is younger and has good ideas and i think that he would make a good president
1900,health issues and taxes
1904,he seems like he really has a grasp on whats going on and he wants to make it better
1906,he is a minority something different someother than a white person
1907,i guess it would have to be the health plan
1910,I guess i would vote for him his smile I trust him and his political views
1912,"aout of the two canadets I perfer Obama, again out of the two I like him better as president"
1913,because he is black he will probrably do more for hispanics and he says he will reduce taxes
1915,I feel his campaign towards health care and change is better than McCains
1916,he is a democrat
1920,"his health care plan for veterans and civilians and tax breaks for those who earn under 250,000 a year"
1921,that he wants to make it better for health care and keeping people equal
1922,issues that he represents or talks about
1923,he is from the heart land of america which is where i am from and we share the same values and he represents change which is what i think we need desperately
1926,he seems to have a lot of people for him the majority seem to be for him
1929,i think we need a change
1932,that he is for the middle class
1933,because of the people are doing with the mortgage and people are about to lose them and stuff
1934,universal health care  thats my main issue
1935,well he believes in giving a tax shelter for the low income and that is one of the main reasons that i would vote for him and of course in bringing home our young people from irak
1937,his views on education
1938,his views on the war foreign policy his health care plan
1941,i interested in his line of thinking on economics the war I tend to agree on his line of thinking as well
1943,"he more a positive role model he says the truth and is sincere and always talking about the problems in the country, he does not attack his opponents he is very kind he goes talks and listen to the people"
1944,carasmatic his personality  nothing to do with his spill
1946,change I dont like the way the republicans are running the nation
1947,economics
1949,I feel like he comes from the people and that he gives a voice of encouragement and he got a stong will which we need to have for a change
1951,his refusal of the public funds I look at the way he has managed his funds in his political endervors he is a very astute gentleman in knowing how to manage the actions of his opponent
1952,his tax plan economic plan his health plan and is against war
1955,he is enthusiastic he is younger
1956,I think that he is brilliant and cares aboiut americans I think he understand the constitution I think that he wise
1962,I think we need a change I dont think that is the one I would pick  but he is change
1963,change deffinite change
1965,he is poised for changing the economy and government from it's current position
1970,"not a republican, no ties to George Bush,"
1971,his health coverage plan and school tuition plan
1972,that he's ending the war
1973,i like that he is an african american i think its a good change
1974,"views on change, healthcare"
1977,"his health ideas, taking the money from the rich and giving it to the poor."
1978,he's black
1979,that he seems like he is knowledgeable as far as the issues that are being thrown at thim
1980,"i like where he's come from, single mom, rough, go to school, worked hard to get where he is, he is a role model, we should be proud of. I can trust this guy, I like his oposition to war, has a straight idea what to do with the war vs. oponent what ever happens, has a clear plan."
1981,"his idielogy,his agenda for education and the economy."
1985,"he is a democrat, like his view on taxes and insurance"
1986,"he's a new candidate and he is african american, he seems to be very passionate about the campaign, his approach is new and interesting and it makes people pay attn"
1989,"his economic plan,hisbackground in public reform, his initiation on education, his ideas about global economic fredom fro oil and his picks about hias advasors,"
1990,because he is more for the people instead of just make money and I don't know just to win from what I hear they say obama is for the people
1994,healthcare policies;
1995,end the war
1999,he's democrat
2000,view on war;
2001,fresh face; from Illinois;
2002,he is for the working people
2003,change message is good for the country
2004,fresh new ideas
2005,tax breaks for middle class; war effort in afghanistan
2008,The way he was helping churches before he started running for president.
2009,"he young,better view his seem more honest, when talking he has eye contacted"
2012,"Views on insurance, his health care plan; his justice plan; less conservative;"
2014,I think his purposed economic plan
2016,no
2018,I think that he is more of a common man; he think he identifies with the working americans
2019,no
2020,no
2021,He is going to give the small businesses to do something and he is more towards the poor and he will stop the war and I have a son who is in the war and has gone 4 times to Iraq and will go again in [REDACTED DATE] and I want everything to stop.  He said he will leave troops there but I hope my son won't go so much.
2022,no
2023,more human he bring better changes
2024,no
2026,"His new ideas and how he wants to change and I do like that a lot, his policies about the environment.  He is talking about change and he is going to change about how America has been run."
2027,It is going to show that a different race can become president
2029,HE IS MORE FOCUSED ON HELPING ON THE ECONOMY. HIS STANCE ON HEALTH ISSUES.
2030,no
2031,no
2033,From what he has talked about in all of his speeches.  He is not a leader
2034,no
2036,The change; since he says he is going to change; his party will do a better job taking us out of the crises.
2037,no
2038,"that he will promise more jobs, help the illegal and the ones who are legal and have lived here for a long time."
2039,"he care more for the people, not so much about war"
2043,"Because of what he is offering, like taxes, he will lower, the seniors will help with medication, and jobs that there will be for everyone."
2044,HE SEEMS TO KNOW A LOT MORE ABOUT WHAT HE IS DOING THAN MCCAIN. HE SEEMS MORE SERIOUS ABOUT WHAT HE WANTS TO DO FOR THE COUNTRY THAN MCCAIN. HIS OUTLINE ABOUT HOW TO HELP THE ECONOMY. HIS PLAN TO PUT AN END TO THE WAR AND BRING TROOPS HOME.
2045,my daughter is campaining for him; I am ready for a change
2046,no
2047,"HIS THE FIRST BLACK PRESIDENT, AND HE HAS NEW IDEALS"
2049,"he is a democrat,young and intelligent"
2050,"he wants change for the better,he is more in tuned with peoples needs moreso than mccain"
2051,help other people; stop war; health insurance
2056,it seems like he is really really trying to help people out. and it seems that a lot of people really like him.
2058,i think that he will definatelly help the poor and the middle class people and hopefully he will bring the country  back in shape.
2060,he IS NOT in the Republican party.
2061,change
2062,"the way he focuses on the econony, other gov't issues like health insurance, gas prices, most inportantly is the education."
2063,"his speach was good, it seems like he might be able to help the US."
2064,"the way he talks openly like if he is one of us, not a politician"
2065,he is a family man.
2066,so many things. like his answers are consistent and he has specific plans to address the crisis facing america today.
2067,"change. that is the main thing, change... It is time for a change."
2068,because of the change... He has a different train of thought than Bush.
2069,"it seem he is for everybody, he is not against whites or hispanics, he is trying to make it a better environment for all."
2070,"his policies, trying to fix the condition, such as the economy and health care.  also he is trying to make it easier for kids to go to college."
2072,i like the way he is handling politics.
2073,"he is democrat, ""I am democra"". I am looking for change."
2076,"need for change and to get the repu blicans out of office,"
2078,that he is democratic
2079,that he is a democrat
2080,good speaker
2081,that hi is defferent.
2083,bringing trops back
2086,"his difference inpolicies,"
2087,IN A WAY COULD BE A CHANGE IN THE usa.
2088,because he is democrata
2089,it seems he is sicere when he talks.
2090,obama is against the war in Iraq
2091,education for every student.
2092,hi is democrat
2093,he has better program for the presidency.
2094,"he is young, entusiastic could take this country to a good place."
2097,seems more humaine looking for the lower income population.
2098,He is moore towards the middle class
2101,"his promises sound more logical, since i am a democrat, i am hoping our economy will get better, he's younger than mccain and yet he has an experienced vp who will help him carry out his job as president"
2103,"i like his ideas on intern policy, what he wants to do for america, he is the right guy out of the 2 candidates and the most prominent one to be able to lead the country"
2106,to me he reminds me of the kennedys
2107,that he is a democrat
2108,"i just like the way he says how he is going to change things for else, that is about it"
2109,"he is trying to change for the good and trying to bring the truth back, good home ins, health ins policies"
2110,"he seems to be more sincere in what he is trying to do, just the way he carries himself, it is not just that he is black"
2111,"that he is trying to help minorities, promised to bring our troops back but i think that is impossible"
2112,"his youth, his education, he is going to connect more with the future, mccain may not be around, and he has a better vp, than palin, alot more exper"
2113,"his ability to unite people, his ... there are so many things, one thing that stands out is that he has a very good understanding of foreign policy and the financial crisis that is upon us, and i dont like the alternative"
2115,he talks alot about change in favor of democrats and i think that would help us alot if it does go through
2117,"when i watch him speak, when i watched the convention, i hear him"
2118,"need a change, i think he will do better, i think he will make history, he is a good speaker,that's it"
2119,"that he does alot for our type of people that would want to pick us up higher, help the govt for us, for the poor people and i understand him more than i underst the other one, he makes more sense"
2120,"that he understands like middle income people, like what the people needs, i am not saying he will fulfull them but he sounds like he will"
2124,i think he will make some changes
2126,"he is young, i think we need a younger leader, i like his debate, his tax cuts are reasonable, his help for workers"
2127,he is looking towards change offering allot to the people who need help and to the elderly.offering to help those that need the most help
2129,he has been talking about change and helping the working people.
2132,"so many things that a new democrat president that need to be altered.especially in the areas that he would improve ss benefits.medical particularly for the low income people.unemployment obama seems to feel that he would get the cooperation of congress to assist in the reduction of unemployment,the health protection for the elderly and teachers and he will concentrate more in local benefits instead to other countries the party that will improve all of the issues facing us all will be the democratic party.obama can get cooperation perhaps from open minded republicans in washington."
2133,he has good points
2134,he is for the middle class.he is i believe that he will be able to change how the economy is going and fix the problams that the nation is facing
2135," he wants to stop the war,for the economy to get fixed right as far as gas prices,"
2137,his ideas are good the only think is that i feel a little bit prejudice because he is black.but i like his ideas.
2139,see previous
2141,"he does think about the elderly and changing things bush tried, about everything."
2143,"he just seems so sure of homself, he doesn't say one thing and do another,he's confident"
2144,"I do not like barack obama,in a think about the platforms they have. now i have always voted democrats and when i hear the speak a will make my own decision"
2145,he did say that he would see that the soldiers would come home. that is my only concern that the soldiers come home
2146,"his insurance, medical, policies"
2148,he is trying to get health ins. and to help welfare
2151,democrat
2153,tax test student school taken away
2154,hi is a young person with new ideas
2156,no racist change
2157,younger
2158,ideas stand for middle class people
2161,"democratic, against war bush"
2162,does not know why
2166,he will help us on war and help immigrants
2168,change/race changeS
2169,solutions to fix the wconomy
2170,"he is enthusiastic, young, more up to date on current issues as well as the budget"
2172,thst he is trying to make the world a better place- he will keep his promises
2174,anti war status; education plan;
2175,positive campaign messages; socially responsible candidate; democrat; will protect a woman's right to choose; supportive of liberal social policies
2176,change
2178,he has compassion towards all races
2180,he is a democrat
2181,professional; addresses questions without slander
2183,he has a fresh approach
2186,he has some good ideas about imagrant reform that I like.
2188,change; healthcare;
2189,"he is younger,fresh ideas as to the economy and the war"
2191,wants change; willpower to make change
2192,sounds sincere
2194,good personality
2195,speaks his mind to help people
2197,stressing change which is needed today;
2200,"he is the democratic nominee,he is a strong leader,moved by his speaches ,fears republican leadership"
2201,i like him -good pres.
2202,"1admire his inspiration of hope , change, energy plan, american policy, use economic right in the world. military has been taken advantage - pro for the military act."
2203,over all attitude-chrisma
2204,not john mccain
2205,definit and very strong statements about programs.
2206,not for big goverment
2207,international opinion about him
2209,"different ideas, positive changes for society"
2210,He's a Democrat and stands up for the people including the middle class and the poor people. I would be proud to vote for the first black president of the USA.
2212,he sems different- fresh ideas
2213,he exudes confidence - has the ability to bring fresh ideas to th e job as pres.
2219,like the way he talks and how he is as a person
2221,"like his concern for the people, and his ideas on educ, health, welfare and iraq"
2222,"democrat, rep more for rich peo, they for social programs etc"
2223,new blood
2224,fresh face
2226,"he's a democrat, like his beliefs re iraq war, pulling soldiers out etc, like his healthcare policy"
2230,bec he democrat
2233,"he's lesser of two evils - i'm tired of white male domination, like to see something different, they couldnt screw it up any more than buish has"
2235,"seems like he wants to do good, help straighten out hte nation, I think he'd make a good president"
2236,bec he's new and fresh
2237,the war in iraq
2238,he is for the people and is more honest
2239,better future for us thats the way I see it somthing different the first black president
2240,his about lower income family and taxes proactive in keeping down
2241,"his change of direction the country needs to go to, his tax ideas,"
2245,democdrat
2246,no
2247,no
2250,his demeanor
2251,new
2257,general
2258,no
2261,i like his medical policy better and could and will bring a lot of change that we need.
2262,age and energy.
2265,"i like his idea of change, like his view on the economy is good and getting out ofiraq."
2268,"he is a good speaker, he has experience dealing with ecomonic difficulities, he is willing to take on the challenges"
2270,that he will try to get better education for the people.
2271,it's time for a change
2272,"articulate, has lots of support"
2273,not pro war
2275,his party
2276,concept of change
2277,"i like him, he has stronger sense of where country is culturally, not aggressive on foreign policy, he's not right wing"
2278,"issues on health care he proposes, and give him a chance to straighten it up."
2279,He will make a strong turnaround on the economy
2280,I like him because I remember he had to boil hot water to shower and to me that says a lot about a man
2281,I believe he's honest and that he'll do what he says he'll do
2282,"His views on bringing people together, the change that we need in the whole country, the attitude that he brings. His views on tax breaks for the middle income, average person. Idea to tap into one time deal to get 401K to use for college and not be penalized for it.I like that he is younger nad in touch with the younger folks. HE is in touch with people in general more than anyone else"
2283,I think it's time for some changes
2285,I really haven't heard anything good about the other candidate
2286,point of view what he wants for America
2288,He's looking at things totally different
2289,I like his energy policies because they will provide a new industry and new jobs in alternative resources including the American car manufacturing companies...with an incentive to buy hybrids
2290,He wants to cvhange the way things are done in the white house.
2292,He's looking at what's going on now and out towards the younger generation that's coming up and starting to vote.
2294,not a repub.he represents change. We need a change in this country . we have had enuf of Bush. Two terms is plenty
2295,primarily I am ANTI BUSH
2297,health care
2300,His vice president - because ( barack) might get assasinated
2301,seems honest
2302,loves the fact that he seems genuialy concerned about the little people
2303,likes his style of thinking even tho he's the youngest and most inexperienced
2304,his youth
2305,energy level to get the country in track financially and in foreign affairs
2306,give him a try
2309,likes the way he wants to deal with the country
2311,"everything, tax breaks for middle class pro choice likeabilty,"
2314,some of ideas sound good
2316,he portrays an imagine of trying to straighten out the government and take care of the corruption
2317,he supports pro-choice
2318,just likes him and his ideas
2319,younger
2320,his beliefs in supporting alternative energy services
2321,good speaker and could influence other countries
1,"higher taxes, his possible picks for supreme court, his social marxist views, associations with known terrorist"
2,refused to answer
3,fear of liberal values
5,"some of his back ground and loyalties - R has read rumors on internet about his beliefs and religious views that you do not agree with, also information passed around that stated different beliefs of Barack Obama that the R does not agree with"
7,"he is not pro life, and lack of experience"
8,"he is not conservative, but a liberal"
11,"His inexperience, socialistic tendencies, his promises to give everyone everything turn R off.  r does not like the way he answers direct questions, he seems to talk around them and not really say much about what she wants to hear.  He knows what the problems are, but no real solutions"
12,"he scares me, R thinks he is a muslim, R does not agree with his ideas, R listened to the debate last night and it frightened her"
15,"the abortion issue, don't know of anything else"
16,"Some of the things they bring up about his background... you never know whether to believe those things.  He doesn't have that background of experiences, but I voted for Kennedy and he didn't either.  Most of the negative things that have come out about him were circumstantial or either were played high by the opposition - or the negative ads. I think it'll be exciting to see what happens if he is elected."
19,Foreign policy and economic policy.
23,lacks experience
28,his military experience and otherwise
29,hes stupid sayings and talks in riddles
31,i think he will raise the taxes I did not like his affliation with rev. right it was controversial and his middle name Hussain not after 9-11
33,wealth sharing precipation
35,i don't like his health plan or anyone elses
36,i hear a lot of media negative things like jokes so maybe there is some truth in them
37,"his office in foreign policys, international conflict because of his inexperience,"
41,lack of experience
42,he is too young he does not know what he is talking about
43,His wife used the race card.
45,because of my catholic beliefs.
48,he's part of the establishment
52,race
53,lock of expirience
54,he is not a very good speaker
56,I never heard of him before the campaign
60,his bacground from begining school on california and his travels
61,some of the tax issues I dont agree with all of them
66,i'm not exactly sure how well he will get things done he says he wants to do
67,"i don't know if this is the truth or not but i have heard that his father is 3/4 arab and 1/4 black, i might be wrong, but mostly arab, i might be wrong, i acan't prove it, i know he is supposed to  be half white which i believe, i think his mother was a nut, i guess he's a nice buy but i don't think the country is ready for a so called black man right now, i don't know if this has anything to do with it, i don't believe in discrimination, i was raised that way and i raised my family that way, i know he's not a muslim but i don't trust muslims, i'm sorry to say that, i can't understand how he could be going to church 20 years and can't remember sermons, i'm an irish catholic and i remember sermons, if a priest said anything against the government, running it down, i would leave the first time, i hope this will not  be made public"
71,no
77,"i worry that he is not experienced enough,"
78,his war policy
79,"his choice of vice president i think is ridiculous, it confused me, it does not represent his views"
81,his vice presidential pick
82,stand on taxes
85,don't like the new laws on how unions can organize and that would affect our business and it may go under
87,didn't like the way obama treated hillary
88,he has this country's best interest at heart
89,I was dissapointed he didn't pick Hillary for his VP
91,his views on taxes
93,wants country to lean towqard socialism instead of capitalism
98,I heard that he is related to alkaeda
99,his believes
105,he says what sounds good
110,his inexperince
122,"his inexperience, he's all talk, not much substance"
123,his pick for vice president
125,"he isn't experienced, his foreign policies are not too strong, and taxes, he wants to spend a lot and of course that comes out of our pockets"
127,well a little a bout he back groung and affiasion and hes new in the pibis eye
129,I don't think he has the experience to lead the country at this time.
133,oh boy do i have to answars that diff in apinsion
136,reace
137,gun contell
138,it seems as if he tap dances around his answers.  he is not straight forward like mccain.
139,i don't agree with his economic policies.
144,soiaclliz 
145,    does not help that he is a democrate
147,ear marks. his envolvment with the housing debocle. his envolvment with countrywide.
151,"he has changed his mind on issues like the telecommunication, and the patriot act."
152,also his answer on life to the unborn.
153,i think the general attitude about sources of revenue in general are disturbing.
154,i think he is a little shy on experience.
155,his parent being muslim it makes me wonder....
161,he gives him the creeps
162,not sure about his views
165,"views on taxes, the economy, the war,inexperience"
167,he has some background in drugs and he is also afilliated with afghanistan and his relations with his past and his cohorts
173,"because of the war,the way he speaks and acts."
178,lack of experience
179,too liberal with my money
180,inexperience and is hoity or self confident
182,"everything,don't like his politics, don't like where he's coming from, aftraid of him"
185,"experience, not quite sure he has enough exp."
188,"that he is no differrent than other politicians, he has alliances in washington with special interests, people who have enough money to influence political figures"
189,a new commer
192,lack of experience and morals i don't like his politics
196,lack of experience
198,"he's too far too the left, too liberal, semi-socialistic agenda, very thin resume, no executive or mangmnt. exp."
199,"i dont think hes qualified, he doesnt salute the flag, i dont care for the name obaa , the musli connection he has,"
201,"nostradaumas, supossedly they say he is the anti christ"
202,"abortion, gay amrriage, taxes,lack of experience, lack of foreign affairs experience,"
203,He is going to hard on small business.  I am not sure he is tough enough.
204,"hes scares the hell out of me, hes inexperienced, he vasilates on his positions, i think hes unethical, and i think he has a hidden agenda"
205,"his past, hes extreely concerning to me, his stance on social programs leads e to believe im going to paying for alot of it, i believe his stance on samll and mediuim businesses is nothing short of hostile, and if you didnt notice im a small busines sman, and his wife makes me ill, taxes, you cannot tax anyone more than they are when the eocomny is sputtering"
206,APOYA A LOS HOMOSEXUALES Y EL ABORTO
207,"his back ground, until recently hes been a very obscure person and that doesnt show me much"
209,"i just dont trust him and i dk why, i dont think hes expeienced enough,"
210,"he changes everything, i dont think he speaks the truth. i dont think hes consistent"
211,"lack of experience, his attitude,"
221,BECAUSE HE IS A BLACK MAN. AND IAM IN FEAR FOR HIS LIFE.
223,"because of the troops , if he wants to pull them out like he does, i think it can leave us vulnerable"
234,"when he was cam paigning  he said he would not drill in CA but now he says he would drill. Some things should be preserved. They want to drill in alaska, the route the caribou migrate. What does that do to the migration route."
235,I dont thin he is consistend enuf. I think he is too much of a populist. I have spoken with him personally and dont feel mhe has formed his views. I thin he is going to have to work himself into the job. Also I aqm not too thrilled with some of the people he surounds himself with.  If I voted it would be oin the issues and they are not close enuf to my views for me to vote. Its like flipping a coin
236,I am always a little suspect about heavy government envolvemanet.  The commercial and private.  I am not of the unions and there envolvement
237,"i don't agree with his ideas on anything, esp on abortion , when life begins,"
239,"Probably inexperience, his associations and his stands on the issues.  Who is going to pay for all that.  He just scares me"
