caseID,verbatim
1515, don't know//congressman 
1517, senator 
1518, health 
1519, no idea//dont know//no 
1520, senate 
1521, politician 
1522, supreme court 
1523, secretary of defense 
1524, i don't know//i have no guess//no 
1525," who's he? name sounds familiar//no, not a clue//no "
1526, i'm just gonna say assemblyman//no 
1527, i don't know//no guess//no 
1528," don""t know "
1529, don't know 
1531, never heard of these people//congressman?//no 
1532, doesn't know//no 
1533, chief justice 
1534, no//no 
1535, supreme court judge 
1536, not heard of him//nope 
1537, don't know//no 
1538, no//no 
1539, dk//no 
1540, doesn't know//no 
1541, not sure//know the names 
1542, doesn't know//no 
1544, isn't he a Supreme Court Justice//no 
1545, doesn't know//doesn't know//no 
1546, congressman? 
1547, doesn't know//no guess 
1548, not sure//no 
1550, dk//nope 
1551, no//no 
1552, no//no 
1553, who would know that such a common name//no guess//no 
1554, supreme court justice 
1555, Is he in the House of Representatives?//no 
1556, head of the Supreme Court 
1557," sounds like he's someone in Bush's cabinet, but really doesn't know//no "
1558, doesn't know//doesn't know//no 
1559, doesn't know//no 
1560, doesn't kknow//no 
1561, no clue//no 
1562, no clue 
1563, no//no 
1564, no idea//no 
1565, doesn't know//no guess 
1567, A Democrat?//a Senator?//no 
1568, has no idea//no idea//no 
1569, doesn't know//no clue//no 
1570, doesn't know//no 
1572, doesn't know//no 
1573, Don't know//doesn't ave a clue//no 
1574, doesn't know//has no clue//no 
1575, Supreme Court Judge 
1576, doesn't know//no best guess//no 
1577," doesn't know//is he in the dept of Defense, having been recently appointed to handle the War in Iraq//no "
1578, doesn't know//no guess//no 
1580, sec of defense 
1581, dont know 
1582, janitor 
1583, sentor 
1584, not sure 
1585, never heard of him 
1586, no guess  
1587, congressman 
1588, representive 
1589, homeland security 
1590, sentor majority leader 
1591, don't know 
1592, don't know 
1593, cabinet member 
1594, senator 
1595, house of reps 
1596, Senate waterboy 
1597, <RF> 
1598," no idea, don't folloe politics "
1599, secretary 
1600, treasurer 
1601, chair of committee 
1602, congress 
1603, senate 
1604, congressman 
1605, house of reps 
1606, atty general 
1607, <RF> 
1608, <RF> 
1609, <RF> 
1610, justice dept. 
1612, senator 
1613, house member 
1614, doesn't know//congress//no 
1615, i really don't know//lieutenant governer 
1616, pass// your best guess// secretary of defense//NO 
1617, senator 
1618, i don't know// i don't know 
1619, i have no idea 
1620, don't know 
1621, republican 
1622, I DON'T KNOW HIM//SITS ON THE REPUBLICAN SIDE 
1623, i'm lost with these questions//i have no idea 
1624, i don't know 
1625, i don't know him 
1626, he is a republican//no 
1627, i don't know either//i don't know 
1628, i don't know//i can't think right now 
1629, i never heard of him either//i don't know 
1630, i am not sure 
1632, don't know//don't know 
1633, i don't know 
1634, i don't know// best guess//  i don;t know//NO 
1636, i don't have any idea// any guess// i don't know//NO 
1637, dont know 
1638, don't know//don't know 
1639, no best guess//no 
1640, no guess//dont know//no 
1641, have NO idea//but don't know//heard names tho//no 
1642, NO CLUE 
1643, DON'T HAVE CLUE 
1644, don't know 
1645, supreme court justice 
1646, JUDGE OF THE SUPREME COURT//NO 
1647, supreme court justice...chief justice//no 
1648, can/t place//no 
1649, no guess 
1651, don't know//x 
1652, dont know// 
1653, supreme court justice 
1654," don't know, I don't have a clue// "
1655, another senator 
1656, //don't know//i have seen that name 
1657, don';t know who he is//no 
1658, correspondent 
1659, chief justice of the supreme court 
1660, senator or something 
1662, attorney general//it doesn't sound right 
1663, cabinet//don't know 
1664, //senator 
1666, supreme court 
1667," representatives//can't remember much about them, didn't see many names until she got her ballot "
1668," don't know, has no idea, never heard that name "
1669, one of the persons running for house of reps 
1670," don't know, is flat blank on that "
1671, secretary of state 
1672, don't know//I have no idea 
1673," on the supreme court, the CJ "
1674, don't know// 
1675, no idea//no idea head of the treasury 
1676, has no idea 
1677, republican but I don;t know what position 
1678, press secretary 
1679, governor 
1680, senate 
1681, congress 
1682, i don't know//he's in  congress 
1683," governor of utah, i don't know//governor of utah "
1685, state representative 
1686, house of representatives 
1687, i don't know//i don't have one.. ask me hillary clinton! 
1688, i don't know//i couldn't even guess 
1689, homeland security 
1690, //House of representatives// 
1691, supreme court 
1692, supreme court 
1694," i don't know, he sounds like a news guy to me "
1696, //senator// 
1697, supreme court 
1698, //senator// 
1700, i don't know//labor and industry head 
1701, secretary of education 
1702, democrat//doesn't know even after probing 
1703, DO NOT KNOW// 
1704, budget 
1705, CONGRESSMEN 
1706, SENATOR// 
1707, DO NOT KNOW 
1708, DO NOT WANT TO GUESS// 
1709,     DEM IN CONGRESS 
1711, you're really taking me down now//i don't know//can we come back to him?//no 
1713, senator 
1714, i have no idea// best guess// state representative 
1716, i don't know// your best guess// I am going to keep say congress//  I dont know 
1717, i don't know// any guess// i don't know 
1718, i don't know; what's your best guess// I don't know//  I am not going to guess and look dumb// NO 
1719," i don't know// probably congressman, maybe "
1723, senator 
1724, i dont know him// and my best guess is I still don't know him 
1725, don't know. 
1726, don't know. 
1727, i have heard about him but I don't know// your best guess// I don't know//NO 
1728, i don't know// best guess// I don't know// NO 
1729, supreme court justice 
1730, i can't remember// your best guess// he is one of the bush council 
1731, I want to say he is the supreme court justice// maybe// NO 
1732, never heard of him// best guess// I have no idea 
1733, i don't know// best guess// congress. i guess// 
1734, don't know 
1735, d.k 
1736, d.k. 
1737, us senator 
1738, d.k. 
1739, don't know 
1740, don't know 
1741, d kn. 
1742, don't know 
1743, don't know 
1744, don't  know 
1746, don't know 
1747, don't reg. name 
1748, don't know 
1749, d.k. 
1750," Make change for all,  "
1751, Don't know. 
1752, d.k. 
1753, I don't know 
1754, don't know 
1755, don't know 
1756, no 
1758, Never heard of him. 
1759, d.k. 
1760, I have no idea 
1761," don,t know "
1762, don't know 
1763, d.k. 
1764, d.k. 
1765, don't know 
1766, I don't know 
1767, Don't know 
1768, Don't know about him either 
1771, I don't know  
1772," I don't know, a preacher or news person. "
1773, I don't know 
1774, Don't know who that is. 
1775, I don't know 
1777, I don't know who that is 
1778, I don't know 
1779, I don't know 
1780, i dont know//house 
1781, I don't know 
1782, congressman 
1783, dont know // i dont know that i have ever heard his name 
1784,  i dont even know//no guess 
1785, he on the in the govenors office 
1786, news anchorman 
1787, congress 
1788, i think i have heard that name// i dont know and im not going to guess 
1789, i dont know i cant answer them questions//no quess 
1790, // i thim=nk he is somewhere in the senate or the house 
1791, house of representatives 
1792, republican 
1793, <RF> 
1794, govenor // 
1795, senator   
1796, i dont know // i dont know 
1797, i dont know//something with finances 
1798, never heard of that name before//senate 
1799, i dont know //secretary 
1801, representative 
1802, i dont know//news caster 
1803, no idea// no guess//no clue//no 
1804, no idea//nothing//no 
1805, no idea//no//no 
1806, never ran for him//nope//no 
1807, <RF> 
1808, congressman 
1809, Joint chief of staff 
1810, in the senate 
1811, he's in the congress 
1813, senator 
1814, he's in congress 
1815, he is in congress 
1816, he is a representative in Congress 
1817, in the cabinet 
1818, he's a representative too. 
1819, don't know him//no quess/no 
1820, i don't know// no idea//no 
1821, representative 
1822, heard the name//don't know//no 
1823, can tell you//memory is gone//no 
1824, never heard of him//no 
1825, representative 
1826, no idea//no quess//no 
1827, representative 
1828, congress 
1829, congress 
1830, think he is in the cabinet 
1831, he is in the cabinet 
1832, administrator 
1833, he is in congress 
1834, candidate 
1835, really dk 
1836, no idea//laughs//no idea//no 
1837," senator i think, have no idea "
1838, I dk but maybe the supreme court 
1839, chief of justice 
1840, supreme court judge 
1841, he's a senator-dont know what state//no 
1842, head of senate judge 
1843, chief justice of the u.w supreme court 
1844, surpreme court 
1845, he is a justice on the surpreme court// 
1846," going to skip this one, dont know for sure who he is//no "
1847, probably a senaator 
1848," dont know, best guess would be house of representatives// "
1849, never heard of him either;;no guess 
1850," dont have a guess, not very political, could be anybody "
1851, a governor 
1852, doesnt know-will not take a guess- not into all that mess 
1853, never heard of him//no guess 
1854, <RF> 
1856, dont know//senator from North Caro;ina 
1857, chief judice 
1858, chief justice 
1859," dont know him, dont have a guess "
1860, <RF> 
1861, <RF> 
1862, <RF> 
1864, <RF> 
1865, supreme court 
1867," dont know who he is either, dont want to take a quess "
1868, <RF> 
1869, <RF> 
1870, he ran for President 
1871, supreme court chief justice 
1872, the supreme court chief justice 
1873, in government finances 
1874, <RF> 
1875, <RF> 
1876, supreme court 
1877, dont know and dont have a guess 
1878, <RF> 
1879, senator 
1880, supreme court justice 
1881, dont know 
1882, SENATOR 
1883, DONT KNOW BUT HE IS A REPUBLICAN 
1885, dont know 
1886, dont know 
1887, dont know 
1888, dont know// 
1889, DONT KNOW 
1890, dont know 
1892, dont know 
1893, he is likea mayor of a city 
1894, dont know 
1896, DONT KNOW  
1897, dont know  
1898, john roberts  
1899, dont know 
1900, dont know 
1901, never heard of him 
1902, supereme court justice 
1903, senator 
1906, dont know 
1907, congressman 
1908, dont know 
1909, dont know 
1910, politicianb 
1912, congressman 
1913, DONT know 
1914, dont know   
1915, dont know 
1917, minority leader 
1918, dont know 
1919, dont know 
1920, congress 
1921, dont know him 
1922, congress 
1923, ANCHOR MAN ON CNN  
1925, never heard of him 
1926, dont know 
1927, dont know 
1928, judge 
1930, i dontknow who he is  
1931, dont know 
1932, i dont know //  
1933, senate 
1934, he is a senator// 
1935, secretary of defense 
1936, dont knoe 
1937, DONT KNOW 
1938, dont know 
1939, supreme court judge justice 
1940, supreme court justice head chielf justice 
1943, dont know 
1945, dont know 
1946, not sure 
1947, republican 
1948, no idea 
1949, senator 
1950, wife cheeter cheets on his wife 
1951, not sure 
1952, attorney general 
1955, senator or congressman or what do you call those people 
1956, chief of the supreme court chief justice 
1957, //Senator// 
1958, dont know have no clue 
1960, i have no idea 
1961, Senator 
1962, dont know 
1963, I know the name but I don't know what he does 
1964, I don't know. 
1966, supreme court justis 
1967, senator 
1968, don't know 
1970, congress man 
1971, has no idea 
1972, politician 
1973, has no idea  
1974, dont know 
1975, don't knowx 
1976, doesw not know 
1977, does not know 
1978, dont know 
1980, senator 
1981, Congress 
1982, governor 
1983, Senate 
1984, I don't know 
1985, I don't know. 
1986, I don't know 
1987, Supreme Court Justice 
1989, Don't know 
1990, I don't remember 
1991, dont know 
1992, Judge 
1993," senator, i believe "
1994, dk//no clue;\// 
1995, dk//i've heard that name// 
1996, dk//no clue// 
1997, dk//don't keep track -0 this is embarrassing// 
1998, chief justice of supreme court 
1999, I've heard that name; senate also 
2000, dk//couldn't tell you// 
2001, dk//no idea// 
2002," over congress - speaker, I believe "
2003, I just drew a blank; //name is familiar// think he is in congress// 
2004, dk//supreme court justice// 
2005, dk//sir//dr// 
2006, dk//some sort of supreme court judge// 
2007, dk; //no idea// 
2008, GOVERNOR//JUST GUESSING 
2009," I KNOW, BUT DON'T KNOW//HAS TO DO SOMETHING WITH MILITARY//A MILITARY FIGURE "
2010, DON'T KNOW//NOTHING COMES TO MY MIND//STOP 
2011, I think he is the chief justice. 
2012, chairholder to the senate 
2013, congressman 
2014, I would not know.//no 
2015, wasn't he dealing with financial things.  it is blank right now.// supreme court. 
2016, I don't know.//supreme court 
2017, no. // no. 
2018, no.//supreme court judge.// 
2019,  I don't know his position.// Senator 
2020, I don't know.//governor 
2021," If I have heard about them, I don't know. //No.// "
2023, no.//supreme court justice 
2024, I don't who he is.// A senator. 
2026, HOUSE OF REPRESENTATIVES 
2027, another senator 
2028, no.  //sera del congreso 
2029, SECRETARY OF FINANCIAL 
2030, I am not sure.// secretary of the house. 
2031, I don't know.  Republican senator 
2032, DON'T KNOW HIM//DON'T KNOW HIM//STOP 
2034, secretary of state. 
2035, never heard of him.(\\) Congress?\\no 
2036, HOUSE OF REPRESENTATIVES//DON'T KNOW// 
2037, I don't know who he is.// no. 
2038, senador 
2040, SENATE MAJORITY LEADER//I DO'T KNOW//NO 
2041, CONGRESS//DON'T KNOW 
2042, no//part of congres//no 
2043, supreme court 
2044, SENATE//DON'T KNOW 
2045, supreme court justice 
2046, JUDGE//DON'T KNOW 
2048, DON'T KNOW//GOVERNER//STOP 
2049, R:  do not know him. FI:  any idea what office he holds? R:  no idea.. 
2050," R  I do not who he is. FI:  any guess? R:  I have heard the name, but i am trying to remember where I heard the name.  If I had to guess.. I don't know what he does. //none// "
2051, //R:  I do not know the man// //FI:  any idea?// //R:  NO// 
2052, r: don't know fi:  any idea? r:  just know he is in politics..... //none// 
2053, he is a federal Justice...  
2054, do not recall FI:  please try to remember// R: don't know the name.//none 
2055," r:  DO NOT KNOW HIM? fi:  ANY IDEA? r:  NO, (SHOOK HEAD SAYING NO) //NONE// "
2056," sorry, don't know him FI:  anything comes to mind? R:  I haven't seen the news in a long while, //nne "
2057," //do not know him// FI:  any ideas?// R:  No, I really do not know,... I may have soe pictures. "
2058," i DO NOT ANY OF THESE PEOPLE.. fi:  ANY IDEAS? fh:  TAKE A GUESS? ri:  DON'TKNOW ANYONE.... SORRY, NONE// "
2059," Do not know//I have heard the name, but do not know what office he holds, possible press agent//none "
2060, R:  nope fI:  any idea or guess as to what he may do? R:  none //none// 
2061, i do not know the name//none 
2062, do not know him//I usually pay attention to big names//mainly the local folks//not this one//I guess I need to start learning names//none 
2063, R:   HE IS REPUBLICAN FI:  ANYTHING ELSE YOU MAY KNOW OF HIM? R:   nO. //DONE// 
2064, do not know him either.. any guess? No. 
2065, R:  I do not know him FI:  any idea? R:  I've heard the name but do not know what he does. //none// 
2066," R:  his name rings a bell, I do not have any idea. FI:  any clues? R:  no clues //none// "
2067, R:  Secretary of State.... it sounds familiar //none// 
2068, R:  Never heard the name FI:  any idea? R:  I only know the local government body and no one else. //none// 
2069," I have no idea. FI:  any guess? R:  I am sorry, but do not who he is. //none// "
2070, //senate// what doe he do within the senate // do not know// 
2072," r:  do not have any idea. FI:  you do not know even a little bit about him R:  no, nothing //none// "
2073, I have not heard of John Roberts either// 
2074, r:  DEMOCRAT fI:  what part or group? R:  no //none// 
2075, Again R does not know who jhon roberts is or what oisition he holds. 
2076,  R does not know this person nor the job he holds. 
2077, dont know 
2079, dont know 
2082, R. does not know this either. 
2083, secretary of trasury not (sure). 
2084, R heard the name but cant tell what position or job he holds. 
2085, R. does not know Jhon Robert either. 
2087, R. does not recognize this politician. 
2088, R. does have heard about him but does not know what hab or position he holds. 
2090, R. does not know who is jhon roberts nor know what job he holds. 
2091, R does not know jhon robert or qwhat is his job or position. 
2092, r does not know this person either nor the job he holds. 
2093, R heard about john roberts but does not know what position he holds right now. 
2094, R never hear about jhohn roberts. 
2095, dostrict judge. 
2096, r doe not know this person either. 
2097, not this one either R does not know him 
2098, house of reprecentative 
2100, not sure//dk//no 
2101, dk//dk 
2102, no idea//no idea 
2103, congressman 
2104, i dont know//no 
2105, treasurer 
2106, dk//no guess 
2107," no se tampoco//pues no se, se que todos son del gobierno "
2108, i dont know who he is//i dont know what to say// 
2109, i dont know//i wouldnt know 
2110, senator 
2111, he is a domocrat//dk//not at all  
2112," is in the senate or something ... no, i dont know, not sure "
2113, i am not sure//congressman also 
2114, dk//dk 
2115, shakes head no//again shakes head 
2116, no se//yo digo que es las escuelas tambien 
2117, i wouldnt know//i cant even guess 
2118, dk//dk 
2119, shook head dont know//shook head again 
2120, shakes head no//no guess 
2121, that i dont know//secretary of transportation 
2122, dk//no best guess 
2123, dk//dk 
2124, dk//no guess 
2125, dk//senate 
2126, shakes head //no guess 
2128, DONT KNOW  
2129, treasure//really do not know 
2130, secretary 
2131, // // do not know// 
2132, nothing//do not know who he is to even make a guess 
2133, // chairman of the board of something// 
2134, political writer//speech writer 
2135, DONT KNOW HIM EITHER 
2136, do not now who the people is 
2137, do not know nothig about him 
2138, DONT KNOW  
2140, dont know h 
2141, i can't not guess//maybe a state representative 
2142, DONT KNOW  
2143, prbably senator 
2144, senator 
2145, republican// 
2147, //also he was //iam unable to answer 
2148, //i dont know him // 
2149, // i dont know him// 
2150, //i dont him either// 
2151, // i dont know him// 
2152," // i dont know hi,m// "
2153, // I DONT KNOW // 
2154, //i dont know// 
2155, // i dont know// 
2156, //i dont know him// 
2157, //i dont know him// 
2158, //i dont know him// 
2159, // i dont know// 
2160, //i dont know who he is// 
2161, // i dont know him// 
2162, //DOES NOT KNOW VERY MANY POLITICAL PERSON// SHE IS TOO OLD AND ARE HISPANICS WITH NOT VERY MUCH SCHOOLING 
2163, //I DONT KNOW HIM // 
2164, //  i dont know him// 
2165, //I DONT KNOW HIM// 
2166, // never heard about him// 
2167, // i dont know him// 
2168, //i dont know him// 
2169, politician 
2170, politician 
2171, t.v. game show host 
2172, senator 
2173, senator 
2174, politician 
2175, attorney general 
2176, state rep. 
2177, office of the white house 
2178, public speaker 
2179, sepreme court justice 
2180, cheif staff 
2181, state rep. 
2182, congress 
2183, head of forieng relations//  
2184, supreme court justice 
2186, dk//no guess// 
2188, dk//no wild guesses// 
2189, who is john roberts//does he have something to do with military// 
2190, dk//no best guess// 
2191, don't know him//no guesses// 
2192, dk//not familiar// 
2193, dk//I don't know his position// 
2194, dk//i couldn't tell you// 
2195, dk//president of something//who is he?// 
2196, i don't know//no best guess// 
2197, supreme court chief justice 
2198, forrieng affairs 
2199, congress man 
2200, sect.of homeland security 
2201, allien 
2202, cn reporter 
2203, senator 
2204, supreme court justice 
2205, senator 
2206, legislater 
2207, supreme court guy 
2208, legislater 
2209, congress 
2211, superman 
2212, congress man 
2213, chief supreme court judge 
2214, supreme crt justice 
2215, never heard of him // hse of rep??? i have no idea 
2216, dk // no guess 
2217, supreme court chief justice 
2219, no // no guess 
2220, no // no guess 
2221, never hrd of him  either // hse of reps??? dk 
2222," dk // no guess, she D rem what peo do, dosent pay attn "
2224, dk // no guess 
2225, no clue // no guess 
2226, dk // sen?? i dk who he is 
2227, dk // no 
2228," i really dont know /// ahhhhh, congress??? i have no idea "
2229, dk // no guess 
2230, dk // couldnt begin to tell you 
2231, //dk no guess 
2232," dk // no guess, heard but dk [REDACTED PERSONAL COMMENT]"
2234, dk // no guess 
2235," dk // roberts? no, i dk "
2236," // no guess, dk "
2237, // i dont know him// 
2238, dont know 
2239, he is a i dont know 
2240, SENATOR?//DON'T KNOW 
2241, dk//dk 
2242, no dk //  no idea 
2243, // no guess dk 
2244," dk // dk what, no idea "
2245, i dont know//no 
2246," name rings a bell but i have no clue, sounds like a reverand "
2247, //no guess//no 
2248, //no guess//no 
2249, //no guess//n0 
2250, //dont know//no 
2251, dont know//nonever heard of the two//no 
2252, i dont know//no 
2253, i dont know whast his position is 
2254, ive heard his name but i dont know//n0 
2255, dont know that either//no//no 
2256, supreme court judge 
2257, //im not sure no guesss//n0 
2258, //dont knwo no guess//no 
2259, don't know him.//no 
2260, don't know//no 
2261, in the surpreme court but does not know position. 
2262, surpreme court justice. 
2263," don't know him,//none "
2264, don't know//maybe foriegn affairs//none 
2265," head of supreme court, the chief justice "
2266, r said has never heard of him//no 
2267, don't know him. 
2268, don't know him//never heeard of him before.// 
2269, don't know him//no guess 
2270, don't know him//no guess. 
2271, politician 
2272, don't know 
2273, supreme court justice 
2274, senator 
2276, supreme court justice 
2277, supreme court chief justice 
2278, don't know him//no guess 
2279, dk city council 
2280,  some sort of govt job 
2281, Dk assistant to something 
2282, supreme court justice 
2283, political leader 
2284, car salesman 
2285, dont know// cant telll you 
2286, I dont know 
2287, dont know him 
2288, supreme ct justice 
2289, press sectry? I dont know 
2290, congress 
2291, Chief Justice of supreme ct 
2293, dont know//director of central intelligence 
2294, dk claim stupid 
2295, supreme court justice 
2296, dont know who that is 
2297, dont know 
2298, dk//foreign affairs 
2299, house of representatives 
2300, dont know//no guess 
2301, senate 
2302, does not know 
2303, //ran for a republican senate seat 
2304, don't know 
2305, don't know 
2306, never heard of him 
2307, done't know 
2308,  no idea 
2309, /senate/ 
2310, don't know 
2311, supreme court 
2312, no guess 
2313, chief justice of thesupreme court 
2316, don't know 
2317, supreme court 
2318, not sure 
2319, don't know 
2320, //never heard that name 
2321, supreme court justice 
2322, judge 
2323, no guess
