caseID,verbatim
1951,their relationship to the people who make less than 250000 a year
1952,that they ar liberal more than anything and been a democrat all my life
1954,they are really trying to help
1956,(supreme court)
1959,the fact that they are pro life
1962,I just think we need change
1963,certain political issues and the willingness for change
1965,I believe that dem party has a better grasp of what I think the partie's responsabilities and that is to take care of our citizens.
1966,"I think they have good intentions, I don't think that they are realistic."
1967,"help keep the republican party more balanced, concerned about the environment, but they are too extreme on their issues, equality, i like that"
1969,"anty death penalty,"
1970,"not as bad as the republican party,"
1971,they work for the middle class people
1974,"environmental issues, public funding and resources and healthcare"
1976,"the way they handle the schools, education, to keep schools open instead of closing them all"
1978,more willing to look at hings in the long run and the republicans want to handle things right then and there
1979,usually goes toward the poor side like the minorities and we are considered minorities and they usually back up more nationalities
1980,"I like that they have a very clear idea of what they want in the country.  they are very passionate.  that they do feel that they do want to help the american people, they feel truly that they want to help, and they truly care."
1984,tha t they want to change things
1985,"ideas, views, taxes, health and the war"
1989,"their enviromental education health care, and economic plan"
1991,painter
1993,health care plan; education plan
1997,care about people
1999,"environmental issues, immigration, foreign policy, war in Iraq"
2000,anti- war views
2001,focus on social issues; not afraid of using gov. to solve issues or problems
2002,try to help the low man
2003,"beliefs on economy, war, energy alternatives,"
2006,health care issues;
2010,they had good president at one time jfk
2012,they way they are for the people more than for the business or even for the big ones
2014,prochoice particulary.
2016,no
2017,no
2018,their connection with the commom working man; they come across very sincere and humble
2019,No
2020,I think they do a better job in the economy when they are in office
2021,They will give more services to the poor.
2022,the democratic party does talk about immigration issues and that they are willing to help the nation in regards to immigration.
2023,looking for a better change in our country
2025,no
2026,"That they are not as headstrong as the Republicans, that they care more about the little people.   They are more warm towards foreign relations."
2029,THEY ARE MORE FOR THE WORKING CLASS PEOPLE THAN FOR THE RICH CORPORATIONS. THEY ARE MORE CONCERNED ABOUT THE HEALTH ISSUES FOR THE ELDERLY.
2030,no
2031,"Their views on the economy, taxes, the war."
2032,No
2034,no
2036,I feel that they are more knowligible about the economy and waht goes on in this country
2037,no
2038,"they at least help the people who are in need, they take us into consideration"
2040,"THEIR ISSUES ON HEALTH CARE. THEIR MORE LIBERAL VIEWS, NOTHING TOO SPECIFIC."
2042,THE ARE OUT FOR THE PEOPLE. MEDICARE SUPPORT FOR THE ELDERLY.
2043,no
2044,THEY KEEP THEIR PROMISES WHEN THEY ARE IN OFFICE.
2045,they seem to work more in favor of the middle class people
2046,they support the support the programs that help people
2048,They fight for the rights of the average income people.  They appear to do more for the minorities.  They match my values more.
2050,seems to be more for the working middle class
2051,helps poor people more
2054,"las propuestas que traen, hay que estudiarles. Their agendas, new proposals.. we still need to study/review them."
2057,"sometime i like them because they are liberal in certain areas,health issues"
2058,they are trying to help everyone.
2059,I am sure there is ... I would need to come back to the question
2061,"The Democratic party seem to help people more than the republican.  The Republican party  are more for the rich people, for themselves and they also want to put more taxes and they do not care for the elderly nor the medical."
2062,"they ran their party according to the people.  its like they are our unheard voices, they speak for us."
2064,they are for the blue collar worker I think they are more for the person's rights and not just monetary.
2066,the way the democratic party are towards the middle class.
2067,the change they are trying to bring forward to the american people.
2068,"barack obama has mentions the possibility of another amnisty.  by doing so, all immigrants will have the proper Identification, getting their taxas credited to their accounts, in other words the economy will improve"
2070,"to me, it seems like the economy runs much better when the democrats are in office.  we do not get much into debt.  the country is in much debt now."
2071,"everything. they try to help with schools, trades, economy as a whole. Jobs, health care plans."
2072,I like the way they are handling politics.
2073,"I like ... it seem they are for minorities. I am a minority they help with health care when we had democrats in office it seems we were not in such bad shape with the economy including war, gas prices, health care."
2075,they are for the p-eopleA
2076,hpefully they are going to fix what the repub licans have screwed up
2077,"they want change, thinking of the people"
2078,that the country did better with democratic  party.
2079,the way they want to change the economy.
2080,several of the top leaders.
2083,they will like tohelp the poor people.
2085,they are more to have dialoge with the people and any country in the world.
2086,"just change in policies could be helpful, their position on te environment"
2088,they are more for the middle class
2091,the health care
2094,everything they do
2096,democrats are for the people.
2097,democratic party  i was told favors the poor people.
2098,the way they handle the economy
2103,"they hav more in the people as far as policy and laws, more interested in people"
2106,"i think they will do better for us, especially the economy"
2107,i think it does more for hispanics and the low income
2110,"they are mostly for poor and little folks, look out for them, less partial"
2111,that it is trying to make changes and change is what we need
2113,"i feel it is more of a middle class worker's party cause they care about hosp and pharm needs of middle class, they are in tune with what is happening in economy e.g. loss of jobs, deficit, unemployment and they are more in tune to politics of racial dissatisf and inequities of how they republican party views the middle class"
2115,"that they support their party no matter who is involved, they all stick together, they stand strong with their points whatever they accomplish"
2116,"they try to do everything right, that is all"
2118,they have some really good points and i think they have some really good people and it is just time for a change and i think the democratic is about to make a change
2119,"thet they talk about helping the people with health care, and they want to help the poor people more"
2121,"they have always believed in the rights of minorities, are more diplomatic when it comes to war and peace"
2122,they are in favor of helping low income people
2124,"i feel that they are more fav in helping the mid class, hopefully more job opport and health care progs"
2126,"they are out for the av wrkg man, they are here for us the av wrkg people, tax reasons, health care"
2127,"they mainly help and appreciate them to provide ssi,housing,medicare and all the youth care education and healthcare and retirement"
2128,the democratic party does more for the people than the republican party
2132,"the democratic party in my opinion.in charge of the issues of the us have been attempted to do what is right.particularly in the social aspect of society. always assist those that need the assistance to have better administration in schools,and health care.federal programs well financed that assist the young and old to to school .clinton left the nation in a fairly substantial situation.compared to what bush has done we are now in the poorest financial situation.needs need to be addressed in our own country.the democratic party i hope will reduce the deficit."
2133,hope that they help people like me
2134,they help the working class are for pro choice not too liberal but not to conservative.they oppose the war
2137,the health care issue that is very important to me. the people that are running for president i hope they do the right thing. I wanted Hillary but I will vote for Obama.
2138,hope that they concentrate on the economy and employment for the poor
2144,they are compatitive and take care of families
2145,"they are more concern with economic issues, energy ,and helping people"
2147,they are for the poor but sometimes they do not help
2148,talk about issues how to helpthe people on welfare
2154,god ideas for the country.
2156,considerable better
2157,lady nthey chose on the democraytic party
2158,that they try to embrace types of people with different choice of ethic group views
2161,help people more needed poor rich get richer
2162,always voted democrat
2165,legalize immagrants help them out
2168,think about citizens
2170,more for the working people
2173,they are more for the comon men
2175,more accessible to all diverse peoples; represent my views politically & socially; more tolerant;
2178,more tolerant of choices- like things at a even pace
2179,their enviromentl stance
2180,believe in a live and let live society- they dont want to control what we do- not sugar coat things for the wealthy
2181,more encompassing of all people and views and beliefs;
2186,i come from a democratic  party and i like how they think
2187,family has always been democrats
2192,"for different varieties of schools, children, etc.; taxes"
2196,they try to be more for the average people
2197,economy is improved with Democrats
2198,social issues -they are always right.
2200,"social liberalism, against the war greater concentration on economic differences"
2201,the liberal aspect of the party
2202,"inclusevness, change, able to help solve energy crisis, get off forieng oil, design of the wind energy, help auto makers to design better cars, medical health care- every american needa it , puts our country at a disadvantage. obamma is a thoughtfull man. using our military in a successful way to defnd country"
2204,they are not the republicans
2205,"try to follow traditions of the dem. party, thy can relate to all of the middle stream people. they have been the minoriy, now they are the majority."
2206,that they are for the underdor-hard workers- dont like that they feel like it is a right not a privledge- like they are entitiled- need to work for what yu have rather than have it handed to you.
2208,social programs
2209,they worry more about protecting the enviroment for the future
2210,"Democrats stand up for common people and are tolerant of all views, races, religions and sexual orientations regardless of wealth."
2212,the health care ideas and that the ideas in policyies are more the way i think
2213,more socily progressive- liberal
2216,"seems to be more for working, blue collar, lo income"
2217,"abortion, bec bel wm should have rt to chose"
2218,for the poor
2221,"for the peo, by the peo, for all peo, poor & middle class too, not just the rich -- they always help the economy every time they're in office"
2222,"tried to help middle class more w taxes, social progrms, more concerned re healthcare etc"
2224,"all the social emphasis, all theose aspects like healthcare etc"
2226,seem concerned re amer people
2230,bec they're more for working people
2233,"like they used to rep the common peo and working citizens, no t any more"
2235,"all go for the minorities, they dont spend money like the republicans do"
2237,democrats are more for the hispanics
2238,they are more for the people
2240,"they about lower income people they offer more program for lower income poeple and help out more  with grants, gov. funded program."
2241,"for the unions, for the low income and middle class people"
2245,they are more for the poor than they are for the rich
2246,they used to be for the poor people years ago
2248,i like some of the ideas about improving the economy  focus on helping the middle class
2250,favors the lower income people
2251,no
2253,they are for the working man starting with roosevelt.... they want everybody to be happy and keep the country moving
2254,they work for the people
2257,like the job stance
2258,ideas on health care
2260,more moderate towards employees.
2261,i think they pay more about people and the environment.
2262,"they are more concerned about the environment than the republican party, more concerned about the lower class."
2263,they try to help poor people.
2265,"i agree with their platform,and my way of life."
2270,try to get better education for people.
2271,they have interests of the people at heart
2274,"middle & lower class are better off financially, better environmentally"
2275,"their social consciousness, their inclusion of all people"
2276,<RF>
2278,they seem to help more the working class.
2279,"is more out for the middle class people that they have good health care, helping with the taxes"
2281,They seem to be more concerned with the people instead of the corporations
2282,"Like that they are poeple oriented to average person- take care of people of all levels, people on street as well as millionaires.I like the diversity of the party."
2283,I think Hillary Clinton is great
2285,"more about helping the people,more about health care into every home."
2287,things seem to go differet with Democratic Party. When Domocratic party is in it seems like its a change
2288,The fact that they want to  break loose of dependence on foreign oil
2289,I think they fight for the people instead of against the people -
2290,I like the way they feel about the war more than the Republican
2291,Realizing that governmental programs are useful to people and that taxes are needed to support programs
2293,Support of programs that support the public good
2294,Seem to be more for hte people in general
2295,theyare more interested in helping the middle income people
2297,positions on health care
2301,views on medicare
2303,they're pretty much for the unions and the working man
2304,trying to help the health care issues
2306,for the working people
2308,interested in helping the middle class more
2311,for the middle stance and pro choice stance
2313,liberal stance
2314,some of thier policies
2316,for the people
2317,have a less militaristic foreign policy
2318,likes just about everything about the dems
2320,more tolerant of diversity
2321,agree with them on their enviromental stance
2322,help the underpriveledged 
1,"they believe in lowering taxes, willingness to defend the country,"
3,"their votes are generally with R personal family values, or they agree with R's family values, R was not sure how to put this"
5,"R likes their attitudes toward abortion, R is a conservative person, he likes their attitude toward relegion, gun control, taxes"
6,They don't have as many give away programs as the Democrats.
9,"their conservative value, their stand on abortion"
14,"the people that run for office, things seem to be going better when they're in charge,"
16,I think they're trying to hold on to American traditions... although I don't know if they go about it the right way.  They've got a lot of good senators and representatives who are trying to do the right thing.
20,"the opposite of what i just said about the other party... what i think the republican party is supposed to be about - less government,"
22,I grew up Dem. what can I like?
23,like becuse of John McCain
31,they tend not yto raise taxes and they r endorsed by the nra n they stick to our constitution
35,they are snappy dressers
38,patriots
40,they shoot first and ask questions later
43,They are more aggressive on Iraq.
49,they tend to be more moderate
50,they are into less taxes
51,they like big business
52,handguns are okay
54,I lie that they want make good government a little smaller less taxes
56,they are more serious
58,strong and conservative
67,"i think they are the best party for the us right now, i could say because the reason i  became a republican is i was in business for myself and i changed from democrat to republicn"
68,"galvanized and ordganized, eeffective"
78,"yes, they are more reasonable"
80,they can be strong
82,more away from handouts
84,he likes ronald reagan
85,more along the lines of things i defend
89,always have strong leaders
91,"as I'm getting older my beliefs have changed, I'm pro life so is this pty"
93,more freedom in terms of capitalism
101,"likes the way they make people responsible for themselves, hands-off"
104,STRONG DEFENSE
106,some of their members are very conscious of our country's needs
110,the way they handle foreign affairs
116,i like the emphasis they place on family values and also i am in favor of some deregulation and not having so much government involvement.
122,i think lower taxes or cutting taxes
126,people i know
129,I like elephants
133,i fall more to con
139,conservative phelosophy.
145,not so rapped up in enviromental issues that may or may not be real
150,agree with national security but not in the way they are handeling it now
151,i agree with the federal gov allowing the states to make there own laws.  I believe the republicans are more for that than the democrates.
152,their political platform is more in line with my polical views
153,their more often their solutions are more inclusive than exclusive.
156,i am for nuclear power.
157,the way they deal with foregn matters.
160,they tend to keep taxes low
162,normally i like how they treat the middle class
165,"taxes, war in Iraq, homeland security, immigration,"
167,mccain is fighting for our country and veterans
172,the people who is in charge or the representative of the party.
174,"stance on the war, we're not safe and a strong defense is important"
175,<DK>
178,<DK>
180,their platform
182,people's rights
183,"in a society that's just starting it would be good for business and for, the rep, party has helped our nation grow, they need to be tweaked a little, when everyone started in this nation it helped everyone succeed, but now the rich get richer and the poor get poorer, there is no cap on taxes, and it doesn't seem balanced. it is the tax structure"
188,"they want a balance of govt. in our lives, it used to be that they wanted limited govt i n a citizen's life, now it's become religiously influenced, all of a sudden we are a nation of christians, its promaoted by the rep. party"
189,concervative
192,they are conservative
196,conservative
198,"for small govt., pro business, conservative values,strong military,very patriotic and very proud of the u.s.,for strict constructionist judges on supreme court, believe that states have more power than the fed. govt., pro-military, less regulation and restricytions on businesses, pro-capitalism,pro vouchers for schools, both parties are pro education"
199,"lowing the taxes, their views on, their views on saluting the flag the basic way they are"
201,"what they have to offer, i dont have a great opinion. im not super familiar with themi know what they are incharge of but not familiar"
204,"i think there more trustworthy,"
205,"smaller gvernment and less interference and buerocracy, defense, anit terror, i ffel strong as a business owner i feel i have a better chance of success with the rep admin, some of the potential taxes and problems obama is i favor of are catotrafice to the business center and in ca its more difficult"
210,"theres not one thing, i just like their views, i didnt think id ever see a female in the whote house but i like what she had to say, i thinnk its a breath of fresh air"
211,before this last dibocle with the finances i like the way they ahandled corporations.
214,it gives respect to the u.s. constitution
215,"ALL ARE THE SAME, FIGH FOR THE SAME THING//NO"
225,"more money on my checks, although most of that money has gone to gas"
231,"has good things, and bad"
232,WOME REPUBLICAN ARE GOOD ADO ANY GOOD THINGS FOR POUR PEOPLE SEAMS TO BE FOR PEOPLE ITH MOR MONEY
233,loyality toward rich
236,I like the principles that they are founded such as more conservative values to a point.  Less regualations and things like that.
237,"i think they are mostly for the conservative ideas, gay rights, abortion, immigration issue"
238,"they do help businesses, my parents had a small business"
239,"Small government and more individual responsibility.  More conservative,  More pro business."
242,Pro life and less government and less taxes.  I like the idea that most republicans have a different view on global warming.
244,"they are for business, they set up good programs for business people,"
246,moral more on moral issues.  Views on policies.  How they treat the military.   There view on how to run the country.
247,Sarah Palin
249,"Both parties have politicians,  I like Reagan and like Bush also"
250,They seem to like cut spending.
253,their desire to limit the influence of gov. on peoples live
255,"theyre more for less gov't control and more conrtol for the people, their conservatism"
256,they support the military
257,they ten to help stimulate the economy when they focus on small business
261,"VALUES, CONSERVATIVENESS"
271,decreasing our dependence on foriegn oil
272,"fiscally conservative,alot more financial power behind them,pro business"
275,i like that the republican party is the party Lincoln was a part of and at that time they were humanistic  but somewhere along the line they veered away from that
277,abraham lincoln
279,"""the republican party"" as a whole i can't say very lmuch positive about"
282,abraham lincoln
285,i like their ability to organize themselves
287,the members of the republican party obviiously have strong patriotic feelings and i find that admirable. they desire to improve their country.
294,i respect some of the individual members of the republican part  they sometimes are able to offer a more sensible conservative approach
295,fiscal policy and theory more hands off government and helping small business lasseiz faire economics
302,they try to study about the issue before voting
305,they way take charge when it comes to protecting there country
311,I agree on privitize social security
312,we do not look towards the govt we deal within
313,they have alot of good ideas but just old fashion
315,"they are prolife, that they are conservative, there outlook on the war and with other countries// no"
316,there tendency towards my beliefs and values or moral issues
317,i like there stand on prolife issues
327,they tend to support smaller government
334,agree with most of their views
335,think that I tend to be a little more conservitave and the republican state view
336,HONESTLY FINANCIALLY STABLE DURING THE REPEBLICAL YEARS
342,THEY WAY THEY DEFEND OUR COUNTRY
343,On a philisophical side I like the less government.   More msmaller government more out of people's life
344,they are deciplined.
345,because they are conservative.
347,"they do make people more self sufficient, they don't help anybody but th rich people"
348,i seem to have work when they are in office
353,"not so involved with our lives,"
354,they're a little more conservative
355,"they're ususally more of a take care of yourself, not really for a big gov't"
357,"i like their view on smaller gov't, i'm a business owner so i like the idea of having smaller regulation"
360,"christian views, abortion issues same as mine"
362,more conservative with family christian values
366,"their tax plan, the support of our troops overseas,"
370,"pro life, palin stands for mccain stands for"
372,"consistancy, conservative"
375,further to the right than the left
379,a few of them are very experienced.
381,they are stronger
382,the conservative policies
388,they are organized
389,we have a strong anti terrorist stance because of the rep.
394,some of their leaders are good
398,how do things
399,pro life
400,like to care for corporation and lower their taxes
401,"for individual responsibility,"
402,candidates
403,strong in their belief
406,used to be for small gov-less taxes
411,more economically conscious  broader in nature
412,stance on more control in state and local gov-views on abortion being pro life
420,"generally their values coincide more with mine/prolife, the war/"
421,"Theyr'e more business oriented, more big business/more focused on businesses, the economy maybe, less people oriented than the democratic party/no"
423,"I like the mix of the two candidates, I like their vision and their exit strategy of the war in Iraq, I like the experience and I like the sense that they are down to earth, the candidates/just what they stand for in general--lower taxes, more of a military understanding, i like where they stand on pro life"
424,"The fact that they are pro business, small govenment, lower taxes, and they have a more conservative approach to handling environmental issues/they're not, global warming is not a huge tenet of their envirsonmental policy, more balanced.   don't want to damage the envrionment, but they are for off shore drilling/"
425,"I like a lot of their values as to government, foreign policiy, the war, raised conservative and catholic--the republicans reward the hard working class/I like that they were for the war, maybe too fast, but a lot of R were get out there--i didn't think it was about oil, it was that we were going to get out there and fight.  Iraq, Afghanistan and Iran are not stable, us being there, being over there and helping others help themselves is what the Rs wanted--sometimes we can't carre about what other countries think/just that my parents support them/"
427,"Everything except their position on abortion/less government is better government/less intervention in business affairs, I like their informed foreign policy stands/"
428,I'm a big hunter so I've always agreed with them on their gun control policies/small government/
431,"They survived 8 years in the White House after a really traumatic event toward the United States/I think they handled they handled the dirty deal (World Trade Center), was a bad joke/"
434,they are more conservative.
436,"They havea lot of good leaders, mcCain, Bush.  Other than that, not too much else.  They're definitely for energy/they want to find more means for energy/"
445,"against abortion,"
446,"They support not taking away individual rights/like even the non smoking, I'm not a smoker, but I voted against that way because when rights get taken away you don't get them back, The Republicans want to keep those choices--gun control/"
447,"only historically some Rep presidents in our history I did like--the present day republican party, I don't fine much to like"
457,the changes they are trying to make in congress
485,they don't believe in giving away the store
490,their basic principles if they stick to 'em
493,can't think of anything specific
503,they move quickly on some changes but they don't seem to work well for the middle class.  if htey could make these changes quickly to benefit the middle class the respondent would be pleased
509,just like them
516,the general idea that less gov. is better.
519,"FOR THE MOST I THINK THAT THEY APHOLD THE CONSTITUTION AND WHEN THEY WANT TO LIMIT THE FEDEARL GOVMT POWER AND AS FAR AS BEING PRO-LIFE, ARE AGAINST SAME SEX MARRIAGE AND THEY ARE VERY MUCH FOR DEMOCRACY AND OF COURSE THERE IS ALSO CORRUPTION IN THE PARTY AND I DON'T AGREE WITH EVERYTHING THEY DO."
520,I have a feeling that I like the fact that rep. lean more towards a christian value. they lean more toward drilling oil.  they are more pro defense.  their budget is more for military defense.
522,it's american
526,i think they are good with military families i think
527,they help people who want to help themselves.
528,"professional,articulate"
529,"ususally probussiness, make strong bus decisions, but miss out ofn personal side"
531,feel more safe with them
533,"more conservative,tax cuts,less govt spending"
538,"addressing the emigration situation,against offerring citizenship to neighbors. this goes hand in hand as for the economy, affects labor."
539,pro life
540,am for smaller govt.
541,"people orriented, conservative, supposed to be,"
542,for the most part they represent the christian backround they are conservative and are not liberal they adems are way off
545,religion.
547,"pulling  together behind j mccain and sarah palin,adequatly, nt fully supportive of majority of issues at hand in us as well as abroad."
550,no
551,"they want to do more for the american people, not afraid to take a stand."
553,"same people that democratics are, human and make mistakes as the repubs do."
555,"their beliefs,the candidate."
559,agree w alot of things they stand for.
560,repubs are for the poor working class.
563,not really and thats all i have to say
564,vacul i really can think I gen sopport the a gen
565,they are start to drill for oil and are not inteted in rise taxs
567,well see i like them b/c of the way they dod thing
569,less taxes.
570,the lest govement i like they e and soiacl idea's
575,they are big on military; they look out for the military
576,less government;
579,the are for the minatil
581,in particualr no
587,"i like thaere stance on religion, security, and honesty, education"
590,"against the abortion, for .."
599,very much for big business which I like
601,liked it when wives asked for money; Laura is very pleasant woman;  injured boys in military get help;
602,"premise strong leadership, moral value,"
605,more conservative//take their time thinking things thru//no
606,"to tight on morality, more conservative, stricter//no"
608,sid with them on law enforcement issues
610,i am republican i always vote they do a great job
612,since i got hers 50 years i began to vote after 5 years on top of that all my family is republican and my niece is married to mayor of [REDACTED CITY NAME] who is republican
613,i like their family values abortion tradional values religion and society
614,they are more structured not a liberal
615,feel more safe
618,"how they handle the war in all these foreign countries,"
621,THEY WILL MAKE BETTER CHANGES.
624,when it comes to make decisions regarding other countries they are tougher than the democrats.
625,i just like them
627,"pro life, non same sex marriages, firm grip when it comes to the world, everybody else knows when there is a republican president, we don't take crap."
628,"Republicans is the party that I like, I don't like leftists."
630,"right to bear arms, that is a constitutional right."
632,"international foreight affairs, stand against cuba."
634,they want to help the disabled
640,experience in the country's defense.
641,prolife
642,"conservation, traditional,values, some policies"
645,"all their theories are good,"
646,they have a good program
648,"stand up for whats good reenforce no abortion, no gay marriages, they believe in christianity"
651,"there policies towards business, policy on war in iraq and national security"
655,<DK>
657,look out for the well being of large companys which in return keeps the employees employed and the ecomony flowing.
659,"have more choices, always on top of things and do their research5"
664,"pro life, conservative"
665,THEY ARE MAINLY CONCERVTIVES
667,"in theory they are about less government and more for the capitalist mind set a person can set their own future, they set how high they can go"
668,they are willing to go to war to hlep our allies and countries that cant stand up for them selves and they are pro life thier stance on abortins s
669,"they ve made some very good decisions and have shown great leadership,"
670,they are more conservative
673,"they try to hold from to much spending, hold down spending more than the dems"
678,"i like the more consevarative appoach to gavernment, the international relatoinships the focus on foriegn policy in genreal i liked their conditates better i look at the people not just reb or dem look at the people"
679,bASICALLY THEY HAVE A BETTER FEEL ON WHATS NEEDED FOR THE COUNTRY
681,social conservatism and srtong military
683,"how they protect he second amendment appreciate the way they handle relationships betweed everyone  the issues health care, relationships with other countries as opposed to the democrats"
684,"their position of right to life people should work and not recieve handouts all the time, they stand up on fighting for our freedom,"
685,they are not democrats
686,"they give better rights to the military people, nd they"
688,"Free enterprise, tax cuts,"
689,"Their view on the economy, their stand on right to life, stand on national defense,"
690,Sarah Palin
693,<DK>
695,They are trying to help and improve the economy.
698,"The way they handle business, stand on the war, like the way George is handling it."
699,"Agree with politics, and their stand on homosexuality, agree with health issues, tax issues, and stand on the security of the United States."
701,The ones they have in there now are doing what they say they are going to do
704,"I like most of their fiscal responsibilities and smaller government policies, they don't actually do that when they are in office, but they say they will.  Many people that I know believe the same way I do."
707,has a good fight
710,i respect them
714,"trying to help the gas prices,health insurance,getting more jobs"
721,business acumen
722,they are conservative
724,they are for smaller government
726,they are a party that cares about the future of the country
728,liked reagan because he was good
731,he has fought for country
733,some of the conservative issues they have
735,the are more conservitate like me
738,there open they discuss alot I think their on the right tract
740,the r's are pro american they are for the amereican way of life work hard a strong defense of the nation for prayers in school better health care
741,they know a little bit better than then the oterhs
743,they tend to be more conserviative they seem to think a littlebit more
749,They fallow through on what they say.
750,i like what the rep party stands for
754,conseative  they sre more power to the state
756,"I appreciate the values the republican party brings forth to the american people. Characteristics such as family values, christianity, stimulating the economy by challenging the mind. The no child left behind act has been extremely successful. For the first time in my experiences I can see public schools being held accountable for the success rate of every learner. I also like how the republican party upholds the constitutional right of every american citizen in this country. The lack of big spending and balancing the budget are appreciated as well. I like how the rep. party promotes independence of the american employer and employee/worker. They do not opperate on taking from the government but developing productive  citizens in this country. I also appreciate the rep. party for upholding our constitutional right to bear arms."
761,i like thier idea about the min
765,they kind of put more delicates things on the back burner; they put foreign policies up front; say Sept 11; the way they go about it i don't like
767,some of there views on health care and some there views on reform
768,they dont like tree hugers.  They try mole the econimy the way they want it.  They do talk about the education system.
769,Some of them are torn but they stick together.  They are true to there party.
784,"i DO UNDERSTAAND THEIR VIEWS TOWARD ABORTION, x No"
786,Conservative
788,"Most I can remember under the deomocrats poor people can benefit under them they attempt to make things better don't always do it but it seems lke that. You seem to have more help. More food, jobs, etc. X i like the fact that they have someone in who will do more for the country as a whole & not just the middle class what we need to have to heal racism & do good for everyone. X. No"
790,I like that they look out for eavch other there's strength in #'s & it seems there's more of them
800,Organized group of people.
804,"A woman is one the ticket who knows what life is - the struggles, etc., the mother of a daughter that is pregnant. Her strong feelings about supporting her daughter. She (Palin) says she is going to help us."
808,MORE MERIT JOB PRONE
810,I like their ideas of less government. I like their ideas of not having gun control. I like their views on moral issues.
812,care for the people
814,Their views on energy.
819,is more bold
821,keping taxes low
828,There emphasis on family are a bedrock of society
830,I am for fiscal responsibility abd tose are the things that the GOP was about.
832,They stay more independent and stand for doing it yourself and not look for help; self-suffiencient.
841,they handle foreign aide better than the democrats do.
845,"they're more conservative, against abortion, lowerd taxes and kept taxes cut."
846,they have more leadership abilities and put the U.S. first before outher countries.
847,"Everything. Their stand on religion, abortion, guns/"
853,they are necessary in our culture
854,they both take care of the country
862,more economicaly oriented
864,they are more in favor of smaller goverenment than the democrats
865,THEY SEEM TO BE MORE FAIR MINDED ABOUT THE COMMON 'JOE'.
866,THEY ARE MORE CONSERVATIVE ON THEIR DECISIONS.
868,"IN SOME RESPECTS THE CONSERVATIVISM, IE MORE CONCERNED WITH AMERICA TAKING CARE OF AMERICANS"
869,THEY ARE CONSERVATIVE. MORE SUPPORTIVE OF BUSINESS. ANTI-ABORTION. PRO-FAMILY VALUES.
871,"HISTORIC CONSERVATIVE VALUES. EMPOWERS STATES. HISTORICALLY, FISCALLY RESPONSIBLE. GENERALLY MORE SPIRITUAL. PRO-LIFE. WORLDVIEW THAT LINES UP WITH MINE. FEWER GIVEAWAY PROGRAMS. HISTORICALLY, LESS TAXATION BECAUSE OF THE GIVEAWAY PROGRAMS."
875,IN GENERAL THEY ARE MORE RIGHT WING AND CONSERVATIVE.
877,"THERE STAND ON THE WAR, HEALTHCARE, & GLOBAL WARMING ISSUES."
879,the rep part is nice and have a good time
894,"they have good views about the economy,"
898,I cant really say
900,I like the R party attention they pay to the effect of taxes on the income. I like they been a strong supporter of Bush/Iraq war.
910,"i like the raise they gave the military,"
918,I think their since of patarotism is outstanding
922,"they look out they stick together, the rich stick together more, more unity"
939,more conservative
941,you are in control of your own destiny.
943,"she like the way that his wife help the families that husband was in prison especially during Katrina ,and also help fund the big brother and sister in New Orlean."
947,he has a women for a running mate.
949,conservative side
950,"conservative, to much spending that is unnessary"
954,strong on national defense
957,they dont want to give everything away
961,"stance on lower taxes, strong military,"
962,"more knowledgeable about foreign affairs, pro military"
964,like that they have mccain becauses of his being a vet
966,helps out the immagrants
968,THERE ARE ok
971,their views on financial issues s
973,LEAVING MORE GOVT TO STATES
974,everything ss
975,loyalty
977,less government
979,fundmental fiscal conservitism
980,they have a better view on spending taxpayers money
981,the platform of the party
982,they have a more realistic view of economics in this country
984,"fiscally responsible, they're patriotic, they like to put america first,"
985,"the idea of small government, less red tape, I don't know that they really do that"
986,"they are suppoesed to stand for values and social conservative things,"
987,a more conservative view which is more fitting for my background
990,"to hold on tpo what they have earned, the rep. stand for self achievemnt and they provide opportuinities, let people have their own choices let people use what is a vailable to us in this country, I dont want the govt to tell me what to do"
997,"overall conservative viewpoints, n"
1003,helpful
1005,ronnie reagan
1007,I can put up with them
1011,"they stick together, they have the wherewithall to do whatever they want to do, I like that they are vocal,"
1015,that they are at least acknowledging women more
1021,"Initially, in history they were supportive of all people during reconstruction"
1023,the fact that they are pro life.there stand on the relationship with isreal and before bush there relationship with foriegn government.
1027,they keep things tight and this makes peoples have to do for themselves.
1030,they seem to be more realistic.
1036,they are trying to help out the elderly and health insurence.helping low income.
1053,they are up front they dont fool you they know what they are going to do and stick with it
1067,In some cases they seem to take a stand for morals.
1071,I like them.
1073,They try to give you a system so that you can be independent.
1074,"they are for self, self help."
1079,some of the people in the republican party
1091,they seem to find a strong candidate
1097,"i perceive that they are more supportive of a free market where ingenuity and creativity can flourish, unfettered , by invasive govt regulations, they seem far more supportive of the individuals ability to better his life or her life, with out the overriding dependency on big govt"
1098,"socially conservative, reduce spending,"
1099,"seems like harder workers, that alot of them are more educated and harder working, more intelligent"
1100,money issues; military -- we're fighting the war over there instead of here
1101,more emphasis on personal responsibility;
1106,"the republican party helps to give a balance to see a different perspective from the democrats; they represent the interests of corporations, the larger economic system -- I see some value in that -- we need to see both sides of the picture"
1109,pro-life; pro-business; anti-tax; pro-American; higher moral standard; they don't race bait; anti-bigot; pro-family; no pro-homosexual agenda; against hiring by race quotas;
1110,their conservatism when times are tough;
