caseID,verbatim
259,<DK>
260,"WHATS GOING ON OVERSEAS, WHATS HAPPENING WITH THE MEN IN THE WAR, WHATS GOING ON IN THE MIDDLE EAST, MEA NIN G THE WAR"
261,unemployment
264,"proposition that says animals should have more room to run around, food animals"
265,"THE ECONOMY, GET IT BACK UNDER CONTROL, QUIT EXPORTING WORK"
266,ECONOMY
267,having a govt who will help us have opportunities
270,having obama elected
271,alternative energy
273,energy prices
274,the economy
275,CA prop 8  same sex marriage ban
276,the economy//i wanted someone who would be honest about what we face and how he planned to deal with it//i didn't need anyone to lie to me in order to get elected then reneg on his promises after he got my vote//no
277,wars
278,correcting the california budget
279,the next [president would bring more truth and justice in the american government
280,everybody losing their jobs
281,world peace
282,thye economy
283,protecting social security and medicare
284,health care
286,that might rights as a human as a gay man should be equal homosexual heterosexual unisexual should be equal
287,change of direction of the government and of the tone of government
288,environment
289,Iraq//wars of choice are stupid//bush and cheney should stand trial for war crimes in the hague//no
291,the economics
292,education// we have the worst educational system in the world
293,economy
294,education
296,hopefully that he can help the lower class working people// and the war// medical//the economy//no
298,prop 8//
299,the war// no
300,"I feel that the young generation came out to vote of color and nationalities, was a blessing that came out to vote."
301,animal rights// no
303,jobs// banking industry// no
304,that they eliminated that they took away the rights of gays getting married// animals can extend there limbs now// no
305,I gave you alot// no
306,that the president does not get killed// keeping my job// no
307,health care//no
308,"the job, economy, the environment.// no"
310,making abortion legal// no
311,The proposition of girls under a certain age to tell there parents about abortion.// no
313,"education is really on the backburner right now, funding for the schools// no"
315,presidential// no
316,military and foreign affairs handling Iraq and afganistan// no
317,human rights// education// no
318,social security// education// terrorism//no
320,I don't really have one.
321,"the education// the are taking alot away from the school, the kids are the future, if you take that away that's the children, they are building more prisons, the want half to fail and not succeed//.no"
323,help for the middle class
324,roe verses wade-abortion rights
325,ecomonic issues
326,social security
327,health care
328,health care
329,that it is all over with
330,economy
331,getting a democrat into the presidents office
333,national security
334,taxes
335,enviroment
336,marriage rights for same sex couples
338,prop 8
339,health care
340,getting rid of republicans-changing government
341,socialization of health care
342,health care
343,The War
345,hope the country survives it's problems and keeps moving forward.
346,Irag
347,getting dick cheney out of office
349,California Prop 8 overturned gay marriage in the state//not pleased at all// still working on getting gay rights reinstated//no
350,stance in the world//getting some respect back//war in Iraq
351,dont know
352,womens rights
353,economy
354,economy
355,wars
357,health care
358,refuse to answer//no
360,war in iraq
362,jobs
363,war
365,economy
366,military
367,"enviromental, drilling in the u.s."
369,strong economy
370,abortion
371,amount of time the candidate holds office
373,war in Iraq
374,immigration
375,economy
376,obamas view on abortion
378,"military, war"
379,economy
380,health
381,getting the economy back on track
382,future supreme court appointees
383,vice presidential canididate
386,economy
387,<DK>
389,who wins as president
391,who became vice president
393,hoping obama would get elected
395,that we have someone that will listen to both sides and made intelligent concious choices
399,economy
400,health care
401,responsibility in sense of money or making sacrifices or investments in renewable resources or just sucking it up and we have to make sacrifices to make xyz rather than bailing things out and dealing with the consequences instead of running away from them
402,immigration
403,who won
404,none//no
405,war iraq
406,southern boarder
407,economy
408,antiterrorism
409,economy
410,retirement
411,economic situation in u.s.
412,poverty
413,education and spedning for schools
415,the economy
416,The economy
417,"equal pay, like working you know, like, a minimum wage, maybe a little bit higher or something"
418,health care
420,immigration
421,the abortion issue
422,MY FREEDOM//THE VOTING RIGHTS FOR BEING FREE
423,abortion
425,"foreign affairs//with the--there's a lot of exchange students who come in and tell us how badly our country is run.  I like to be able to tell people that's not true.   I feel it's the media in their countries are making it appear that were war mongers, d"
426,gun rights
427,the military//what wer're doing in IRaq and aphghanistan
428,the war
429,War//in Iraq
430,the environment
431,"Welfare of people, the econokmy"
432,medical care
433,"the war, we're bringing our troops back ,all this money investment really worth it?"
436,our war effort
437,The war in Iraq
438,<DK>
441,taxes
442,that everything goes normal or well
443,health care
444,<RF>
446,"the number of Republicans that go voted into office//Republicans are more conservative, and if Democrats are elected, more is going to be spent"
447,the economy
448,getting our kids home from the war
449,the economy
450,taxes
451,who would be the most important person to fix our economy//no
453,<DK>
454,Internation perception of our country.
455,money for education and college\\no
457,health care
458,<DK>
459,"the war, the US should not send more soldiers to fight."
460,The economy.
461,having a forward thinking person in charge of the country.
462,job opportunities in this poor economy
463,helping the lower class people to move to better things//no
464,economy.
466,a change so far as having an african american as a president.
467,A good Healthcare plan for the family.
470,equal rights//for everyone.
471,Equal medical coverage for everyone.
472,That we needed a change and i voted for change.
475,"The war, we've got to end the war.//no"
476,the war
477,the children's education.
479,more jobs.
480,the health insurance.
481,health care
482,illegal immigrants
483,economics
484,health
485,health care
487,washington DC becoming a state
488,economy
490,having democrats being able to choose next supreme court justices
491,<DK>
492,health care
493,taxes
494,health care
495,wars
497,wanted to see a black man win
498,<DK>
500,taxes
501,jobs
502,"equality - in race, gender, academics, society"
504,R cannot think of this
505,RESTORING THE COUNTRIES ECONOMY
506,president
509,<DK>
510,that he has to clean up everything that Bush did
511,to go out to vote
512,employment
513,welfare
515,THE ECONOMY
517,INTERNATIONAL ISSUES
518,TAXES
519,PROTECTING MARRIAGE
521,TERRORISM
522,RACE
523,CHANGING HEALTH CARE
524,THE PRESIDENT
525,THAT HE IS GOING TO BRING CHANGE (OBAMA)
528,education
530,"the war in iraq, stopping the war."
531,/I like things to be calm/dont want an upheaval/no
532,taxs
533,i dont know
534,change// away from bush
536,the economy
537,<RF>
538,immigration
539,taxs
540,bring more jobs to US
541,defiace usees
543,"abortion, very against abortion interfering with child that is being carried, and the mother.would not be in favor of mother dying.But skipping he fact that there is a human being envolved."
544,uninployment rate
545,let the people be heard and action be taken.
547,if we solve the first problem it will solve the following issues and concerns.
548,"state of the economy, is it going to get worse.//no"
549,and the the econimy
550,the war in the middle east.
551,race equality
552,medical coverage
553,taxes and recession
554,economy
555,/no//
556,health insurance//no
557,education
558,"having a black man as president, to show everyone that everbody is equal./no"
559,"concern for the welfare of the military, pay, benefits, how long they are away."
560,like to see the taxes on both large and small businesses/corporation's profits be the same.
561,homeowners being able to save their homes from foreclosure
562,the gas prices to stay down
563,"thinks mychelle obama will be a good wife to this president. she's young like obama, gives us something to look forward."
565,keepin my taxs down
566,the econaicy
568,had to do w/ income like the house  thing s like sac8 for low income
570,the war
571,the military
572,not anyone more important than another
574,the losse of constitutional right
575,the war in iraq
576,taxs
578,gettind out of deab
580,education
581,taxes
582,<DK>
583,buisnessses wont shut down so people can keep their jobs
584,dont know
585,the fact that an af amer for years were not able to vote or run for office so the key part of victorty for me
587,"security military, our country security"
588,the economy
589,the war
590,taxes
591,health care
593,<DK>
595,health care for seniors and people on minimum wage
597,military overseas
598,taxes
599,economy
600,war in iraq
602,economy
604,war
605,education
607,economy
608,abortion
609,supreme court selection
611,economy
613,education
614,THE ECONOMY
615,TAXES
616,the health
617,the economy
618,internal affairs
622,the economy
623,family values and reunification of family in cuba
625,WELFARE
626,EMPLOYMENT
627,"BARAK OBAMA'S LACK OF EXPERIENCE, HIS MUSLIM BACKGROUND"
629,IMMIGRATION REFORM
630,ABORTION
631,THE ECONOMY
632,THE WAR
633,I DON'T THINK IT WAS FAIR//THE ECONOMY
634,HEALTH
636,SECURITY
637,HEALTH
638,THE IMMIGRATION REFORM
639,FOR DIAZ BALART TO WIN
640,EDUCATION
643,baiing out big 3
644,ecomony
645,oppose share the wealth
646,who's running
648,gay marriages
649,econmy
650,second admendment
651,war
652,amaerica come together
654,bring our troops home
655,employment
656,foriegn policy
657,vice presidents
658,keep taxes dow
659,education
660,employment
661,jobs
662,economy
664,economy
665,budget
666,taxes
669,taxes
670,jobs
672,"taxes,"
673,downsizing of government hope that barack cuould get the government to down size and cut apending
674,"our future, how stable is our democracy and the security of our future"
675,the war
678,our war effor t and whats going on in Iraqs
679,economy economics
680,economic sissuess
681,economys
682,health care
684,keeping our troops were they are
685,natoinal security
686,war
688,Stem cell research
689,Health Insurance
690,FAIR TAXES
691,I guess taxes
692,Immigration
693,The economy
695,School issues
696,Re establishing the credibality of the United States to the rest of the world
697,More jobs within the United States
699,Health care
702,EDUCATION
703,We repair the economy
704,The economy
705,conservative control and direction of the country// anything else// NO
706,weeding out the corrupt people// anything else// we need to stop that war ASAP// NO
707,\\jobs\\ anyting else\\
708,the solar energy// anything else// the make of hybrid cars// anything else// no
709,minimal wages// anything else// social security// anything else// No
710,taxes
711,the war// anything else// no
712,i think the blacks will have more opportunity// we will have equal opportunity as the whites//
714,didn't make a difference whether president was black or white
715,war
716,unemployment// anything else// NO
718,war// anything else// NO
720,taking care of the elderly
721,health care
722,the economy
724,finances
725,jobs
727,the economy
729,education
731,dk
732,health care
733,health care
734,I haven't follow the election
736,/jobs//no
738,the economy
739,more economy unemployment
740,economy
741,he is going to help us get it together/ idk// he might change his mind when he get there
742,health care
743,the war
744,haveing a woman running for vice president
746,healthcare
747,support of the troops// plans on the war// continue or end it
748,educationh
749,the econame
750,people lossen their job// the job rate
751,pullin our boys out of the war
752,ed// no
753,the eceme
756,nothing else really
757,the milatary
758,that our childern can look and see the it don't matter what color you are the you can do what ever you set your mind to to do
759,nothing/yes nothing//
760,thaqt the men and women come home form iraq
761,um um um nothinhg but the economy
762,was the pres can a mullms are not
763,chanage
764,//HE(OBAMA) PROMISES TO HELP PEOPLE; ANYTHING ELSE//
765,the fact that we actually have a black president// anything else// no.
766,Health care//no
767,Jobs// no
768,education really
769,Getting our econimy back on track.//
770,Nothing else//n0
772,Cost of Living
774,our economy
775,economy
776,Alterative fuel//no
777,nothing
778,PICKING THE PRESIDENT
779,jobs
782,the war
783,health care & jobs
784,health care
785,the senate obtaining a majority
786,associatoions
787,I just thought about electing him
788,the war in Iraq
789,education
790,equality
791,economy
792,more of the children will have a chance to be the best that they can do
793,employment
795,Abortion.//
797,Same as 1st.//
798,Social Security.//
799,Education.//
800,"None. (FI probed, but nothing expressed.//"
801,The Economy.//
802,"That things that need to be done for this country to get it turned around get done and people can get back to work and pay their mortgages, etc."
804,Education.//
805,The Economy.//
806,Vice Presidential election.//
807,The Economy - stabilizing employment.//
808,taxes/
809,The War in Iraq.//
810,/Don't know./No.//
813,getting our  military back home
814,Jobs.//
815,HOMELESS PEOPLE//
816,some one to do the right thing//no//
818,The Economy.//
819,the milatary
821,to rtain americs wellbeing in the world/
822,The War in Iraq.//
823,nothing/no/
825,helping the middle class and senior citizens
826,losing jobs
827,the economy
829,the economy
830,healthcare
831,the economy
832,the healthcare
833,THE ECONOMY
834,the war
836,the economy
837,workforce
838,If Obama got elected afraid of him getting shot
839,the economy
840,immigration
842,the abortion issue
844,the war
845,taxes
846,drilling for oil
847,The Economy.//
849,the economy
850,helping the poor not giving the rich tax breaks giving more to the poor
851,gtthe war two going on `
852,economy
853,dont know
854,<DK>
855,taking care of children
857,work force what they plan to do with it
858,economy
859,DON'T HAVE AN OPINION ABOUT ISSUES
861,all the promises they made more taxes less taxes
862,abortions
863,nothing else
864,candicay of sarah palin
865,TAXES
866,THE ECONOMY
867,THE ECONOMY
868,MILITARY INVOLVEMENT OUTSIDE OF THE UNITED STATES
869,LIMITING ABORTION
870,NEGATIVE CAMPAIGNING//LET THINGS GET OUT OF HAND//NO
872,ELECTING A BLACK LEADER
873,TAXES
874,WORLD HUNGER
877,THE MILITARY
879,"We have a winner, B Obama"
880,everything//no//
881,the bill or rights for everyone
882,the war//Iraq// it is causing a lot of problems on the fininical front and the loss of lives// that is it
883,when i get old i want a ss check//there may not be any by the time i get older
884,<DK>
885,donot know
887,change//I feel change will make people think more about other people than about themselves.//that is it
888,safety of our country
889,"the way he talked about the war in Iraq// he may not can do it the first four years, but I think he will get us out of Iraq//and I know he will have a hard time strightening out the country becasue we are in a deficient right now and it will be hard for u"
890,jobs for one things//economy is bad so people need jobs to keep their home
891,that a black president has won// nothing else
892,"the economy, the top and bottom//that is all"
893,"economy// price of gas too high, just a lot of things going on, cost of living going up but salaries are not"
894,healthcare//we need healthcare
895,jobs//try to help the people find better and good jobs. // that is all
896,"to see what he is going to do for our people, see about jobs and the economy// that is it"
897,healthcare//equal healthcare
898,nothing
900,"healthcare//it has been important to me now, becasue I now have insurance, but I did not always and I would like for people without insurance to be able to have better healthcare opportuniites"
901,everbody in the gov would back the person we pick to be president of the United States and support them honestly and truthfully//that is all
902,"foreigh affairs--well, I would like for us to have a good relationship with other countryies to stop these wars and killings"
903,all back folks got up and voted//that is basically it
904,he won that is all
905,"//don't know, i do not know what to put//no"
906,the changes in the ecoonomy//changes in our education system//our working conditions
907,the vice president//bo picked him
908,the mud slinging that the candidates do--I feel that if you can't run a clean campaign and not do mud slinging then you do not deserve to be a candidate
911,I no not know
912,"about health and medicaid//people for instrance when they go to hospital and do not have insurance they get turned away and do not get the same treatment and the cost of med is too high, people cannot affort it//that is it"
913,bring the troop back home//that is it
914,the younger generation//to have opportunites to advance more in our country than foreigners.
915,"change, since Obama will be elected will there be changes"
916,havae no idea
917,do not know
918,that we show the world that we can elect a non-caucian canidate//that we have free health care for all our citizens// that is it
919,the war in Iraq// I think they should bring home the troops// that is it
920,"equal rights//everyone has equal rights to have good jobs, and equal opportunity in congress/everyone get to say their opinion"
921,"war//our troops are steadly dying, I would like to see them come home//that is all"
922,to see a black president in my lifetime
923,I like the way the election was handled by candidiates
924,"was BO promisted more jobs, bailout on housing, I donot know about banks and car dealerships//that is it"
925,first time for a black president
927,education//need to pay the teacher's more
929,"Obama dedication to the campaign, his grandmother died, he came back to the campaign."
930,donot know
931,dont know
932,end the war in Iraq
935,religion
936,immigration
937,insurance
939,taxation
940,economy
941,economy
943,the war and another stimuli check.
944,nothing all stated in the 1st.
945,republicans out of office
946,christian
947,economy
948,education
949,raising taxes
950,foreign policy
951,KEEP OUR COUNTRY SAFE WITH THE MILTARY
952,"wont change there attitude, and not do what they are suppose to do"
953,war
954,economy
955,the election is almost over
956,HEALTH CARE
957,insurance
958,taxes
959,who was going to get presented in la
960,jobs
961,illegal immigration
963,none
964,war
965,economy
966,financial
967,health care
968,"none,/n"
972,hopefully that the decisions made will be in the best interests of the countrys
973,border security
975,economy
976,getting someone smart & capable into the presidency
977,economy
978,healthcare
979,economy
980,economy
982,OUR INDEPENDECE FROM FOREIGN OIL & OTHER ITEMS
983,nothing
984,healthcare
985,economy
986,ummmm...general social issues I tend to be conservative
987,war in aphganistan and iraq//taxation//spending//no//
988,health insurance//no//
989,vice president
990,economics
991,war
992,//bringing jobs back to us//no//
993,//ii quess i dont have any // im just little ole me//no
994,//i dont know//no//
995,who one the election
996,taxesb
998,jobs
999,nothing
1000,nothing
1001,economy
1002,don't know
1003,that mccain didn't win
1006,jobs
1008,change
1009,how is he going to help us
1010,the economy and jobs all are important// anything else// NO
1011,that the right person could get in for the change that we need
1012,gas prices
1013,nothing
1014,health care
1015,the war
1017,taxes
1018,better and more jobs
1020,economy
1021,healthcare
1022,health
1023,isreal
1025,social security
1026,black president
1028,stopping nthe war period
1029,intelligent
1030,health
1031,<DK>
1032,servival
1034,health care
1035,military
1036,economy
1037,jobs
1038,health care
1039,education
1040,economy
1041,the war
1043,repeating another 8 years
1044,<DK>
1045,jobs
1046,dont have one
1047,Equal opportunity.
1048,Taxes.
1050,Haven't thought about it.
1051,I don't know
1052,College tuition
1053,that we are all treated equal
1055,Health care.
1056,Knowledge.
1057,Economy.
1058,Jobs.
1059,War.
1060,Jobs.
1061,That they had a woman running for president.
1063,Economy.
1064,Jobs.
1067,Education.
1068,I lived to see history made.
1069,Healthcare.
1070,Getting out of the war in Iraq.
1071,chosing a president.
1072,Healthcare.
1073,Economy.
1074,Healthcare.
1075,no taxes
1077,the electoral votes
1078,THE TAX STUFF
1079,the bailout
1080,taxes
1081,war
1082,to end the war
1084,there is not one
1085,the war in iraq
1086,jobs in america
1087,"Jobs that are lost, get some back in the country to get back on our feet"
1088,getting our economy back
1089,war in iraq
1090,THE WAR
1091,iraq
1092,CANT THINK OF ONE
1093,health care
1094,economy
1095,economy
1096,<DK>
1097,// I don't have a second more important one -- it all impinges on the first
1098,the social agenda of the government
1100,the war
1101,the war
1102,the war
1103,the war
1104,the economy -- what they're going to do with it
1105,education
1107,abortion rights
1108,a job//
1109,economy
1110,to stop the breakdown of the economy
1111,health care for the uninsured
1113,the war in Iraq
1114,getting us out of Iraq
1115,health care
1116,the unemployment rate that is increasing
1117,who would be better for the economy in general
1118,abortion
1119,homeland security
1120,"2nd amendment rights, gun ownership"
1121,world peace
1122,obamas goals
1123,energy
1124,don't know any
1126,the economy
1128,homosexuals should not be allowed to adopt children
1129,the war in Iraq
1130,healthcare
1131,health care
1132,gay rights
1133,war in Iraq//war on terror
1134,getting our guys out of Iraq
1136,the war in Iraq
1137,more jobs
1138,the black have a voice and how they came together to vote in this election
1139,foreign affairs
1140,health care
1141,jobs
1142,That you can see posssibilities for people of color that was not there before
1143,CHANGE
1144,the first african american to be elected.
1146,The war in Iraq and Afganhistaqn
1148,war
1149,The Government
1150,Affordable healthcare
1151,economy
1152,medicade
1153,Jobs =====the Economy
1154,I dont know of anything
1155,That the Democrats won
1156,Abortion
1157,That he did win
1158,lady that was running
1159,republicans
1160,debt
1161,education
1163,war
1164,war
1165,1 history
1166,economics
1167,experience
1168,economy
1169,aboration
1170,dont know
1171,<DK>
1172,The Economy
1173,<DK>
1174,security
1176,<DK>
1177,war
1178,secetary
1179,war
1180,health
1181,<DK>
1182,wicker
1183,<DK>
1184,jobs
1185,can't remember that much due to brain aneurysm a while back
1186,healthcare
1187,economy
1190,taxes
1191,the war in Iraq
1192,health care
1193,abortion
1196,getting the economy back in order
1197,taxation
1198,being honest
1199,medicare
1200,jobs aqnd healthcare
1201,economy
1202,who was going to be president
1204,the war
1205,medical issues
1206,military
1207,jobs
1208,insurance benefits
1209,ending the war
1210,equal rights
1211,health insurance
1212,dk
1213,change
1216,"the military, how long are we going to be in iraq"
1217,economy
1218,first black president
1219,healthcare
1220,the war
1221,the war
1222,taxes
1223,<DK>
1224,not sure
1225,jobs
1226,healthcare-having affordable.//no
1227,lowering the gas prices.//no
1228,college tuition//needs to give $4000 to every tuition for college.//no
1230,healthcare//no
1231,having the right person in the offices//no
1232,do not know
1233,energy-control fuel prices with cleaner for environment and to depend on ourselves for fuel.//no
1234,healthcare/everyone should be entitled to healthcare./no
1236,funding for education-I have a daughter heading for college.//no
1237,ecomomy
1238,domestic infrastruture
1239,military
1240,military/war
1242,do on know
1243,international relations
1244,health care
1245,environmental
1247,the war
1248,do not have one
1249,the economy
1251,security from terrorism
1252,our education system
1253,//military spending has to utilized differently//all they have to do to fix that is to bring the draft back//no
1254,our food prices-- food prices need to be lowered
1255,economy
1256,the iraq war
1257,gay rights
1258,//still nothing comes to mind//no
1259,the war in iraq
1260,the war in iraq//i want an end to the war//that's why financially we are in the whole//no
1261,the war iraq
1262,the economy
1263,abortion
1264,bureaucracy
1265,economy
1266,the economy
1267,taxes
1268,taxes
1269,taxes
1271,the abortion issue
1272,economy
1273,<DK>
1274,to see who was going to get in the house of representatives
1275,taxes
1276,help for the poor
1277,the economy
1279,abortion
1280,the war
1281,the economy
1282,"country safety, military"
1283,<RF>
1284,honesty
1285,health care
1286,the war
1287,the economy
1288,//the economy//no
1289,taxes
1290,outsourcing
1291,I don't want universal health care
1292,taxes//
1293,insurance policys
1295,economy
1296,health care//
1297,the war
1298,never thought about that
1299,to have peace and prosperity in this country
1300,the trade deficit// health care//no
1301,we need change
1302,the education//
1303,Economy
1305,economy
1306,homeland security
1307,immigration problems
1308,"increasing jobs, decreasing unemploy.no"
1309,the economy
1310,the economy
1311,taxes
1312,"""democrats back in power in the  white house""//"
1313,"""lower taxes""//"
1314,"""the war//"""
1315,"""protection of our country""//"
1316,"""taxes""//"
1318,UNEMPLOYMENT
1319,"""the military overseas, bringing them home""//"
1320,THE ECONOMY
1321,"""the promise of change""//"
1323,"""obama wanted to help lower class peoople""//"
1324,"""people welfare and economy""//"
1325,"""the war""//"
1326,"""economy""//"
1327,"""a woman running for pres""//"
1328,"""healthcare""//"
1329,HEALTH
1330,THE WAR
1331,"""healthcare""//"
1332,THE HEALTH COVERAGE
1334,"""economy and jobs""//"
1335,"""economy""//"
1336,"""economy""//"
1337,"""jobs""//"
1338,"""social security//"""
1339,"""gas prices//"""
1341,"""jobs//"""
1342,THE ARMED FORCES
1343,"""bringing the troops home//no"""
1344,"""health care//"""
1345,"""war in Iraq"
1346,THE WAR
1347,"""he was smart and had the education//"""
1348,"""health care//"
1349,"""race issue//"""
1350,"""nothing//nothing//"""
1352,EMPLOYMENT (THAT THERE ARE JOBS)
1353,"""jobs//"""
1354,OUR FUTURE AS FAR AS WHAT THE PRESIDENT WILL DO FOR US
1355,<DK>
1356,"""economy//"""
1357,"""education//"""
1358,"""health care//"""
1359,"""jobs//more jobs that don't leave the country//"""
1360,"""vote fraud//"""
1361,"""border problems//"""
1362,"""health insurance//"""
1363,SOCIAL SECURITY
1364,"""health care//"""
1365,"""end the war""//"
1366,"""none//"""
1367,"""dont have a second""//"
1368,"""education""//"
1370,"""taxes//"""
1372,EDUCATION
1373,COMMODITY
1374,"""healthcare""//"
1375,"""economy//"""
1377,that he changed the right things and has the wisdom to change the right things//no
1378,distribution of the wealth. I am against obamas platform. people are happier if they work for what they get. they respect it more and wont waste as much if they work for it//no
1379,abortion//no
1380,medical care for all
1381,economy//
1382,the econonmy//dont think throwing money at everything is the solution//no
1383,welfare reform//no
1384,nothing//no
1385,military//no
1386,the economy//no
1387,<DK>
1388,the national security and securing our borders//no
1389,wall street and the financial crisis//no
1390,the war
1391,economy//no
1392,"judges reinterpreting the constitution, changing its meaning//no"
1393,the economy//get it back where it is supposed to be
1395,the debt the national debt//no
1396,the deficit//no
1398,taxes//no
1399,keeping the republicans in the majority in congress//no
1400,healthcare//no
1401,the budget//handling the situation we are now facing
1402,the bail out of the wall street and financial institutions//no
1403,who wins
1405,national security//no
1406,the economy//no
1407,Economics
1409,economy
1411,credibility
1412,"THERE ARE ALOT OF THINGS THAT ARE IMPORTANT WAR IN IRAQ, // PEOPLES CIVIL RIGHTS, FOREIGH RELATIONS, EDUCATION, HEALTH CARE, // THAT ENOUGH"
1414,having a government which favors the environment
1415,ECONOMY // THE WAR
1416,the view that the rest of the world has towards this country.
1417,// don't have a second one
1419,"taxes, rent control, homeless"
1420,"PLEASE NOTE THIS RESPONDENT HAS A SPEECH PROBLEM, HENCE SHE'S UNABLE TO REALLY EXPRESS HERSELF WELL. BUT SHE SEEMS TO UNDERSTAND THE QUESTIONS WELL. // THERE PROMOSES"
1421,war
1423,better economy
1424,HEALTH CARE// THATS IT
1425,the war that we are have in afkanastan ending
1426,la querra
1427,HILLIARY // THAT SHE WAS IN THE RUNNING TO BE NOMINEE FOR PRESIDENT
1428,DON'T KNOW
1429,the wars
1431,oil dependence
1432,economy
1433,the war
1434,foreign policy.
1435,economy
1436,<DK>
1437,economy
1438,war
1439,war on terrorism
1440,war
1441,health care
1442,economy a recession
1444,economy
1445,accountability
1448,seeing the republicans defeated and georgr bush being defeated
1451,iraq
1452,foreign affairs
1453,the war
1454,see a conservative win
1455,education
1456,choices of the supreme court candidates
1457,health care
1459,keep the us safe from foreign invasion
1460,to stop the war and make those people in iraq take care of themselves
1461,the war//
1462,bring the troops home
1463,we need something different because what we have had is not working
1464,neutral
1465,bring the troops home
1466,taxes
1467,jos for the people of the us//
1468,change hoping bring something good to this country
1469,having a bettter economy in the country
1470,//talking about the candidates//no
1471,civil rights
1472,terrorism
1473,getting out of Iraq where we shouldn't have been in the first place
1474,//climbing out of the hole we are in//idon't know
1475,I think they worried too much about sarahs wardrobe//
1476,troop withdrawal
1477,wether or not the right person for the job became president regardless of their history race or gender
1478,hope for more jobs and the economy to do better
1480,to make sure every person has a good health plan
1481,war in iraq
1482,the war against terrorism and our troops
1483,the taxes//no
1484,the economy//no
1485,healthcare for everyone
1486,stopping the war
1487,turn the govt around a little bit
1490,not to stop social security for the elderly.  legal or not should be allowed medical insurance.
1491,don't feel that Obama is out for America
1492,economy
1493,the war
1496,housing
1497,regular opportunities for people
1498,jobs
1499,respondent says she doesn't have any
1500,jobs//no
1501,<DK>
1502,i don't know...i can't answer that cause i don't know the important issues
1503,the environment/global warming
1504,employment
1505,creating more jobs
1506,the war
1507,the school issue
1508,bringing the troops home
1509,government debt
1510,unemployment
1511,health care
1512,Moral
1513,education and gasoline price.
1514,WHO CAN REPRESENT MOST MAJORITY OF THE PEOPLE INTEREST
1515,economy
1517,health care
1518,addressing relevant issues
1519,taxes
1520,education
1521,immigration
1522,taxes
1524,"making sure everything is right...more jobs, better schools, better housing"
1525,the war
1526,family values
1527,don't know
1528,foreign policy
1529,employment
1531,job security
1532,doesn't know//no
1533,"role of the military, wars"
1534,getting our economy back on track
1535,abortion issue
1536,medical care be covered
1537,Bush just started this war for himself and finish what his dad didn't do; did it for himself being greedy//no
1538,abortions
1539,war
1540,would like to them end that so-called war and bring those kids homes
1541,unemployment
1542,doesn't know//no
1544,the moral direction to which our country is going
1545,the bail out for the real estate/Freddie Mac and Fannie Mae
1546,the war
1547,the War in Iraq
1548,right to life
1550,health care
1551,military//not being so involved overseas
1552,pro life issue
1554,health care
1555,lowering the costs of health care
1556,the overextension into wars that have caused us economic difficulties
1557,the war
1558,didn't care for that payday and lender thing (in Ohio)
1559,taxes//no
1560,"a new beginning, thinks Mr. Obama can help us do that"
1561,unemployment
1562,the military issue//she has a son and son in law in the military and they don't get paid enough for what they do//no
1563,health issues
1564,homeland security
1565,the economy
1567,lower tax rate for the working class
1568,the war
1569,doesn't know//no
1570,economics
1572,taxes
1573,security//national security//terrorism//no
1574,doesn't know
1575,immigration
1576,health care
1577,getting and keeping jobs in the U.S.
1578,getting the government back into gear for the people
1580,health care
1581,jobs
1582,finances
1583,jobs
1584,economy
1585,jobs
1586,ecomoy
1587,enviroment
1588,family values
1589,war
1590,econmy
1591,peace
1592,taxes
1593,war
1594,health care
1595,economy
1596,natl security
1597,ending the war
1598,Have no idea
1599,gay marriage
1600,working people
1602,casino
1603,war
1604,foreclosures
1605,senior citizen medical care
1606,liberal take over
1608,employment
1609,how to get out of bad economy
1610,jobs
1612,selfreliance as a cojuntry
1613,retaining jobs
1614,issue 5: the question of whether or not to allow gambling in the State of Ohio
1615,student loans
1616,bring the troops home from oversees// anything else// No
1617,education// anything else// No
1618,right to abortion
1619,THAT THEY WOULD NOT KILL BARACK OBAMA
1620,<DK>
1621,that there will be a change
1622,GAS PRICES
1623,that these young people get a better education
1624,education
1625,BRINGING JOBS BACK
1626,i really didn't have one
1627,the financial issues
1628,help to get jobs
1629,that we work on getting our boys home from iraq
1630,unemployment
1632,we have a black president
1633,EDUCATION
1634,the way the turnout- more voters than ever// anything else//  young people getting involved// NO
1636,<DK>
1637,jobs
1638,the war
1639,taxes//no
1640,the taxes//no
1641,the economny
1642,THE ECONOMY//NO
1643,DON'T HAVE A CLUE//NO
1644,the economy took the whole thing//no
1645,the governmental change
1646,TAXES
1647,the economy
1648,the ability to lead//no
1649,the economny
1651,Obama is going to make changes in taxes- raise the taxes for those will make more money and lower the taxes on those that make the least
1652,economy
1653,the war in Iraq//when is it going to end and when we can stop sending people there// 5 million in our military
1654,that we have a democratic president//
1655,"is that neither party talk about terrorism, I have been sick about it.//"
1656,borders//need to tighten them//close them
1657,the military//bring more people home sooner//
1658,affordable health care//rising medical costs// priced out of most peoples pockets
1659,environment//better environmental protection//less oil dependence
1660,the economy//jobs// lack of jobs//more resources
1662,the war//figuring out what we are doing
1663,the economy//we've got to do something about the CEOs and their huge salaries//it is not right// they don't need several million dollars to be comfortable//greed is terrible
1664,Iraq//getting out//finishing up
1666,defense
1667,cleaning house in the govt//too many special interest groups//pp in control of our money and issues that shouldn't be
1668,the war
1669,hoping to get a good president to take us out of a whole
1670,the war
1671,financial survival//no
