389, speaker of the house ,1,0,0,0,0,0,0,0,0,0,0,0,0,0
390, couldnt tell you ,0,0,0,0,0,0,0,0,0,0,0,1,0,0
391," ""//"" no clue ",0,0,0,0,0,0,0,0,0,0,0,1,0,0
392, speaker of the house ,1,0,0,0,0,0,0,0,0,0,0,0,0,0
393, governer ,0,0,0,0,0,0,0,0,0,0,1,0,0,0
394, speaker of house ,1,0,0,0,0,0,0,0,0,0,0,0,0,0
395, speaker of the house ,1,0,0,0,0,0,0,0,0,0,0,0,0,0
396, undecided ,0,0,0,0,0,0,0,0,0,0,0,1,0,0
398, //speaker of the house ,1,0,0,0,0,0,0,0,0,0,0,0,0,0
399, speaker of the house ,1,0,0,0,0,0,0,0,0,0,0,0,0,0
400, leader of the house ,0,0,0,0,1,0,0,0,0,0,0,0,0,0
401, speaker of the house ,1,0,0,0,0,0,0,0,0,0,0,0,0,0
402, senator ,0,0,0,0,0,0,0,0,0,0,1,0,0,0
403, don't know ,0,0,0,0,0,0,0,0,0,0,0,1,0,0
404, speaker of the house ,1,0,0,0,0,0,0,0,0,0,0,0,0,0
405, speaker of the house ,1,0,0,0,0,0,0,0,0,0,0,0,0,0
406, speaker of the house ,1,0,0,0,0,0,0,0,0,0,0,0,0,0
407, //no ,0,0,0,0,0,0,0,0,0,0,0,0,1,0
408, speaker of the house ,1,0,0,0,0,0,0,0,0,0,0,0,0,0
409, house of rep ,0,0,0,0,0,0,0,1,0,0,0,0,0,0
410, don't know//nn ,0,0,0,0,0,0,0,0,0,0,0,1,1,0
411, senate majority leader ,0,0,0,0,0,0,0,0,0,0,1,0,0,0
412, speaker of the house ,1,0,0,0,0,0,0,0,0,0,0,0,0,0
413, speaker of the house ,1,0,0,0,0,0,0,0,0,0,0,0,0,0
414, dk ,0,0,0,0,0,0,0,0,0,0,0,1,0,0
415, dk//dk ,0,0,0,0,0,0,0,0,0,0,0,1,0,0
416, dk ,0,0,0,0,0,0,0,0,0,0,0,1,0,0
417, dk//dk ,0,0,0,0,0,0,0,0,0,0,0,1,0,0
418, House speaker ,1,0,0,0,0,0,0,0,0,0,0,0,0,0
420, dk//dk ,0,0,0,0,0,0,0,0,0,0,0,1,0,0
421, speaker of the house ,1,0,0,0,0,0,0,0,0,0,0,0,0,0
422, sounds like janitor ,0,0,0,0,0,0,0,0,0,0,1,0,0,0
423, dk//dk ,0,0,0,0,0,0,0,0,0,0,0,1,0,0
424, speaker of the hhouse ,1,0,0,0,0,0,0,0,0,0,0,0,0,0
425, dk//senate/ ,0,0,0,0,0,0,0,0,0,0,1,1,0,0
426, representative ,0,0,0,0,0,0,0,1,0,0,0,0,0,0
427, speaker of the house ,1,0,0,0,0,0,0,0,0,0,0,0,0,0
428, dk//dk ,0,0,0,0,0,0,0,0,0,0,0,1,0,0
429," speaker of the house, of the Democrats ",1,0,0,0,0,0,0,0,0,0,1,0,0,0
430, dk//dk ,0,0,0,0,0,0,0,0,0,0,0,1,0,0
431, congress ,0,0,0,0,0,0,0,1,0,0,0,0,0,0
432, Governor ,0,0,0,0,0,0,0,0,0,0,1,0,0,0
433," dk//senate, or running for governor\ ",0,0,0,0,0,0,0,0,0,1,1,1,0,0
434, dont know this woman ,0,0,0,0,0,0,0,0,0,0,0,1,0,0
435," leader in congress, head of the House of Representatives ",0,0,0,0,1,1,0,0,0,0,0,0,0,0
436, dk/house representative ,0,0,0,0,0,0,0,1,0,0,0,1,0,0
437, Senator ,0,0,0,0,0,0,0,0,0,0,1,0,0,0
438, It's a State job isn't it ,0,0,0,0,0,0,0,0,0,0,1,0,0,0
439, dk//maybe to do with the supreme court ,0,0,0,0,0,0,0,0,0,0,1,1,0,0
440, dk// ,0,0,0,0,0,0,0,0,0,0,0,1,0,0
441, dk/dk/ ,0,0,0,0,0,0,0,0,0,0,0,1,0,0
443, dk/dk ,0,0,0,0,0,0,0,0,0,0,0,1,0,0
444, dk//dk ,0,0,0,0,0,0,0,0,0,0,0,1,0,0
446," the leader of congress, the majority leader ",0,0,0,0,0,1,0,0,0,0,1,0,0,0
447, speaker of the house ,1,0,0,0,0,0,0,0,0,0,0,0,0,0
448, dk// ,0,0,0,0,0,0,0,0,0,0,0,1,0,0
449, dk//dk ,0,0,0,0,0,0,0,0,0,0,0,1,0,0
450, dk//dk ,0,0,0,0,0,0,0,0,0,0,0,1,0,0
451, respondent does not know  ,0,0,0,0,0,0,0,0,0,0,0,1,0,0
453, secretary of state ,0,0,0,0,0,0,0,0,0,0,1,0,0,0
454, speaker of the house ,1,0,0,0,0,0,0,0,0,0,0,0,0,0
455, secretary of someting\\no ,0,0,0,0,0,0,0,0,0,0,1,0,1,0
456, respondent has no clue ,0,0,0,0,0,0,0,0,0,0,0,1,0,0
457, secretary of state ,0,0,0,0,0,0,0,0,0,0,1,0,0,0
458, secretary of something ,0,0,0,0,0,0,0,0,0,0,1,0,0,0
459, //don't know//no ,0,0,0,0,0,0,0,0,0,0,0,1,1,0
460, //don't know//no ,0,0,0,0,0,0,0,0,0,0,0,1,1,0
461, don't remember. ,0,0,0,0,0,0,0,0,0,0,0,1,0,0
462, respondent does not know this answer ,0,0,0,0,0,0,0,0,0,0,0,1,0,0
463," respondent said she ""has no clue"" ",0,0,0,0,0,0,0,0,0,0,0,1,0,0
464, don't know//no ,0,0,0,0,0,0,0,0,0,0,0,1,1,0
466, //senate. ,0,0,0,0,0,0,0,0,0,0,1,0,0,0
467, speaker of the house ,1,0,0,0,0,0,0,0,0,0,0,0,0,0
470, //senator. ,0,0,0,0,0,0,0,0,0,0,1,0,0,0
471, //Congressperson//no ,0,0,0,0,0,0,0,1,0,0,0,0,1,0
472, speaker of the house ,1,0,0,0,0,0,0,0,0,0,0,0,0,0
473, GOVERNER OF ALASKA ,0,0,0,0,0,0,0,0,0,0,1,0,0,0
475, majority leader ,0,0,0,0,0,0,0,0,0,0,1,0,0,0
476, speaker of the house ,1,0,0,0,0,0,0,0,0,0,0,0,0,0
477, //Senator ,0,0,0,0,0,0,0,0,0,0,1,0,0,0
478, //representative of the House ,0,0,0,0,0,0,0,1,0,0,0,0,0,0
479," //democrat, the money issue.//no ",0,0,0,0,0,0,0,0,0,0,1,0,1,0
480, //don't remember. ,0,0,0,0,0,0,0,0,0,0,0,1,0,0
481, senator ,0,0,0,0,0,0,0,0,0,0,1,0,0,0
482, have no idea ,0,0,0,0,0,0,0,0,0,0,0,1,0,0
483, chairman of the house ,0,0,0,0,1,0,0,0,0,0,0,0,0,0
484, dont knowS ,0,0,0,0,0,0,0,0,0,0,0,1,0,0
485, first female speaker of the house ,1,0,0,0,0,0,0,0,0,0,1,0,0,0
487, speaker of the house ,1,0,0,0,0,0,0,0,0,0,0,0,0,0
488, senate ,0,0,0,0,0,0,0,0,0,0,1,0,0,0
489, don't know ,0,0,0,0,0,0,0,0,0,0,0,1,0,0
490, speaker of the house ,1,0,0,0,0,0,0,0,0,0,0,0,0,0
491, don't know ,0,0,0,0,0,0,0,0,0,0,0,1,0,0
492, speaker of the house ,1,0,0,0,0,0,0,0,0,0,0,0,0,0
493, governor ,0,0,0,0,0,0,0,0,0,0,1,0,0,0
494, i don't know her ,0,0,0,0,0,0,0,0,0,0,0,1,0,0
495, she is a powerful lady in the democratic party//she controls the floor of the house of representatives//no ,0,0,0,0,0,0,0,0,1,0,1,0,1,0
496," kept saying ""yeah"" - does not know and is getting lost in his thoughts  ",0,0,0,0,0,0,0,0,0,0,0,1,0,1
497, recognizes name but does not know//just read something about her on the news//???? ,0,0,0,0,0,0,0,0,0,0,0,1,0,1
498, R  has no clue and is unable to guess ,0,0,0,0,0,0,0,0,0,0,0,1,0,0
499, DOES NOT RECOGNIZE EVEN AFTER PROBING ,0,0,0,0,0,0,0,0,0,0,0,1,0,0
500, R has no idea ,0,0,0,0,0,0,0,0,0,0,0,1,0,0
501, DOES NOT KNOW - USED PROBE ,0,0,0,0,0,0,0,0,0,0,0,1,0,0
502," respondent has never heard of her.  ""I don't want to lie to you.  I would prefer to give you a direct answer."" ",0,0,0,0,0,0,0,0,0,0,0,1,0,1
503, NOT SURE//still does no know ,0,0,0,0,0,0,0,0,0,0,0,1,0,0
504, R does not know - even after a probe ,0,0,0,0,0,0,0,0,0,0,0,1,0,0
505, CITY COUNCIL//IN PHILADELPHIA(WHEN PROBED)//NO ,0,0,0,0,0,0,0,0,0,0,1,0,1,0
506, doesn't know after probing ,0,0,0,0,0,0,0,0,0,0,0,1,0,0
508, she's in the government but does not know even after probing ,0,0,0,0,0,0,0,0,0,0,1,1,0,0
509,  does not know//office//no ,0,0,0,0,0,0,0,0,0,0,1,1,1,0
510, R cannot guess ,0,0,0,0,0,0,0,0,0,0,0,0,1,0
511, does not know even after probing ,0,0,0,0,0,0,0,0,0,0,0,1,0,0
512, was she a senator???// congresswoman  ,0,0,0,0,0,0,0,1,0,0,1,0,0,0
513, i don't know// R cannot venture a guess - has never heard of her//no ,0,0,0,0,0,0,0,0,0,0,0,1,1,0
514, has heard the name but cannot remember//political person//no ,0,0,0,0,0,0,0,0,0,0,1,1,1,1
515, SPEAKER OF THE HOUSE ,1,0,0,0,0,0,0,0,0,0,0,0,0,0
516, CHIEF OF THE HOUSE OF REPRESENTATIVES ,0,0,0,0,1,0,0,0,0,0,0,0,0,0
517, HOUSE SPEAKER ,1,0,0,0,0,0,0,0,0,0,0,0,0,0
518, SPEAKER OF THE HOUSE ,1,0,0,0,0,0,0,0,0,0,0,0,0,0
519, SPEAKER OF THE HOUSE OF REPRESENTATIVES ,1,0,0,0,0,0,0,0,0,0,0,0,0,0
520, SENATOR? ,0,0,0,0,0,0,0,0,0,0,1,0,0,0
521, HOUSE OF REPRESENTATIVES? DEMOCRATIC ,0,0,0,0,0,0,0,1,0,0,1,0,0,0
522, HOUSE OF THE REPRESENTATIVES//SPEAKER OF THE HOUSE ,1,0,0,0,0,0,0,1,0,0,0,0,0,0
523," NO IDEA//ON THE SENATE, NEVER HEARD OF HER BEFORE ",0,0,0,0,0,0,0,0,0,0,1,1,0,0
524," SHE HOLDS A JOB, I KNOW, I CANNOT THINK, I DON'T KNOW WHAT JOB IT IS BUT I KNOW SHE HOLDS A VERY RESPONSIBLE JOB//I THINK IT HAS SOMETHING TO DO WITH EDUCATION, BUT I AM NOT SURE//STOP ",0,0,0,0,0,0,0,0,0,0,1,1,1,1
525, SPEAKER OF THE HOUSE ,1,0,0,0,0,0,0,0,0,0,0,0,0,0
526, house leaeder ,0,0,0,0,1,0,0,0,0,0,0,0,0,0
528, dont know//no ,0,0,0,0,0,0,0,0,0,0,0,1,1,0
529, dont know/no ,0,0,0,0,0,0,0,0,0,0,0,1,1,0
530, speaker of the house ,1,0,0,0,0,0,0,0,0,0,0,0,0,0
531, big wig ,0,0,0,0,0,0,0,0,0,0,1,0,0,0
533, speaker of the house ,1,0,0,0,0,0,0,0,0,0,0,0,0,0
534, speaker of the house ,1,0,0,0,0,0,0,0,0,0,0,0,0,0
535, speaker of the house. ,1,0,0,0,0,0,0,0,0,0,0,0,0,0
536, i dont know//no// ,0,0,0,0,0,0,0,0,0,0,0,1,1,0
537, i dont kno/no ,0,0,0,0,0,0,0,0,0,0,0,1,1,0
538, speaker of the house ,1,0,0,0,0,0,0,0,0,0,0,0,0,0
539, i do'nt know//i really don't know ,0,0,0,0,0,0,0,0,0,0,0,1,0,0
540, speaker of the house ,1,0,0,0,0,0,0,0,0,0,0,0,0,0
541, speaker of the house ,1,0,0,0,0,0,0,0,0,0,0,0,0,0
543, dont know/i dont know/no/ ,0,0,0,0,0,0,0,0,0,0,0,1,1,0
544, i know her name the us house of rep ,0,0,0,0,0,0,0,1,0,0,0,0,0,1
545, head of congress ,0,0,0,0,0,1,0,0,0,0,0,0,0,0
546, i have no idea//i have no idea i really don't know any of them ,0,0,0,0,0,0,0,0,0,0,0,1,0,0
547, i dont know//no ,0,0,0,0,0,0,0,0,0,0,0,1,1,0
548, //clerical worker ,0,0,0,0,0,0,0,0,0,0,1,0,0,0
549, i don't know her //realy do n't know ,0,0,0,0,0,0,0,0,0,0,0,1,0,0
550, //clueless//no ,0,0,0,0,0,0,0,0,0,0,0,1,1,0
551, dont know/no ,0,0,0,0,0,0,0,0,0,0,0,1,1,0
552, i have no idea//i have no clue//no ,0,0,0,0,0,0,0,0,0,0,0,1,1,0
553, i dont know//secretary of state ,0,0,0,0,0,0,0,0,0,0,1,1,0,0
554, not familiar//no ,0,0,0,0,0,0,0,0,0,0,0,1,1,0
555, head of congress ,0,0,0,0,0,1,0,0,0,0,0,0,0,0
556," //i dont know, I dont know who she is/no ",0,0,0,0,0,0,0,0,0,0,0,1,1,0
557, forget//in congress//forget ,0,0,0,0,0,0,0,1,0,0,0,1,0,0
558,  republican/no ,0,0,0,0,0,0,0,0,0,0,1,0,1,0
559, i dont know//i dont even know the name//no ,0,0,0,0,0,0,0,0,0,0,0,1,1,0
560,  i cant remember//no ,0,0,0,0,0,0,0,0,0,0,0,1,1,0
561, i dont know//no ,0,0,0,0,0,0,0,0,0,0,0,1,1,0
562, i don't know//i don't know ,0,0,0,0,0,0,0,0,0,0,0,1,0,0
563, dont know//no ,0,0,0,0,0,0,0,0,0,0,0,1,1,0
564, // sen it mahaority leaedrer ,0,0,0,0,0,0,0,0,0,0,1,0,0,0
565, mouth piece in the house ,1,0,0,0,0,0,0,0,0,0,0,0,0,0
566, sec of something // is it the house / i don't i'm guess ,0,0,0,0,0,0,0,1,0,0,1,1,0,1
568,  hold a conseaa seat ,0,0,0,0,0,0,0,1,0,0,0,0,0,0
569, speaker of the house ,1,0,0,0,0,0,0,0,0,0,0,0,0,0
570, speake of the house ,1,0,0,0,0,0,0,0,0,0,0,0,0,0
571, i don't know//state lawer ,0,0,0,0,0,0,0,0,0,0,1,1,0,0
572, speaker of the house ,1,0,0,0,0,0,0,0,0,0,0,0,0,0
573, heand of the house of reps// she is the speaker of the house  ,1,0,0,0,1,0,0,0,0,0,0,0,0,0
574, speaker of the house ,1,0,0,0,0,0,0,0,0,0,0,0,0,0
575, i've never heard of her//in the senit ,0,0,0,0,0,0,0,0,0,0,1,1,0,0
576, speaker of the house ,1,0,0,0,0,0,0,0,0,0,0,0,0,0
577, i don't know// speaker of the house ,1,0,0,0,0,0,0,0,0,0,0,1,0,0
578, i don't know// I have no idea ,0,0,0,0,0,0,0,0,0,0,0,1,0,0
579, no idea//sunit ,0,0,0,0,0,0,0,0,0,0,1,1,0,0
580, no dont recognize ,0,0,0,0,0,0,0,0,0,0,0,1,0,0
581, no clue hear d the name ,0,0,0,0,0,0,0,0,0,0,0,1,0,1
582, know idea ,0,0,0,0,0,0,0,0,0,0,0,1,0,0
583, she is the democrat in congress speaker of the house// ,1,0,0,0,0,0,0,1,0,0,1,0,0,0
584, dont recognize ,0,0,0,0,0,0,0,0,0,0,0,1,0,0
585, heard of her speaker of the house ,1,0,0,0,0,0,0,0,0,0,0,0,0,1
586, dont know her ,0,0,0,0,0,0,0,0,0,0,0,1,0,0
587, speaker of the house ,1,0,0,0,0,0,0,0,0,0,0,0,0,0
588, i dont knows ,0,0,0,0,0,0,0,0,0,0,0,1,0,0
589, democrat spealker of the house has control of somthing ,1,0,0,0,0,0,0,0,0,0,1,0,0,0
590, not sure// na ,0,0,0,0,0,0,0,0,0,0,0,1,1,0
591, idont knows ,0,0,0,0,0,0,0,0,0,0,0,1,0,0
592, don't know of her//na ,0,0,0,0,0,0,0,0,0,0,0,1,1,0
593, speaker of the house  over the senate ,1,0,0,0,0,0,0,0,0,0,1,0,0,0
595, nope ,0,0,0,0,0,0,0,0,0,0,0,0,1,0
596, speaker of the house ,1,0,0,0,0,0,0,0,0,0,0,0,0,0
597, house speaker ,1,0,0,0,0,0,0,0,0,0,0,0,0,0
598, mayor//na ,0,0,0,0,0,0,0,0,0,0,1,0,1,0
599, speaker of the house ,1,0,0,0,0,0,0,0,0,0,0,0,0,0
600, speaker of the house ,1,0,0,0,0,0,0,0,0,0,0,0,0,0
602, press secretary ,0,0,0,0,0,0,0,0,0,0,1,0,0,0
603, speaker of the house ,1,0,0,0,0,0,0,0,0,0,0,0,0,0
604, something high in government I don't know what it is//na ,0,0,0,0,0,0,0,0,0,0,1,1,1,0
605, no clue ,0,0,0,0,0,0,0,0,0,0,0,1,0,0
606, speaker of the house ,1,0,0,0,0,0,0,0,0,0,0,0,0,0
607, dk ,0,0,0,0,0,0,0,0,0,0,0,1,0,0
608, speaker of the house ,1,0,0,0,0,0,0,0,0,0,0,0,0,0
609, speaker of the house ,1,0,0,0,0,0,0,0,0,0,0,0,0,0
611, dont know who she is ,0,0,0,0,0,0,0,0,0,0,0,1,0,0
613, speaker of the house ,1,0,0,0,0,0,0,0,0,0,0,0,0,0
614," DON'T KNOW THE NAME// SHE HAS AN IMPORTANT POLITICAL POSITION//SHE IS IN A REPRESENTATION DEMOCRAT AND SHE HAS BEEN RESENTED ABOUT HER RECENT JOB RECENTLY//NAME, DON'T KNOW//STOP ",0,0,0,0,0,0,0,1,0,0,1,1,1,0
615, DON'T KNOW//SECRETARY ,0,0,0,0,0,0,0,0,0,0,1,1,0,0
616, <RF> ,0,0,0,0,0,0,0,0,0,0,0,0,1,0
617, dk ,0,0,0,0,0,0,0,0,0,0,0,1,0,0
618, dk ,0,0,0,0,0,0,0,0,0,0,0,1,0,0
622, dont know ,0,0,0,0,0,0,0,0,0,0,0,1,0,0
623, governor of alaska ,0,0,0,0,0,0,0,0,0,0,1,0,0,0
624, SPEAKER OF THE HOUSE ,1,0,0,0,0,0,0,0,0,0,0,0,0,0
625, I DON'T KNOW WHO SHE IS ,0,0,0,0,0,0,0,0,0,0,0,1,0,0
626, PRESIDENT OF THE HOUSE OF REPRESENTATIVES ,0,0,0,0,1,0,0,0,0,0,0,0,0,0
627, I DON'T KNOW//JUDGE//STOP ,0,0,0,0,0,0,0,0,0,0,1,1,1,0
629, TOP OF THE HOUSE OF REPRESENTATIVES ,0,0,0,0,1,0,0,0,0,0,0,0,0,0
630, SPEAKER OF THE HOUSE ,1,0,0,0,0,0,0,0,0,0,0,0,0,0
631, NO IDEA//DON'T KNOW WHAT TO SAY//I DON'T KNOW//STOP ,0,0,0,0,0,0,0,0,0,0,0,1,1,0
632, PRESIDENT OF THE SENATE ,0,0,0,0,0,0,0,0,0,0,1,0,0,0
633, DON'T KNOW//NO CLUE//STOP ,0,0,0,0,0,0,0,0,0,0,0,1,1,0
634, SPEAKER OF THE HOUSE ,1,0,0,0,0,0,0,0,0,0,0,0,0,0
636, RIGHT NOW I DON'T KNOW BUT SHE WAS WORKING FOR THE OBAMA CAMPAIGN ,0,0,0,0,0,0,0,0,0,1,0,1,0,0
637, LEADER OF THE HOUSE OF REPRESENTATIVES ,0,0,0,0,1,0,0,0,0,0,0,0,0,0
638, PRESIDENT OF THE SENATE ,0,0,0,0,0,0,0,0,0,0,1,0,0,0
639, I THINK SHE IS IN THE SENATE ,0,0,0,0,0,0,0,0,0,0,1,0,0,1
640, DON'T KNOW//SHE HAS AN IMPORTANT JOB IN GOVERNMENT ,0,0,0,0,0,0,0,0,0,0,1,1,0,0
641, senate ,0,0,0,0,0,0,0,0,0,0,1,0,0,0
642, something in congress ,0,0,0,0,0,0,0,1,0,0,0,0,0,0
643, no idea// no guess//na ,0,0,0,0,0,0,0,0,0,0,0,1,1,0
644, judge ,0,0,0,0,0,0,0,0,0,0,1,0,0,0
645, head of house of representaives ,0,0,0,0,1,0,0,0,0,0,0,0,0,0
646, speaker of the house ,1,0,0,0,0,0,0,0,0,0,0,0,0,0
648, speaker of the house ,1,0,0,0,0,0,0,0,0,0,0,0,0,0
649, senator ,0,0,0,0,0,0,0,0,0,0,1,0,0,0
650, don't know// house representative; not a senator/na ,0,0,0,0,0,0,0,1,0,0,1,1,1,0
651, common counselor ,0,0,0,0,0,0,0,0,0,0,1,0,0,0
652, don't know// can't remember//na ,0,0,0,0,0,0,0,0,0,0,0,1,1,0
653, in charge of the senate floor ,0,0,0,0,0,0,0,0,0,0,1,0,0,0
654, senate ,0,0,0,0,0,0,0,0,0,0,1,0,0,0
655, do not know her ,0,0,0,0,0,0,0,0,0,0,0,1,0,0
656, speaker of the house ,1,0,0,0,0,0,0,0,0,0,0,0,0,0
657, no idea// no// na ,0,0,0,0,0,0,0,0,0,0,0,1,1,0
658, don't know secretary of something//na ,0,0,0,0,0,0,0,0,0,0,1,1,1,0
659, house of representatives ,0,0,0,0,0,0,0,1,0,0,0,0,0,0
660, sectetary of state ,0,0,0,0,0,0,0,0,0,0,1,0,0,0
661, school prinipal ,0,0,0,0,0,0,0,0,0,0,1,0,0,0
662, speaker of the house ,1,0,0,0,0,0,0,0,0,0,0,0,0,0
664, speaker of the house ,1,0,0,0,0,0,0,0,0,0,0,0,0,0
665, don't know// na ,0,0,0,0,0,0,0,0,0,0,0,1,1,0
666, ive heard of her ,0,0,0,0,0,0,0,0,0,0,0,0,0,1
667, she is in chargeof the house of representatives ,0,0,0,0,1,0,0,0,0,0,0,0,0,0
668, top democratic lady in congress speaker of the house ,1,0,0,0,0,0,1,1,0,0,0,0,0,0
669, no idea//no guess/na ,0,0,0,0,0,0,0,0,0,0,0,1,1,0
670, education s ,0,0,0,0,0,0,0,0,0,0,1,0,0,0
671, i have no idea ,0,0,0,0,0,0,0,0,0,0,0,1,0,0
672, never heard of her ,0,0,0,0,0,0,0,0,0,0,0,1,0,0
673, senate rankingsenator ,0,0,0,0,0,0,0,0,0,0,1,0,0,0
674, speaches about the bail out today senator ,0,0,0,0,0,0,0,0,0,1,1,0,0,0
675, head of the democrats in the senate ,0,0,0,0,0,0,1,0,0,0,1,0,0,0
676, speaker of the house ,1,0,0,0,0,0,0,0,0,0,0,0,0,0
678, speaker of the house ,1,0,0,0,0,0,0,0,0,0,0,0,0,0
679, speaker of the house ,1,0,0,0,0,0,0,0,0,0,0,0,0,0
680, speaker of the house ,1,0,0,0,0,0,0,0,0,0,0,0,0,0
681, speaqker of the house ,1,0,0,0,0,0,0,0,0,0,0,0,0,0
682, never heard of her  ,0,0,0,0,0,0,0,0,0,0,0,1,0,0
683," italian, dont know ",0,0,0,0,0,0,0,0,0,0,1,1,0,0
684, heard her name not sure ,0,0,0,0,0,0,0,0,0,0,0,1,0,1
685," speaker of the house democrat, ",1,0,0,0,0,0,0,0,0,0,1,0,0,0
686, speaker of the house ,1,0,0,0,0,0,0,0,0,0,0,0,0,0
688, She is the Speaker of the House ,1,0,0,0,0,0,0,0,0,0,0,0,0,0
689, Speaker of the House ,1,0,0,0,0,0,0,0,0,0,0,0,0,0
690, SENATOR ,0,0,0,0,0,0,0,0,0,0,1,0,0,0
691, I don't know///I don't know really ,0,0,0,0,0,0,0,0,0,0,0,1,0,0
692, I don't know\\\\don't have best guess ,0,0,0,0,0,0,0,0,0,0,0,1,0,0
693, Speaker of the House ,1,0,0,0,0,0,0,0,0,0,0,0,0,0
694, Speaker of the House ,1,0,0,0,0,0,0,0,0,0,0,0,0,0
695, I don't know what options....try Speaker of the House ,1,0,0,0,0,0,0,0,0,0,0,1,0,0
696, Speaker of the House ,1,0,0,0,0,0,0,0,0,0,0,0,0,0
697, I have never heard of her. ,0,0,0,0,0,0,0,0,0,0,0,1,0,0
698, She is Secretary.....I know...Speaker of the House ,1,0,0,0,0,0,0,0,0,0,1,0,0,1
699, The Speaker of the House ,1,0,0,0,0,0,0,0,0,0,0,0,0,0
700, Speaker of the House ,1,0,0,0,0,0,0,0,0,0,0,0,0,0
701," Governor of Alaska, John's running mate ",0,0,0,0,0,0,0,0,0,0,1,0,0,0
702, SPEAKER OF THE HOUSE ,1,0,0,0,0,0,0,0,0,0,0,0,0,0
703, Secretary of State ,0,0,0,0,0,0,0,0,0,0,1,0,0,0
704, Head of House of Representatives Majority Leader from California ,0,0,0,0,1,0,0,0,0,0,1,0,0,0
705, SPEAKER OF HOUSE  ,1,0,0,0,0,0,0,0,0,0,0,0,0,0
706, she is speaker of the house\\ ,1,0,0,0,0,0,0,0,0,0,0,0,0,0
707, secretary ,0,0,0,0,0,0,0,0,0,0,1,0,0,0
708, democrat// what is her job or title// I have not heard much of her// I forget what office she holds. I know she is in the Senate ,0,0,0,0,0,0,0,0,0,0,1,1,0,1
709," don't know// what your best guess?/ hum, house of representative, i guess// ",0,0,0,0,0,0,0,1,0,0,0,1,0,1
710, governor ,0,0,0,0,0,0,0,0,0,0,1,0,0,0
711, i am not for sure// your best guess// maybe she is in the senate// NO ,0,0,0,0,0,0,0,0,0,0,1,1,1,1
712, senator ,0,0,0,0,0,0,0,0,0,0,1,0,0,0
713, speaker of the house ,1,0,0,0,0,0,0,0,0,0,0,0,0,0
714, senator ,0,0,0,0,0,0,0,0,0,0,1,0,0,0
715, speaker of the house ,1,0,0,0,0,0,0,0,0,0,0,0,0,0
716, i don't know// best guess/  I don't know //NO ,0,0,0,0,0,0,0,0,0,0,0,1,1,1
718, speaker of the house ,1,0,0,0,0,0,0,0,0,0,0,0,0,0
720, congressman ,0,0,0,0,0,0,0,1,0,0,0,0,0,0
721, speaker of house ,1,0,0,0,0,0,0,0,0,0,0,0,0,0
722, don't know ,0,0,0,0,0,0,0,0,0,0,0,1,0,0
724, speaker of the house ,1,0,0,0,0,0,0,0,0,0,0,0,0,0
725, house speaker ,1,0,0,0,0,0,0,0,0,0,0,0,0,0
727, senate majority leader ,0,0,0,0,0,0,0,0,0,0,1,0,0,0
729, works in federal government finance ,0,0,0,0,0,0,0,0,0,1,0,0,0,0
731, third in charge I know what she is but just just can't think of it  ,0,0,0,0,0,0,0,0,0,0,1,1,0,1
732, chairman of congress she persides over it ,0,0,0,0,0,1,0,0,1,0,0,0,0,0
733, speaker of the house ,1,0,0,0,0,0,0,0,0,0,0,0,0,0
734, dk// no idea ,0,0,0,0,0,0,0,0,0,0,0,1,0,0
735, dk/ no idea have heard teh name but no idea what she does ,0,0,0,0,0,0,0,0,0,0,0,1,0,1
736, //not a clue// ,0,0,0,0,0,0,0,0,0,0,0,1,0,0
738, she is a representive or senator ,0,0,0,0,0,0,0,1,0,0,1,0,0,0
739, dk no idea ,0,0,0,0,0,0,0,0,0,0,0,1,0,0
740, speaker of the house ,1,0,0,0,0,0,0,0,0,0,0,0,0,0
741, // no idea // never heard of her before// no ,0,0,0,0,0,0,0,0,0,0,0,1,1,0
742, //she is something to gorge bush I just know the name // ,0,0,0,0,0,0,0,0,0,0,1,0,0,1
743, the secretary of state ,0,0,0,0,0,0,0,0,0,0,1,0,0,0
744, dk/no idea// ,0,0,0,0,0,0,0,0,0,0,0,1,0,0
746, dk//no idea but the name is familar ,0,0,0,0,0,0,0,0,0,0,0,1,0,1
747, dk no idea couldn't tell you ,0,0,0,0,0,0,0,0,0,0,0,1,0,0
748, no idea dk// ,0,0,0,0,0,0,0,0,0,0,0,1,0,0
749, i don;t know ,0,0,0,0,0,0,0,0,0,0,0,1,0,0
750, speaper of the house ,1,0,0,0,0,0,0,0,0,0,0,0,0,0
751, i have no idea ,0,0,0,0,0,0,0,0,0,0,0,1,0,0
752,      don't know ,0,0,0,0,0,0,0,0,0,0,0,1,0,0
753,  i have no idea on him as well ,0,0,0,0,0,0,0,0,0,0,0,1,0,0
754, speaker of the house ,1,0,0,0,0,0,0,0,0,0,0,0,0,0
756, speaker of the house ,1,0,0,0,0,0,0,0,0,0,0,0,0,0
757, oh my god I know the name but I have no clue//stateman ,0,0,0,0,0,0,0,0,0,0,1,1,0,1
758, speaker on the house of rep ,1,0,0,0,0,0,0,0,0,0,0,0,0,0
759, i don't know ,0,0,0,0,0,0,0,0,0,0,0,1,0,0
760, speaker of the house ,1,0,0,0,0,0,0,0,0,0,0,0,0,0
761, i have no idea//is she a conacseeman ,0,0,0,0,0,0,0,1,0,0,0,1,0,0
