526, i don't know//um a name like that i should remmeber // I don;'t know  ,0,0,0,0,0,0,1,0,1
528, dont know//no ,0,0,0,0,0,0,1,1,0
529, dont know/o ,0,0,0,0,0,0,1,0,0
530, prime minister ,0,0,1,0,0,0,0,0,0
531, he runs the outhouses. ,0,0,0,0,1,0,0,0,0
532, idon't know//i do know ,0,0,0,0,0,0,1,0,1
533, i dont know//no ,0,0,0,0,0,0,1,1,0
534, first seat in congress ,0,0,0,0,0,1,0,0,0
535, no idea//the one obama selected as sec of state//if not i dont know ,0,0,0,0,0,1,1,0,0
536, i dont know ,0,0,0,0,0,0,1,0,0
537, dont kno ,0,0,0,0,0,0,1,0,0
538, house of representatives ,0,0,0,0,0,1,0,0,0
539, i do'nt know // I don't have 1 ,0,0,0,0,0,0,1,0,0
540, i ndont know//no ,0,0,0,0,0,0,1,1,0
541, he is the prime min of eng ,1,0,0,0,0,0,0,0,0
543, i dont know/i dont know/no ,0,0,0,0,0,0,1,1,0
545, newly elected staff for barack obama ,0,0,0,0,0,1,0,0,0
546, i don't kn ow //i don't know ,0,0,0,0,0,0,1,0,0
547, i dont know//in the senate or the house? ,0,0,0,0,0,1,1,0,0
548, //house of representatives ,0,0,0,0,0,1,0,0,0
549, i don't know who that is//i really wouldn't know what to say ,0,0,0,0,0,0,1,0,0
550, i dont know//clueless//no ,0,0,0,0,0,0,1,1,0
551, dont know/ ,0,0,0,0,0,0,1,0,0
552, i have no idea//no ,0,0,0,0,0,0,1,1,0
553, never heard of//i have know idea ,0,0,0,0,0,0,1,0,0
554, not familiar with ,0,0,0,0,0,0,1,0,0
555, //financial advisor ,0,0,0,0,0,1,0,0,0
556, i dont even know who he is. ,0,0,0,0,0,0,1,0,0
557, dont know//i have no idea//no ,0,0,0,0,0,0,1,1,0
558,  representative/no ,0,0,0,0,0,1,0,1,0
559, i dont know//i dont know who he his//no ,0,0,0,0,0,0,1,1,0
560, i dont know// ,0,0,0,0,0,0,1,0,0
561, i dont know//no ,0,0,0,0,0,0,1,1,0
562, i have npo idea // i have no idea ,0,0,0,0,0,0,1,0,0
563, dont know ,0,0,0,0,0,0,1,0,0
564, i don't know//he is a adviewer not wicth way  ,0,0,0,0,0,1,1,0,1
565, i don't know// idon't know  ,0,0,0,0,0,0,1,0,0
566, i don't have a clue // he holds a office some where ,0,0,0,0,0,1,1,0,0
568, i 'm not sure // senaater ,0,0,0,0,0,1,1,0,0
569,  dont know//one of the cabinet people for obama ,0,0,0,0,0,1,1,0,0
570, i do know//i don't know ,0,0,0,0,0,0,1,0,0
571, i don't know//sec of state ,0,0,0,0,0,1,1,0,0
572, prime minister ,0,0,1,0,0,0,0,0,0
573, he is the sec of enconic affairs ,0,0,0,0,0,1,0,0,0
574, i don';t know//i don't have a guess ,0,0,0,0,0,0,1,0,0
575, um idon't know // coneress ,0,0,0,0,0,1,1,0,0
576, i don;t know//leadin rep in the house ,0,0,0,0,0,1,1,0,0
577, i have no idea// sec of def ,0,0,0,0,0,1,1,0,0
578, i do'nt know a\/ and have no guess ,0,0,0,0,0,0,1,0,0
579, no idea//houe of rep ,0,0,0,0,0,1,1,0,0
580, dont know afraid not best man for the position ,0,0,0,0,0,0,1,0,1
581, no doesnt ring a bell ,0,0,0,0,0,0,1,0,0
582, no ,0,0,0,0,0,0,0,1,0
583, never heard of him //  ,0,0,0,0,0,0,1,0,0
584, nope ,0,0,0,0,0,0,0,1,0
585, dont recognize that name ,0,0,0,0,0,0,1,0,0
586, sounds failiar  ,0,0,0,0,0,0,0,0,1
587, heard the name but cnat recall him senator ? ,0,0,0,0,0,1,1,0,1
588, never heard of hims ,0,0,0,0,0,0,1,0,0
589, cant recognise ,0,0,0,0,0,0,1,0,0
590, don't know// u.s. cogress// military guy// first black general//na ,0,0,0,0,0,1,1,1,0
591, no ,0,0,0,0,0,0,0,1,0
592, don't know who is// ginny whie's old man//na ,0,0,0,0,0,1,1,1,0
593, idont know ,0,0,0,0,0,0,1,0,0
595, nope ,0,0,0,0,0,0,0,1,0
596, dont know ,0,0,0,0,0,0,1,0,0
597, prime minister of england//na ,1,0,0,0,0,0,0,1,0
598, senator ,0,0,0,0,0,1,0,0,0
599, don't know// na ,0,0,0,0,0,0,1,1,0
600, prime minister of great britain ,1,0,0,0,0,0,0,0,0
602, secretary of defense ,0,0,0,0,0,1,0,0,0
603, guessed the prime minister ,0,0,1,0,0,0,0,0,1
604, no idea who it is // sarcastic chief at whie house/ ,0,0,0,0,0,1,1,0,0
605, never heard the name ,0,0,0,0,0,0,1,0,0
606, dont know the name  ,0,0,0,0,0,0,1,0,0
607, ni dea//na ,0,0,0,0,0,0,1,1,0
608, replaced tony blair prime minister of great britain ,1,0,0,0,0,1,0,0,0
609, prime miinister of great britain ,1,0,0,0,0,0,0,0,0
611, dont know ,0,0,0,0,0,0,1,0,0
613, prime minister of great britain ,1,0,0,0,0,0,0,0,0
614, DON'T KNOW//DON'T KNOW WHO HE IS//DON'T KNOW WHO HE IS//STOP ,0,0,0,0,0,0,1,1,0
615, SENATOR? ,0,0,0,0,0,1,0,0,0
616, <RF> ,0,0,0,0,0,0,0,1,0
617, dk ,0,0,0,0,0,0,1,0,0
618, <RF> ,0,0,0,0,0,0,0,1,0
622, <RF> ,0,0,0,0,0,0,0,1,0
623, dont know ,0,0,0,0,0,0,1,0,0
624, DON'T KNOW//REPRESENTATIVE OF THE HOUSE ,0,0,0,0,0,1,1,0,0
625, I DON'T KNOW ,0,0,0,0,0,0,1,0,0
626, PRESS SECRETARY ,0,0,0,0,0,1,0,0,0
627, I DON'T KNOW//MAYOR//STOP ,0,0,0,0,0,1,1,1,0
629, DON'T KNOW HIM//NO CLUE//I'M SORRY//STOP ,0,0,0,0,0,0,1,1,1
630, DON'T KNOW//TREASURER ,0,0,0,0,0,1,1,0,0
631," NO CLUE//NO IDEA//I DON'T KNOW, NO IDEA//STOP ",0,0,0,0,0,0,1,1,0
632, DON'T KNOW//SENATOR ,0,0,0,0,0,1,1,0,0
633, NO CLUE//I HAVE NO GUESS ,0,0,0,0,0,0,1,0,0
634, DON'T REMEMBER//DON'T KNOW//STOP ,0,0,0,0,0,0,1,1,0
636, DON'T KNOW//SENATOR ,0,0,0,0,0,1,1,0,0
637, DON'T KNOW WHO HE IS//I HAVE NO IDEA ,0,0,0,0,0,0,1,0,0
638," DON'T KNOW//CONGRESS I THINK, SOMETHING FINANCE...  ",0,0,0,0,0,1,1,0,1
639," DON'T KNOW HIM//I DON'T KNOW WHO HE IS//I DON'T KNOW HIM//I DON'T KNOW//I HAVE NEVER HEARD OF HIM, DON'T KNOW HIM//STOP ",0,0,0,0,0,0,1,1,0
640, DON'T KNOW//SENATOR//STOP ,0,0,0,0,0,1,1,1,0
641, congress ,0,0,0,0,0,1,0,0,0
642, senate ,0,0,0,0,0,1,0,0,0
643, don't know//no guess/ could be head of sanitation//na ,0,0,0,0,0,1,1,1,0
644, senator ,0,0,0,0,0,1,0,0,0
648, congressman ,0,0,0,0,0,1,0,0,0
649, congressman ,0,0,0,0,0,1,0,0,0
650, no clue// don't even waant to//na ,0,0,0,0,0,0,1,1,0
651, no guess ,0,0,0,0,0,0,1,0,0
652, do n't know // still on dick cheney// na ,0,0,0,0,0,0,1,1,1
653, judge ,0,0,0,0,0,1,0,0,0
654, chief commissioner ,0,0,0,0,0,1,0,0,0
655, don't know him ,0,0,0,0,0,0,1,0,0
656, prime minister england ,1,0,0,0,0,0,0,0,0
657, don't know the name// na ,0,0,0,0,0,0,1,1,0
658, never heard of him/ no//na ,0,0,0,0,0,0,1,1,0
659, house of representaives ,0,0,0,0,0,1,0,0,0
660, treasury ,0,0,0,0,0,1,0,0,0
661, car dealership ,0,0,0,0,0,1,0,0,0
662, prime minister of england ,1,0,0,0,0,0,0,0,0
664, no idea // na ,0,0,0,0,0,0,1,1,0
665, don't kbnow// na ,0,0,0,0,0,0,1,1,0
666, heard oh him ,0,0,0,0,0,0,0,0,1
667, have no idea ,0,0,0,0,0,0,1,0,0
668, foriegn affairs ,0,0,0,0,0,1,0,0,0
669, no idea who that is//doesn't even ring a bell//na ,0,0,0,0,0,0,1,1,0
670, supreme court justices ,0,0,0,0,0,1,0,0,0
671, never heard of him ,0,0,0,0,0,0,1,0,0
672, have no idea ,0,0,0,0,0,0,1,0,0
673, have no idea ,0,0,0,0,0,0,1,0,0
674, dont know ,0,0,0,0,0,0,1,0,0
675,  prime minister of england ,1,0,0,0,0,0,0,0,0
676, not sure british prime minister ,1,0,0,0,0,0,1,0,0
678, dont know ,0,0,0,0,0,0,1,0,0
679, educatoion ,0,0,0,0,0,1,0,0,0
680, not familiar  ,0,0,0,0,0,0,1,0,0
681, prime minister of britian ,1,0,0,0,0,0,0,0,0
682, never heard of him ,0,0,0,0,0,0,1,0,0
683, escapes me  ,0,0,0,0,0,0,1,0,0
684, no idea ,0,0,0,0,0,0,1,0,0
685, prime mininister ,0,0,1,0,0,0,0,0,0
686, dont remember ,0,0,0,0,0,0,1,0,0
688," I have no idea, no I don'[t know/////I have no idea, Gordon Brown ",0,0,0,0,0,1,1,0,0
689, Don't know....Member of the Cabinet ,0,0,0,0,0,1,1,0,0
690, CONGRESSMAN ,0,0,0,0,0,1,0,0,0
691, I don't know///I would gues I don't know ,0,0,0,0,0,0,1,0,1
692, Don't know\////no guess ,0,0,0,0,0,0,1,0,0
693," He is one of the Secretaries, Homeland Security ",0,0,0,0,0,1,0,0,0
694, Not sure...///FBI Director ,0,0,0,0,0,1,1,0,0
695, The Governor of something somewhere ,0,0,0,0,0,1,0,0,0
696," I want to say he is in one of the finance positions, but can not lock in on it! ",0,0,0,0,0,1,1,0,1
697, Foreign Affairs man ,0,0,0,0,0,1,0,0,0
698," Don't know, don't have any best guess... ",0,0,0,0,0,0,1,0,0
699," What is he?  All of a sudden, the name, I don't know....no idea ",0,0,0,0,0,0,1,0,0
700, /////Somewhere in the cabinet of George Bush ,0,0,0,0,0,1,0,0,0
701, Democrate and advisor to the president ,0,0,0,0,0,1,0,0,0
702, DEPFENSE SECRETARY ,0,0,0,0,0,1,0,0,0
703, Security Officer ,0,0,0,0,0,1,0,0,0
704," Wanted to say he was Minority Leader, but don't know that./////I think he is the minority leader ",0,0,0,0,0,1,1,0,1
705, can't place it// your best guess// i have no idea// no ,0,0,0,0,0,0,1,1,1
706, \\he is perhaps a finance committe; i guess ,0,0,0,0,0,1,0,0,1
707, senator ,0,0,0,0,0,1,0,0,0
708, i don't know// your best guess// senate seat ,0,0,0,0,0,1,1,0,1
709, the state ,0,0,0,0,0,1,0,0,0
710, don't know ,0,0,0,0,0,0,1,0,0
711, i am not for sure// your best guess// would be congress// NO ,0,0,0,0,0,1,1,1,1
712, commissioner ,0,0,0,0,0,1,0,0,0
713, dont know him ,0,0,0,0,0,0,1,0,0
714, congress ,0,0,0,0,0,1,0,0,0
715, not sure ,0,0,0,0,0,0,1,0,0
716, i dont' know// best guess// don't know//NO ,0,0,0,0,0,0,1,1,1
718, i am not sure// your best guess// I have no earthly idea//NO ,0,0,0,0,0,0,1,1,1
720, republican ,0,0,0,0,0,1,0,0,0
721, don't know ,0,0,0,0,0,0,1,0,0
722, don't know ,0,0,0,0,0,0,1,0,0
724, i don't have a guess ,0,0,0,0,0,0,1,0,0
725, not sure// what' your best guess//congress ,0,0,0,0,0,1,1,0,1
727, no clue ,0,0,0,0,0,0,1,0,0
729, senate ,0,0,0,0,0,1,0,0,0
731, dk/no idea ,0,0,0,0,0,0,1,0,0
732, //dk// no idea// ,0,0,0,0,0,0,1,0,0
733, dk//no idea ,0,0,0,0,0,0,1,0,0
734, dk/ no idea ,0,0,0,0,0,0,1,0,0
735, don't know no idea ,0,0,0,0,0,0,1,0,0
736, // no  ,0,0,0,0,0,0,0,1,0
738, dk// no idea ,0,0,0,0,0,0,1,0,0
739, dk no idea ,0,0,0,0,0,0,1,0,0
740, //dk//no idea ,0,0,0,0,0,0,1,0,0
741, dk// idk// is he a good man?// no ,0,0,0,0,0,1,1,1,0
742, dk// no clue// ,0,0,0,0,0,0,1,0,0
743, dk no idea ,0,0,0,0,0,0,1,0,0
744, //dk//can't remember ,0,0,0,0,0,0,1,0,0
746, dk/no idea ,0,0,0,0,0,0,1,0,0
747, dk no idea ,0,0,0,0,0,0,1,0,0
748, //dk//no idea ,0,0,0,0,0,0,1,0,0
749, i have no ideaer ,0,0,0,0,0,0,1,0,0
750, claler on canada ,0,0,0,0,0,1,0,0,0
751, I do'nt know ,0,0,0,0,0,0,1,0,0
752, I have no idea ,0,0,0,0,0,0,1,0,0
753, i don't know ,0,0,0,0,0,0,1,0,0
754, i don't know ,0,0,0,0,0,0,1,0,0
756, i have no idea//his is like the madie man for the white house //  ,0,0,0,0,0,1,1,0,0
757, i don't even know who that is // cabanet ,0,0,0,0,0,1,1,0,0
758, i do'not know but i know that name  // aomething to do w/ the sen ,0,0,0,0,0,1,1,0,1
759, i don't know ,0,0,0,0,0,0,1,0,0
760, dk no ideaa ,0,0,0,0,0,0,1,0,0
761, i don't know// i don't have 1 ,0,0,0,0,0,0,1,0,0
762, i don't know // and i don't have guess ,0,0,0,0,0,0,1,0,0
763, i have no idea// i bum ,0,0,0,0,0,0,1,0,1
764, // I DONT KNOW// I DONT RECOGNIZE// YOUR BEST GUESS// I DONT KNOW ,0,0,0,0,0,0,1,0,1
765, i don't know; best guess; is he a supreme court justice ,0,0,0,0,0,1,1,0,1
766, I don't know//no ,0,0,0,0,0,0,1,1,0
767, in the cabinet.//no ,0,0,0,0,0,1,0,1,0
768, don't know//Congressman ,0,0,0,0,0,1,1,0,0
769, state representive// ,0,0,0,0,0,1,0,0,0
770," don't know//"" is he Black It's a Black man""  - don't know ",0,0,0,0,0,1,1,0,0
772, Don't know//state representative ,0,0,0,0,0,1,1,0,0
774," not sure,//not sure ",0,0,0,0,0,0,1,0,0
775, don't know//don't know him  ,0,0,0,0,0,0,1,0,0
776, white house press secatary// ,0,0,0,0,0,1,0,0,0
777, don't know any of the candidates running//don't know ,0,0,0,0,0,0,1,0,0
778, dON'T KNOW HIM//DON'T KNOW HIM ,0,0,0,0,0,0,1,0,0
779, Dont NO//DK ,0,0,0,0,0,0,1,0,0
780, don't know//DK ,0,0,0,0,0,0,1,0,0
781, don't know//don't know ,0,0,0,0,0,0,1,0,0
782, I don't know. //Um governor ,0,0,0,0,0,1,1,0,0
783, Don't know//maybe military ,0,0,0,0,0,1,1,0,0
784, don't know//maybe a cabinet member for the president ,0,0,0,0,0,1,1,0,0
785, heard that one too;Don't know//Secretary of defense ,0,0,0,0,0,1,1,0,1
786, don't know//borden's milk ,0,0,0,0,0,1,1,0,0
787, don't know//no  ,0,0,0,0,0,0,1,1,0
788, Don't remember//Secretary of Education ,0,0,0,0,0,1,1,0,0
789, don't know//don't know ,0,0,0,0,0,0,1,0,0
790, Governmental. Is he even a person? I don't know if he holds a governmebt position ,0,0,0,0,0,1,1,0,0
791, Don't know//Don't know ,0,0,0,0,0,0,1,0,0
792, democrat. ONE OF THE NEW PEOPLE ON bARACK'S TRANSITION TEAM ,0,0,0,0,0,1,0,0,0
793, not sure//congressman ,0,0,0,0,0,1,1,0,0
795, Don't know./No best guess./Probably a big shot up there.// ,0,0,0,0,0,1,1,0,0
797, Don't know./no guess.// ,0,0,0,0,0,0,1,0,0
798, Don't know./No best guess.// ,0,0,0,0,0,0,1,0,0
799, Don't know./No guess.// ,0,0,0,0,0,0,1,0,0
800, No idea./Not even familiar with then name.// ,0,0,0,0,0,0,1,0,0
801, Treasurer.// ,0,0,0,0,0,1,0,0,0
802, I don't know./Head of FBI.// ,0,0,0,0,0,1,1,0,0
803, No idea/Dogcatcher.// ,0,0,0,0,0,1,1,0,0
804, I haven't heard his name./no guess.// ,0,0,0,0,0,0,1,0,0
805, Not sure./Democrat in Senate.// ,0,0,0,0,0,1,1,0,0
806, Don't recognize that name./no guesses.// ,0,0,0,0,0,0,1,0,0
807, No idea./No guesses.// ,0,0,0,0,0,0,1,0,0
808, no clue/ ,0,0,0,0,0,0,1,0,0
809, Don't know./I really don't have a guess; the name doesn't ring a bell.// ,0,0,0,0,0,0,1,0,0
810, Don't know.//I really don't know.// ,0,0,0,0,0,0,1,0,0
812, dont know ,0,0,0,0,0,0,1,0,0
813, dont know ,0,0,0,0,0,0,1,0,0
814, I have no idea and no guess!// ,0,0,0,0,0,0,1,0,0
815, NOT NO//NEVER HEARD OF HIM// ,0,0,0,0,0,0,1,0,0
816, dont know who he is// ,0,0,0,0,0,0,1,0,0
818, Don't know.//No best guess.// ,0,0,0,0,0,0,1,0,0
819, dont know/ ,0,0,0,0,0,0,1,0,0
821, dont rember ,0,0,0,0,0,0,1,0,0
822, Secretary of the Treasury./ ,0,0,0,0,0,1,0,0,0
823, no/ ,0,0,0,0,0,0,0,1,0
825, //US senate ,0,0,0,0,0,1,0,0,0
826, //don't know//no ,0,0,0,0,0,0,1,1,0
827, //i couldn't tell you//ok ,0,0,0,0,0,0,1,0,1
828, prime minister of UK ,1,0,0,0,0,0,0,0,0
829, //don't know ,0,0,0,0,0,0,1,0,0
830, //don't know//don't know ,0,0,0,0,0,0,1,0,0
831, //don't know ,0,0,0,0,0,0,1,0,0
832, //don't know ,0,0,0,0,0,0,1,0,0
833, //DON'T KNOW// ,0,0,0,0,0,0,1,0,0
834, //don't know ,0,0,0,0,0,0,1,0,0
835, //never heard of him//ok ,0,0,0,0,0,0,1,0,1
836, house speaker ,0,0,0,0,0,1,0,0,0
837, //don't know// ,0,0,0,0,0,0,1,0,0
838, //don't know ,0,0,0,0,0,0,1,0,0
839, //don't know// ,0,0,0,0,0,0,1,0,0
840, //don't know ,0,0,0,0,0,0,1,0,0
842, //no ideal ,0,0,0,0,0,0,1,0,0
843, //don't know the name ,0,0,0,0,0,0,1,0,0
844, // don't know// don't know ,0,0,0,0,0,0,1,0,0
845, //don't know ,0,0,0,0,0,0,1,0,0
846, //don't know// ok ,0,0,0,0,0,0,1,0,1
847, Don't know./Chamber of Commerce.// ,0,0,0,0,0,1,1,0,0
848, Treasury// ,0,0,0,0,0,1,0,0,0
849, //never heard of him ,0,0,0,0,0,0,1,0,0
850, state represenative ,0,0,0,0,0,1,0,0,0
851, dont know could be in senate ,0,0,0,0,0,1,1,0,0
852, probably a repesantive no idea ,0,0,0,0,0,1,1,0,0
853, represenative ,0,0,0,0,0,1,0,0,0
854, 1 he doesnt know any of these people ,0,0,0,0,0,0,1,0,0
855,       shhe doesnt know ,0,0,0,0,0,0,1,0,0
857, dont know what offices are ,0,0,0,0,0,0,1,0,0
858, congressman dont really know ,0,0,0,0,0,1,1,0,0
859, SENATOR//NEVER HEARD OF HIM//DON'T KNOW ,0,0,0,0,0,1,1,0,0
861, dont know dont even have a guess ,0,0,0,0,0,0,1,0,0
862, doesnt even ring a bell ,0,0,0,0,0,0,1,0,0
863, judge ,0,0,0,0,0,1,0,0,0
864, prime primenistor ,0,0,1,0,0,0,0,0,0
865, JUDGE BUT SHE REALLY DOESN'T KNOW//NO ,0,0,0,0,0,1,1,1,0
866, MEMBER OF THE HOUSE OF REPRESENTATIVES ,0,0,0,0,0,1,0,0,0
867, SENATE ,0,0,0,0,0,1,0,0,0
868, SUPREME COURT JUSTICE ,0,0,0,0,0,1,0,0,0
869, GOVERNOR OF FLORIDA//I HAVE NO IDEA//NO ,0,0,0,0,0,1,1,1,0
870, TREASURER ,0,0,0,0,0,1,0,0,0
871, PRIME MINISTER OF GREAT BRITAIN ,1,0,0,0,0,0,0,0,0
872, I THINK HE IS A SENATOR ,0,0,0,0,0,1,0,0,1
873, DEFENSE SECRETARY ,0,0,0,0,0,1,0,0,0
874," HOUSE OF REPRESENTATIVE//BUT DON'T REALLY KNOW, JUST A GUESS//NO ",0,0,0,0,0,1,1,1,1
876," HE IS IN PRESIDENT'S CABINET AS A SECRETARY OF SOMETHING, PROBABLY EDUCATION. ",0,0,0,0,0,1,0,0,0
877, CONGRESSMAN//BUT DON'T HAVE ANY IDEA//NO ,0,0,0,0,0,1,1,1,0
879," don't know// best quess//I quess he is doing some street matter, I do not know ",0,0,0,0,1,0,1,0,1
880, //no quess// ,0,0,0,0,0,0,1,0,0
881, donot know//best guess/ dontknow ,0,0,0,0,0,0,1,0,1
882, //sec of treasury or something like that ,0,0,0,0,0,1,0,0,0
883, //senate or governor ,0,0,0,0,0,1,0,0,0
884, donot know//don't know ,0,0,0,0,0,0,1,0,0
885, donot know//no ,0,0,0,0,0,0,1,1,0
887, donot know//best guess//do not know ,0,0,0,0,0,0,1,0,1
888, //do not know//primister of a country ,0,0,1,0,0,0,1,0,0
889, no idea//no quess// no ,0,0,0,0,0,0,1,1,0
890, donot know ,0,0,0,0,0,0,1,0,0
891, dont know//best guess//donot know ,0,0,0,0,0,0,1,0,1
892, don't know//just don't know ,0,0,0,0,0,0,1,0,0
893, donot know//best guess//donot know ,0,0,0,0,0,0,1,0,1
894, never heard of that//best guess//ms ,0,0,0,0,0,0,1,0,1
895, don't know//no quess ,0,0,0,0,0,0,1,0,0
896, don't know//governor ,0,0,0,0,0,1,1,0,0
897, donot know//best guess//the military man ,0,0,0,0,0,1,1,0,1
898, do not know ,0,0,0,0,0,0,1,0,0
900, donot know//best guess// sec of state ,0,0,0,0,0,1,1,0,1
901, donot know ,0,0,0,0,0,0,1,0,0
902, never heard of him//best guess//donot know ,0,0,0,0,0,0,1,0,1
903, dont' know// in the whitehouse ,0,0,0,0,0,1,1,0,0
904, //I do not know ,0,0,0,0,0,0,1,0,0
905, //senator ,0,0,0,0,0,1,0,0,0
906, donot know//best guess//donot know ,0,0,0,0,0,0,1,0,1
907, donot know//best guess/do not know ,0,0,0,0,0,0,1,0,1
908, donot know the name//best guess//a senator ,0,0,0,0,0,1,1,0,1
911, donot know//best guess/ no ,0,0,0,0,0,0,1,1,1
912," //never heard of him//best quess// no, never heard of him ",0,0,0,0,0,0,1,1,1
913, donot know ,0,0,0,0,0,0,1,0,0
914, //dont' know//someone who works in bush administration// ,0,0,0,0,1,0,1,0,0
915, donot know// ,0,0,0,0,0,0,1,0,0
916, donot know// best guess// dont know ,0,0,0,0,0,0,1,0,1
917, do not know at all//best guess//do not know ,0,0,0,0,0,0,1,0,1
918, director of federal affairs ,0,0,0,0,0,1,0,0,0
919, //I do not know//quess//sec of state// I have no idea//that is all ,0,0,0,0,0,1,1,1,1
920, no not know ,0,0,0,0,0,0,1,1,0
921, donot know//best guess/do not know ,0,0,0,0,0,0,1,0,1
922, donot know//best guess//donotknow ,0,0,0,0,0,0,1,0,1
923, donot know//best guess//donot know ,0,0,0,0,0,0,1,0,1
924, no sure ,0,0,0,0,0,0,1,0,0
925, donot know//best guess//someone dealing with the war ,0,0,0,0,1,0,1,0,1
926, //no idea// best quess//no idea ,0,0,0,0,0,0,1,0,1
927, //best quess//i dont know// ,0,0,0,0,0,0,1,0,1
929, donot know//donot know ,0,0,0,0,0,0,1,0,0
930,  donot know//best guess//donot know ,0,0,0,0,0,0,1,0,1
931, //do not know//best quess// someone who is important ,0,0,0,0,0,1,1,0,1
932, donot know//donot know ,0,0,0,0,0,0,1,0,0
934, <RF> ,0,0,0,0,0,0,0,1,0
935, <RF> ,0,0,0,0,0,0,0,1,0
936, <RF> ,0,0,0,0,0,0,0,1,0
937, run financial advisor ,0,0,0,0,1,0,0,0,0
939, dont no him ,0,0,0,0,0,0,1,0,0
940, <RF> ,0,0,0,0,0,0,0,1,0
941, <RF> ,0,0,0,0,0,0,0,1,0
943, dont no him ,0,0,0,0,0,0,1,0,0
944, prime minister ,0,0,1,0,0,0,0,0,0
945, <RF> ,0,0,0,0,0,0,0,1,0
946, <RF> ,0,0,0,0,0,0,0,1,0
947, dont no him ,0,0,0,0,0,0,1,0,0
948, <RF> ,0,0,0,0,0,0,0,1,0
949, <RF> ,0,0,0,0,0,0,0,1,0
950, <RF> ,0,0,0,0,0,0,0,1,0
951, <RF> ,0,0,0,0,0,0,0,1,0
952, <RF> ,0,0,0,0,0,0,0,1,0
953, <RF> ,0,0,0,0,0,0,0,1,0
954, <RF> ,0,0,0,0,0,0,0,1,0
955, <RF> ,0,0,0,0,0,0,0,1,0
956, <RF> ,0,0,0,0,0,0,0,1,0
957, <RF> ,0,0,0,0,0,0,0,1,0
958, <RF> ,0,0,0,0,0,0,0,1,0
959, <RF> ,0,0,0,0,0,0,0,1,0
960, <RF> ,0,0,0,0,0,0,0,1,0
961, no idea who he is?n ,0,0,0,0,0,0,1,0,0
962, /head of defense/n ,0,0,0,0,0,1,0,1,0
963, don't know ,0,0,0,0,0,0,1,0,0
964, don't know his name ,0,0,0,0,0,0,1,0,0
965, never heard of him? ,0,0,0,0,0,0,1,0,0
966, don't know ,0,0,0,0,0,0,1,0,0
967, /senator or representative ,0,0,0,0,0,1,0,0,0
968, no idea/no ,0,0,0,0,0,0,1,1,0
969, prime minister in uk ,1,0,0,0,0,0,0,0,0
972, prime minister UK ,1,0,0,0,0,0,0,0,0
973, congressman ,0,0,0,0,0,1,0,0,0
974, <RF> ,0,0,0,0,0,0,0,1,0
975, english prime minister ,1,0,0,0,0,0,0,0,0
976, <RF> ,0,0,0,0,0,0,0,1,0
977, political figure ,0,0,0,0,0,1,0,0,0
978, no idea ,0,0,0,0,0,0,1,0,0
979, prime minister of england ,1,0,0,0,0,0,0,0,0
980, congressman ,0,0,0,0,0,1,0,0,0
982, REPRESENTATIVE ,0,0,0,0,0,1,0,0,0
983, don't know ,0,0,0,0,0,0,1,0,0
984, english prime minister ,1,0,0,0,0,0,0,0,0
985, don't know ,0,0,0,0,0,0,1,0,0
986, don't know//no//  ,0,0,0,0,0,0,1,1,0
987, dont know  ,0,0,0,0,0,0,1,0,0
988, sounds like a judge// don't know// ,0,0,0,0,0,1,1,0,0
989, dont know ,0,0,0,0,0,0,1,0,0
990, I cant tell you// I wont quess// ,0,0,0,0,0,0,0,1,0
991, i have no idea// never heard of him//no ,0,0,0,0,0,0,1,1,0
992, //no quess// ,0,0,0,0,0,0,1,0,0
993, I dont even know the name//no ,0,0,0,0,0,0,1,1,0
994, //dont know//never heard of him// ,0,0,0,0,0,0,1,0,0
995, i have no clue ,0,0,0,0,0,0,1,0,0
996, dont know ,0,0,0,0,0,0,1,0,0
998, dont know ,0,0,0,0,0,0,1,0,0
999, don't know ,0,0,0,0,0,0,1,0,0
1000, don't know ,0,0,0,0,0,0,1,0,0
1001, doin't know ,0,0,0,0,0,0,1,0,0
1002, don't know ,0,0,0,0,0,0,1,0,0
1003, senate ,0,0,0,0,0,1,0,0,0
1005, don't know ,0,0,0,0,0,0,1,0,0
1006, sheriff ,0,0,0,0,0,1,0,0,0
1008, dont' know ,0,0,0,0,0,0,1,0,0
1009, senate ,0,0,0,0,0,1,0,0,0
1010, i don't know him// your best guess// i don't know/  could not say// NO ,0,0,0,0,0,0,1,1,1
1011, don't know ,0,0,0,0,0,0,1,0,0
1012, don't know ,0,0,0,0,0,0,1,0,0
1013, don't know ,0,0,0,0,0,0,1,0,0
1014, don't know ,0,0,0,0,0,0,1,0,0
1015, don't know ,0,0,0,0,0,0,1,0,0
1017, don't know///press secretary ,0,0,0,0,0,1,1,0,0
1018, don't know` ,0,0,0,0,0,0,1,0,0
1020, don't know ,0,0,0,0,0,0,1,0,0
1021, attorney general ,0,0,0,0,0,1,0,0,0
1022, assistant to something  ,0,0,0,0,0,1,0,0,0
1023, press secretary ,0,0,0,0,0,1,0,0,0
1025, in the house ,0,0,0,0,0,1,0,0,0
1026, don't know ,0,0,0,0,0,0,1,0,0
1027, senate ,0,0,0,0,0,1,0,0,0
1028, don't know ,0,0,0,0,0,0,1,0,0
1029, govenmental ,0,0,0,0,0,1,0,0,0
1030, house of rep ,0,0,0,0,0,1,0,0,0
