576,well i think the was trin to make faer  galde by there relegon,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
577,um coaoas,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
578,to show us the we could be invained,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
579,more are less to feel week are vulerable,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
580,i dont know what they were trying to prove but what they did was wrong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
581,kill the infadelto get rid of the americans,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
582,destroy the government tdestroy the us//,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
583,i think they were tryingt to bring america down// they might have been trying to take over i dont know,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
584,I dont know//,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
585,i believe they wree trying to attract the attention of the us and put fear in us i hopes that whatever problems that they were having with the us would be brought out in the open and put emphasis on those problems,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
586,they were trying to accomplish the mission to get us back I remember we went over there and did someithing to them first Busch did somthing,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
587,send a message to the US to quit meddlaing in their affairs,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
588,to kill as many of us as they could they wanted to be recognized and to say that they were a force to be reconed with and what better way to do that and show the rest of the wporld then to take on the us I think the government knew all about it and did nothing to stopit,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
589,obviously to disrupt our way of living our security and all that good stuff,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
590,harm america// fear//na,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
591,just kill people kill americanss,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
592,to make the US back off,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
593,destroy our way of freedom,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
595,they are all idiots that they could get the americans it doesnt matter to me  to make the white people to wake up im sorry about it i dont care they otta be hung,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
596,"I think they were trying to tell us to mind our own buisness, stay out of other countries affairs",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
597,scare us// don't se any other reason//na,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
598,kill a bunch of people// na,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
599,bring fear to US// ealous of what we have//na,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
600,create chaos in us an money markets//na,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
602,"fear, // na",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
603,the most devastating day of my life... they were thrying to prove that they couldnt sb stopped that they could infiltrate us and that they could hurt us and they did,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
604,were trying to get noticed// tried to be treatening//na,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
605,they ere trying to shut the un down they went after our hub,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
606,"I think the  twin towers had something to do with fuisness, so they tried to mess with that I think they wree tryingt to make astatement about out important buildings and I think they would ve tried to take out the white house next trying to make a statement that they could hit our imprtant building and get us in wher thier is money.",0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
607,can do what ever they want//na,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
608,trying to killas many americans as they could to send a message,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
609,just to terrorize// make us afraid// threaten our sercurity// na,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
611,call attention vengance,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
613,to destroy the ubited states system/capatilist system and amerivan soceirty in general and country,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
614,"DESTABILIZE US, ECONOMICALLY, MORALLY, IN THE SECURITY LEVEL//ON A TRUST LEVEL IN OUR OWN SECURITY//AND THEY ACOMPLISHED A LOT// IT SERVED TO UNITE US ALSO, TO GIVE IMPORTANCE TO RECUPERATE THE PATRIOTIC SENSE AND TO CREATE NEW PROGRAMS OF NATIONAL SECURITY LIKE HOMELAND SECURITY, LIKE THINGS THAT HAPPENED THAT HAVE NOT BEEN SO EFFECTIVE BEFORE AND IT HAS BEEN AN EFFORT FROM THE FBI AND ALL THE SECURITY GOVERNMENTAL ELEMENTS//STOP",0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
615,I DON'T KNOW//THEY HAD A DEATH WISH//THEY ARE CRAZY//STOP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1
616,to destroy,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
617,<RF>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
618,to install fear for the usa/,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
622,create a panic i htis counryt to paralyze it,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
623,the destruction of the usa,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
624,SCARE AND WEAKEN THE GOVERNMENT//STOP,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
625,WAR//RELIGION//STOP,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
626,SCARE THE POPULATION//RELIGIOUS HATRED OR SOMETHING LIKE THAT// THEY WANT TO CONVERT US TO MUSLIMS FORCEFULLY//CREATE PANIC//DESTROY THE ECONOMIC EMPIRE//STOP,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
627,BASICALLY TO BRING US DOWN//SELF GLORIFICATION FOR THEM//STOP,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
629,COMMUNICATION//PIST OFF AT US//COMMUNICATING ANGER AND FRUSTRATION//AGAINST THE US GOVERNMENT//STOP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
630,REVENGE//ANGER//HATRED// RELEASE OF DIABOLICAL FURY// A RELEASE OF INJUSTICE AND UNFAIRNESS// AND A RELEASE OF REVENGE TOWARDS THE WRONG PEOPLE//STOP,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1
631,TO PUT FEAR//TO KILL PEOPLE//THEY ALSO MESSED UP THE STOCK MARKET TRYING TO MESS WITH AMERICAN LIFE//STOP,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
632,TO BE RECOGNIZED//THEY HATE THE CAPITALIST SYSTEM//THEY HATE ANYONE WHO IS IN FAVOR OF THE JEWS//STOP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1
633,DON'T KNOW//REVENGE//STOP,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
634,PROVE THAT THEY ARE  BETTER THEN US//STOP,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
636,IT WAS LIKE DESTROY THE MORALE OF THIS COUNTRY//TO PROVE THAT THIS COUNTRY WAS NOT AS STRONG AS IT LOOKED LIKE//STOP,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
637,"THEY WANTED TO SHOW THAT THEY COULD DO IT, BRAKE THE MITH THAT THEY COULD NOT DO IT, THEY DEMONSTRATED THAT THEY COULD DO IT// AND THAT WE ARE VULNERABLE//STOP",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
638,"DESTROY THE ECONOMY OF THIS COUNTRY//REVENGE TOWARDS THE USA//BECAUSE OF THE POWER THAT THE USA HAS, MAYBE THEY FELT SOME ENVY//ALSO HATRED//RENCOR//STOP",0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1
639,THEY WANTED TO KILL US//THEY WANTED TO KILL THE PRESIDENT//THEY ARE BAD PEOPLE//I DON'T AGREE WITH THEIR ACTIONS//THEY ARE CRIMINALS//STOP,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
640,FRIGHTEN THE COUNTRY//AND IT'S GOVERNMENT//STOP,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
641,brainwashed into trying to start a war,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
642,breakdown and downfall of the nation,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
643,"not sure , show we weren't invunerable",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
644,get control of this country,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
645,create uncertainty in american people//no,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
646,to scare the living daylights out of us,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
648,wanted to prove that they could do what they want at anytime.  Kill us,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
649,try to scare us by attacking two of our most powerful places,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
650,"strike fear in weatern way of life, mess up financial, cripple the west",1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
651,finaceal downfall,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
652,"gov knew it was coming didn't do a good job, made it harder to get in//na",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
653,trying to get our attention,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
654,trying to scare the american people,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
655,<DK>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
656,"they don't like our foriegn,//punishment for our policies in israli, disrupt our lives, make us vunerable//no",0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1
657,to show how powerful we think we are but we're not,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
658,wouldn't know//na,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
659,theft,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
660,kill as many us citizens as possiable,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
661,trying to take over our country,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
662,piss us off,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
664,acting out hatred of US,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
665,trying to deastroy the economy,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
666,they pretty much wnated to be noticed as a force to be reconed with attack on americanism,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
667,they were trying to strike fear into us make us not feel safe turn against each other and hurt our economy,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
668,they wree testing the new president// hope it would cause government reform,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
669,telling us we aren't the big men on campus anymore reality check//na,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
670,scare us and retailiate,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
671,hiurting our economy//,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
672,Make a statement that we arent so bad we can take you out we are so tough but they wanted to show us that they could take us uot,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
673,dont know what they wre trying a scare tactic part of their believe that they can attimmidate cause probelms dont really understand their ment al state is wierds,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
674,to become famouse in their religouse beliefs in bringing down the us,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
675,"the demise of the united states many things,",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
676,i think they were being terroricsts and try to scare us to get us to do things they wasnt us to do like isreal lstay ou of it bout fear and pressure on us to scare us leave the middle east alone All they did was make the problem worse,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
678,making a statement to the people that the citiziens of america were not safe in their own country// represented an attack on our eceomic system aour capatialistic system attack on our belief on the rights and freedoms of individuals,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
679,//s,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
680,foment fear and disorder in the us,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
681,sending a message that they are not afraid to take us on and not afraid to die doing it,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
682,total control of thier beliefs total world control of thier beliefs toal rule it all,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
683,trying to bring us down a notch almost like showing off that they could make a dent in the greatest nation evn though they are nothing alQuida is nothing really no big militray troops//s,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
684,make a statement about how they feel about us as country and as apeople,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
685,just trying to kill americans and hurt the american economy//,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
686,attack the US,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
688,Trying to make their opinions known///trying to assert power in the United States//that good,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
689,"War on capitalism and pushing religious ways, Muslum ways.",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
690,TO SHOW US WHAT THEY ARE CAPABLE OF,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
691,Fear////in American citizens///that's about it,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
692,"Killing people, trying to destroy our nation, our country",0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
693,"To make the United States aware of their country and their presence in the world.,",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
694,Distabilization of our society,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
695,Prove they could come over here and do whatever they wanted and get away with it.,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
696,"To undermind the confidence of the American people, to define the principal of ""terrorits"" to start with.",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
697,"Due to Bush's father started this years ago and wanted to continue this during his presidency.///He had this thing with Ben Laden, he did not like how his father was treated by him////did this for revenge for his father's actions",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0
698,Fear in America///to prove a point that they could disrupt the American people///economic disaster and mayham,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
699,"Bring the United States to our knees, destroy our beliefs",0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
700,Terrorizing the United States,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
701,They accomplished what they were going to do....to prove to the United States that they could destroy the United States in part and they did it.,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
702,"TRYING TO PROMOTE FEAR, AND MAKE A STATEMENT IS VOLUNERABLE TO ATTACK AND TRY TO DAMAGE OUR ECONOMY AND GOVERNMENT BY SELECTION OF THEIR TARGETS",1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
703,To strike fear in the US and show us we are not safe.,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
704,"A complete melt down of the American people and the government and living in fear daily of additional attacks, which happened.",1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
705,"trying to start a war with us, trying to destroy america leaders, businessess// anything else// NO",0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
706,"exactly what they did; trying to make everyone afriad; I personally think that the terriorist were President Bush and Dick Chaney;  by making everyone afraid, that was an inside job// I think that Bush and Chaney lined their pockets very well//",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
707,awareness\\ anything else\\ that's it,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
708,trying to make more people upset and angry because we are the richest country in the world.// anything else// NO,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
709,"i guess, to try to prove a point// anything else// no",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
710,deciviization of the economy of the country,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
711,getting the United States attention; trying to let them know that they can not control everything and other countries// anything else// NO,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
712,trying to defeat the US// anything else// I think they were concentration on trying to start a problem; a war//,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
713,kill americans,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
714,give us a warning about leaving them alone,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
715,cripple the financial structure of america,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
716,i dont know what they were trying to acomplish,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
718,basically trying to destroy the way of life we have // anything else//NO,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
720,trying to scare America,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
721,make a statement of their prowess and provoke u.s.,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
722,to hurt our economy,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
724,",not omnipotent",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
725,create a diversion,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
727,put fear in our hearts,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
729,strike fear in america,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
731,to break america,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
732,well they were trying to distroy the government,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
733,trying to get our attention,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
734,idk no idea//,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
735,let us know that we are vaurnable I suppose and they did a good job of ti,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
736,<DK>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
738,scaring people//thats it,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
739,send us a message that they are not scared of the US,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
740,I think they were trying to kill as many ppl as they could and show their hatred for the US//no,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
741,is they wanted to take over and to show us they could do whatever that wanted to us and if they killed us they would go to heaven,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
742,//they were trying to kill us// idk,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
743,trying to cause confusing lack of security and fear// making a statement//no,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
744,power//no,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
746,to let amercains know that they can be be touched by other countries other than right out war,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
747,trying to scare americans,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
748,to prove that that they were bigger and better than us and that were are not teh strongest force//no,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
749,atention//that party much some it up//no,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
750,to scrae the us//no,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
751,tryin to prove  that they could take on the bull and they are only a mouse // and to start a war//no,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
752,i think they wrer tryein to show us they was in contont,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
753,//i think they was trying the let the us know that they are not as storng as they think there are//no,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
754,to kill amiacans,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
756,they were thinking the could take over the gov they had a fluse consepsion of the gov and they thought that the gov was just a bliulding //they thought the the target was was the money anhd power was and that we have gov all the way down to elem school    // no,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
757,tring to kill as many am as papose // to throww us for aloop // to show the the us is not w/ out vaabullat,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
758,to take over the world a world take over,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
759,i don't know// no,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
760,i think they were trying to show us that they are very strong and if we are not on our toes that csn destroy us/npo,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
761,to show that they could get to us if they wantend to//no,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
762,schook and awe,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
763,i guess idon't  know // i quees their were trying the make the us see the theey are not invaable,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
764,//to destroy the nations//,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
765,they saying you are not as powerful as you think you are; you can not have this oil// anything else// NO,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
766,I don't//no,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
767,I guess the wanted to scare the us.//no,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
768,death,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
769,the kill as many american as possible and the should us how weak our system is that they can get into it.  They we are strong yet we are weak.  American are greedy for money and they can be bought off//,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
770,don't know,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
772,Trying to take over America,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
